CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\10_B1100.FIT
Average of Rows 236 through 262
Column	Value (ADU)
1	1631
2	1694
3	1710
4	1677
5	1589
6	1493
7	1424
8	1389
9	1356
10	1338
11	1347
12	1373
13	1407
14	1467
15	1538
16	1615
17	1690
18	1714
19	1661
20	1576
21	1514
22	1474
23	1456
24	1451
25	1448
26	1467
27	1537
28	1634
29	1717
30	1696
31	1651
32	1596
33	1510
34	1443
35	1398
36	1363
37	1338
38	1340
39	1336
40	1378
41	1415
42	1485
43	1555
44	1625
45	1681
46	1733
47	1687
48	1613
49	1540
50	1488
51	1465
52	1453
53	1455
54	1446
55	1470
56	1533
57	1655
58	1747
59	1740
60	1693
61	1632
62	1551
63	1486
64	1420
65	1376
66	1351
67	1334
68	1330
69	1333
70	1364
71	1403
72	1469
73	1536
74	1599
75	1665
76	1752
77	1780
78	1729
79	1630
80	1553
81	1510
82	1467
83	1463
84	1471
85	1461
86	1456
87	1483
88	1571
89	1684
90	1788
91	1788
92	1737
93	1680
94	1618
95	1531
96	1463
97	1418
98	1373
99	1355
100	1342
101	1327
102	1395
103	1346
104	1383
105	1431
106	1495
107	1584
108	1638
109	1700
110	1789
111	1841
112	1797
113	1706
114	1609
115	1543
116	1500
117	1474
118	1467
119	1465
120	1461
121	1452
122	1447
123	1490
124	1593
125	1721
126	1835
127	1848
128	1784
129	1737
130	1686
131	1612
132	1535
133	1457
134	1420
135	1390
136	1366
137	1347
138	1334
139	1319
140	1325
141	1348
142	1381
143	1407
144	1456
145	1536
146	1605
147	1653
148	1709
149	1782
150	1857
151	1889
152	1803
153	1711
154	1616
155	1553
156	1512
157	1478
158	1467
159	1473
160	1484
161	1471
162	1458
163	1452
164	1446
165	1520
166	1620
167	1737
168	1868
169	1907
170	1855
171	1791
172	1738
173	1707
174	1646
175	1580
176	1513
177	1455
178	1424
179	1396
180	1370
181	1346
182	1331
183	1331
184	1316
185	1309
186	1336
187	1357
188	1383
189	1401
190	1431
191	1495
192	1565
193	1638
194	1663
195	1687
196	1762
197	1836
198	1930
199	1951
200	1868
201	1788
202	1692
203	1608
204	1561
205	1547
206	1515
207	1473
208	1467
209	1485
210	1497
211	1489
212	1479
213	1478
214	1449
215	1431
216	1440
217	1484
218	1567
219	1680
220	1798
221	1928
222	2002
223	1975
224	1922
225	1849
226	1803
227	1767
228	1751
229	1713
230	1643
231	1580
232	1536
233	1482
234	1449
235	1420
236	1390
237	1380
238	1371
239	1354
240	1333
241	1326
242	1325
243	1316
244	1306
245	1308
246	1318
247	1334
248	1362
249	1385
250	1404
251	1402
252	1424
253	1465
254	1509
255	1575
256	1626
257	1679
258	1691
259	1688
260	1719
261	1772
262	1816
263	1861
264	1942
265	2032
266	2076
267	2007
268	1924
269	1880
270	1808
271	1736
272	1655
273	1625
274	1587
275	1574
276	1570
277	1559
278	1527
279	1490
280	1476
281	1465
282	1470
283	1492
284	1508
285	1512
286	1507
287	1500
288	1496
289	1495
290	1499
291	1504
292	1479
293	1449
294	1429
295	1425
296	1415
297	1427
298	1445
299	1470
300	1517
301	1593
302	1651
303	1701
304	1744
305	1810
306	1901
307	2004
308	2092
309	2122
310	2133
311	2082
312	2028
313	1992
314	1974
315	1951
316	1921
317	1885
318	1865
319	1843
320	1820
321	1825
322	1833
323	1817
324	1827
325	1815
326	1808
327	1800
328	1755
329	1733
330	1706
331	1683
332	1664
333	1642
334	1628
335	1612
336	1585
337	1576
338	1564
339	1534
340	1522
341	1522
342	1507
343	1490
344	1487
345	1483
346	1476
347	1464
348	1461
349	1444
350	1446
351	1435
352	1427
353	1421
354	1420
355	1422
356	1402
357	1408
358	1404
359	1407
360	1403
361	1403
362	1394
363	1396
364	1397
365	1393
366	1392
367	1390
368	1391
369	1394
370	1392
371	1392
372	1389
373	1392
374	1390
375	1387
376	1384
377	1394
378	1404
379	1384
380	1400
381	1391
382	1394
383	1396
384	1396
385	1397
386	1395
387	1407
388	1412
389	1396
390	1405
391	1415
392	1416
393	1423
394	1420
395	1413
396	1421
397	1426
398	1426
399	1442
400	1446
401	1448
402	1451
403	1467
404	1455
405	1474
406	1485
407	1484
408	1494
409	1499
410	1522
411	1538
412	1546
413	1569
414	1580
415	1592
416	1623
417	1632
418	1657
419	1678
420	1705
421	1723
422	1742
423	1758
424	1780
425	1788
426	1801
427	1804
428	1809
429	1794
430	1816
431	1828
432	1853
433	1879
434	1909
435	1934
436	1951
437	1979
438	2002
439	2038
440	2075
441	2057
442	2020
443	1961
444	1876
445	1799
446	1745
447	1691
448	1626
449	1571
450	1505
451	1468
452	1429
453	1415
454	1409
455	1407
456	1424
457	1431
458	1448
459	1454
460	1463
461	1465
462	1461
463	1461
464	1462
465	1464
466	1473
467	1461
468	1456
469	1443
470	1453
471	1465
472	1489
473	1517
474	1537
475	1540
476	1557
477	1585
478	1634
479	1689
480	1751
481	1795
482	1858
483	1928
484	1970
485	1955
486	1903
487	1833
488	1767
489	1732
490	1683
491	1659
492	1643
493	1626
494	1595
495	1535
496	1484
497	1440
498	1413
499	1384
500	1374
501	1366
502	1349
503	1316
504	1304
505	1292
506	1309
507	1296
508	1302
509	1298
510	1311
511	1322
512	1339
513	1344
514	1366
515	1379
516	1403
517	1415
518	1459
519	1506
520	1550
521	1597
522	1632
523	1670
524	1693
525	1727
526	1776
527	1819
528	1834
529	1807
530	1715
531	1623
532	1542
533	1458
534	1413
535	1403
536	1403
537	1411
538	1416
539	1416
540	1412
541	1419
542	1415
543	1420
544	1445
545	1475
546	1493
547	1516
548	1583
549	1651
550	1728
551	1788
552	1799
553	1747
