CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\6_B0700.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1806
2	1712
3	1619
4	1506
5	1389
6	1329
7	1306
8	1291
9	1298
10	1299
11	1308
12	1321
13	1323
14	1331
15	1358
16	1407
17	1502
18	1629
19	1750
20	1792
21	1735
22	1644
23	1589
24	1549
25	1588
26	1672
27	1775
28	1766
29	1710
30	1602
31	1485
32	1381
33	1330
34	1295
35	1291
36	1285
37	1293
38	1305
39	1315
40	1324
41	1324
42	1327
43	1362
44	1399
45	1486
46	1602
47	1735
48	1820
49	1779
50	1688
51	1620
52	1574
53	1553
54	1603
55	1717
56	1816
57	1806
58	1753
59	1647
60	1527
61	1408
62	1335
63	1296
64	1278
65	1277
66	1286
67	1282
68	1294
69	1303
70	1323
71	1317
72	1321
73	1335
74	1359
75	1425
76	1527
77	1672
78	1805
79	1881
80	1837
81	1746
82	1658
83	1614
84	1555
85	1554
86	1650
87	1789
88	1884
89	1856
90	1791
91	1693
92	1566
93	1437
94	1348
95	1310
96	1278
97	1285
98	1280
99	1277
100	1281
101	1284
102	1367
103	1323
104	1332
105	1318
106	1337
107	1343
108	1368
109	1420
110	1523
111	1634
112	1787
113	1897
114	1936
115	1838
116	1755
117	1663
118	1630
119	1566
120	1536
121	1597
122	1721
123	1880
124	1944
125	1902
126	1827
127	1748
128	1650
129	1505
130	1400
131	1333
132	1298
133	1284
134	1270
135	1275
136	1270
137	1279
138	1271
139	1288
140	1305
141	1328
142	1333
143	1317
144	1313
145	1327
146	1335
147	1370
148	1419
149	1493
150	1595
151	1738
152	1872
153	1987
154	2005
155	1904
156	1795
157	1708
158	1667
159	1624
160	1565
161	1534
162	1570
163	1667
164	1831
165	1993
166	2002
167	1938
168	1881
169	1807
170	1733
171	1628
172	1490
173	1397
174	1334
175	1305
176	1289
177	1282
178	1272
179	1265
180	1268
181	1274
182	1269
183	1273
184	1276
185	1296
186	1329
187	1337
188	1339
189	1307
190	1300
191	1310
192	1314
193	1331
194	1352
195	1387
196	1455
197	1513
198	1617
199	1750
200	1858
201	1971
202	2088
203	2080
204	1936
205	1860
206	1770
207	1708
208	1684
209	1675
210	1621
211	1553
212	1517
213	1535
214	1605
215	1717
216	1897
217	2076
218	2107
219	2071
220	2025
221	1962
222	1900
223	1851
224	1790
225	1696
226	1568
227	1456
228	1392
229	1346
230	1311
231	1294
232	1279
233	1275
234	1272
235	1266
236	1268
237	1270
238	1267
239	1278
240	1276
241	1270
242	1260
243	1258
244	1274
245	1289
246	1318
247	1346
248	1365
249	1355
250	1326
251	1301
252	1294
253	1304
254	1308
255	1316
256	1314
257	1333
258	1344
259	1359
260	1386
261	1431
262	1471
263	1508
264	1572
265	1650
266	1754
267	1844
268	1905
269	1983
270	2102
271	2218
272	2255
273	2208
274	2057
275	1990
276	1949
277	1881
278	1812
279	1769
280	1734
281	1706
282	1716
283	1727
284	1730
285	1674
286	1601
287	1540
288	1510
289	1500
290	1508
291	1535
292	1566
293	1604
294	1673
295	1737
296	1854
297	2010
298	2166
299	2251
300	2244
301	2185
302	2132
303	2136
304	2113
305	2077
306	2046
307	2030
308	1994
309	1952
310	1953
311	1905
312	1907
313	1893
314	1898
315	1871
316	1814
317	1751
318	1689
319	1620
320	1558
321	1514
322	1474
323	1428
324	1410
325	1392
326	1376
327	1352
328	1338
329	1323
330	1313
331	1310
332	1297
333	1284
334	1288
335	1292
336	1272
337	1279
338	1275
339	1270
340	1263
341	1268
342	1259
343	1258
344	1264
345	1261
346	1269
347	1261
348	1270
349	1270
350	1268
351	1275
352	1271
353	1267
354	1263
355	1274
356	1263
357	1261
358	1261
359	1257
360	1262
361	1258
362	1254
363	1256
364	1254
365	1254
366	1255
367	1251
368	1254
369	1248
370	1251
371	1253
372	1250
373	1256
374	1247
375	1242
376	1251
377	1244
378	1249
379	1248
380	1248
381	1252
382	1251
383	1256
384	1249
385	1250
386	1254
387	1253
388	1258
389	1257
390	1256
391	1262
392	1262
393	1259
394	1262
395	1261
396	1271
397	1260
398	1264
399	1265
400	1266
401	1261
402	1257
403	1261
404	1261
405	1261
406	1264
407	1291
408	1250
409	1256
410	1262
411	1261
412	1269
413	1272
414	1269
415	1278
416	1282
417	1286
418	1297
419	1301
420	1315
421	1321
422	1331
423	1342
424	1362
425	1381
426	1409
427	1418
428	1456
429	1511
430	1549
431	1600
432	1667
433	1732
434	1783
435	1822
436	1856
437	1869
438	1877
439	1885
440	1910
441	1936
442	1965
443	1993
444	2026
445	2065
446	2068
447	2081
448	2108
449	2143
450	2176
451	2164
452	2081
453	1962
454	1847
455	1738
456	1673
457	1593
458	1549
459	1514
460	1490
461	1469
462	1481
463	1510
464	1554
465	1614
466	1642
467	1666
468	1667
469	1677
470	1674
471	1713
472	1763
473	1810
474	1868
475	1924
476	2000
477	2084
478	2131
479	2101
480	2017
481	1932
482	1860
483	1786
484	1711
485	1637
486	1557
487	1503
488	1460
489	1421
490	1378
491	1353
492	1333
493	1315
494	1322
495	1297
496	1297
497	1284
498	1289
499	1288
500	1302
501	1321
502	1323
503	1311
504	1306
505	1277
506	1258
507	1249
508	1249
509	1247
510	1254
511	1256
512	1250
513	1247
514	1247
515	1243
516	1252
517	1263
518	1254
519	1269
520	1277
521	1306
522	1341
523	1402
524	1478
525	1578
526	1660
527	1714
528	1754
529	1801
530	1847
531	1898
532	1929
533	1904
534	1825
535	1680
536	1578
537	1503
538	1468
539	1479
540	1520
541	1566
542	1587
543	1601
544	1658
545	1719
546	1809
547	1869
548	1904
549	1865
550	1769
551	1676
552	1580
553	1500
554	1432
555	1372
556	1334
557	1307
558	1293
559	1289
560	1277
561	1279
562	1288
563	1291
564	1291
565	1269
566	1256
567	1241
568	1238
569	1247
570	1241
571	1239
572	1237
