CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\2_B0300.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1516
2	1390
3	1332
4	1314
5	1317
6	1298
7	1288
8	1295
9	1295
10	1299
11	1292
12	1290
13	1284
14	1295
15	1299
16	1300
17	1316
18	1356
19	1453
20	1603
21	1764
22	1841
23	1865
24	1896
25	1885
26	1762
27	1602
28	1456
29	1362
30	1309
31	1294
32	1306
33	1300
34	1281
35	1284
36	1291
37	1301
38	1302
39	1286
40	1281
41	1277
42	1289
43	1288
44	1293
45	1301
46	1343
47	1408
48	1541
49	1730
50	1859
51	1869
52	1887
53	1939
54	1904
55	1761
56	1608
57	1455
58	1351
59	1309
60	1290
61	1292
62	1296
63	1279
64	1275
65	1277
66	1296
67	1291
68	1287
69	1271
70	1279
71	1274
72	1285
73	1293
74	1282
75	1289
76	1302
77	1347
78	1421
79	1559
80	1743
81	1917
82	1930
83	1933
84	1973
85	2007
86	1928
87	1781
88	1599
89	1454
90	1346
91	1301
92	1282
93	1290
94	1300
95	1293
96	1271
97	1268
98	1277
99	1292
100	1295
101	1290
102	1336
103	1265
104	1274
105	1277
106	1288
107	1287
108	1284
109	1289
110	1297
111	1316
112	1368
113	1455
114	1613
115	1809
116	1963
117	1963
118	1946
119	1969
120	2038
121	2041
122	1904
123	1749
124	1589
125	1456
126	1348
127	1300
128	1281
129	1283
130	1297
131	1303
132	1294
133	1266
134	1267
135	1274
136	1281
137	1302
138	1285
139	1290
140	1277
141	1267
142	1263
143	1270
144	1286
145	1291
146	1285
147	1284
148	1284
149	1285
150	1309
151	1335
152	1379
153	1472
154	1632
155	1828
156	2009
157	2039
158	1999
159	1988
160	2005
161	2087
162	2146
163	2031
164	1889
165	1742
166	1590
167	1465
168	1356
169	1299
170	1267
171	1268
172	1278
173	1290
174	1305
175	1300
176	1280
177	1265
178	1253
179	1261
180	1276
181	1294
182	1307
183	1295
184	1277
185	1281
186	1273
187	1256
188	1258
189	1256
190	1270
191	1286
192	1284
193	1274
194	1275
195	1274
196	1278
197	1275
198	1284
199	1319
200	1346
201	1385
202	1479
203	1624
204	1812
205	2016
206	2153
207	2115
208	2048
209	2017
210	1998
211	2069
212	2195
213	2269
214	2197
215	2085
216	1944
217	1811
218	1695
219	1586
220	1476
221	1367
222	1312
223	1285
224	1263
225	1259
226	1265
227	1277
228	1290
229	1311
230	1327
231	1308
232	1275
233	1264
234	1252
235	1255
236	1256
237	1261
238	1263
239	1290
240	1315
241	1315
242	1291
243	1282
244	1282
245	1283
246	1267
247	1255
248	1253
249	1240
250	1251
251	1260
252	1269
253	1280
254	1284
255	1286
256	1277
257	1273
258	1275
259	1279
260	1278
261	1265
262	1266
263	1263
264	1275
265	1287
266	1309
267	1331
268	1348
269	1349
270	1382
271	1431
272	1510
273	1629
274	1759
275	1900
276	2057
277	2200
278	2318
279	2327
280	2219
281	2132
282	2110
283	2093
284	2058
285	2018
286	2028
287	2074
288	2156
289	2312
290	2426
291	2450
292	2376
293	2293
294	2232
295	2163
296	2078
297	1989
298	1929
299	1857
300	1780
301	1717
302	1673
303	1627
304	1580
305	1507
306	1433
307	1361
308	1337
309	1310
310	1317
311	1287
312	1276
313	1253
314	1267
315	1256
316	1249
317	1251
318	1252
319	1255
320	1259
321	1268
322	1280
323	1278
324	1278
325	1276
326	1270
327	1282
328	1288
329	1310
330	1321
331	1348
332	1360
333	1360
334	1347
335	1330
336	1303
337	1302
338	1277
339	1261
340	1256
341	1244
342	1249
343	1245
344	1249
345	1251
346	1253
347	1255
348	1247
349	1253
350	1251
351	1248
352	1243
353	1245
354	1243
355	1240
356	1241
357	1246
358	1243
359	1246
360	1247
361	1248
362	1243
363	1244
364	1244
365	1242
366	1247
367	1241
368	1246
369	1246
370	1244
371	1244
372	1243
373	1246
374	1243
375	1249
376	1241
377	1246
378	1245
379	1246
380	1252
381	1247
382	1241
383	1245
384	1250
385	1241
386	1246
387	1240
388	1244
389	1242
390	1242
391	1240
392	1240
393	1250
394	1239
395	1237
396	1240
397	1251
398	1247
399	1243
400	1252
401	1243
402	1243
403	1246
404	1238
405	1250
406	1248
407	1283
408	1252
409	1251
410	1263
411	1275
412	1285
413	1305
414	1306
415	1330
416	1339
417	1339
418	1333
419	1328
420	1316
421	1298
422	1277
423	1275
424	1268
425	1280
426	1278
427	1266
428	1267
429	1258
430	1254
431	1255
432	1244
433	1254
434	1251
435	1248
436	1255
437	1253
438	1266
439	1280
440	1294
441	1318
442	1338
443	1397
444	1451
445	1511
446	1570
447	1626
448	1670
449	1726
450	1785
451	1851
452	1918
453	2005
454	2068
455	2142
456	2225
457	2292
458	2326
459	2323
460	2258
461	2151
462	2062
463	1996
464	1979
465	1984
466	2009
467	2021
468	2049
469	2106
470	2159
471	2165
472	2121
473	2019
474	1906
475	1772
476	1663
477	1550
478	1469
479	1401
480	1364
481	1337
482	1321
483	1298
484	1282
485	1282
486	1265
487	1253
488	1260
489	1257
490	1253
491	1262
492	1263
493	1254
494	1273
495	1271
496	1266
497	1263
498	1246
499	1235
500	1232
501	1242
502	1240
503	1248
504	1245
505	1261
506	1264
507	1268
508	1287
509	1283
510	1279
511	1266
512	1250
513	1241
514	1239
515	1230
516	1235
517	1250
518	1266
519	1283
520	1286
521	1266
522	1265
523	1249
524	1249
525	1244
526	1250
527	1258
528	1291
529	1355
530	1429
531	1524
532	1617
533	1722
534	1842
535	1940
536	2017
537	2016
538	1972
539	1878
540	1862
541	1878
542	1921
543	1963
544	1929
545	1828
546	1674
547	1535
548	1430
549	1365
550	1313
551	1286
552	1270
553	1263
554	1253
555	1251
556	1248
557	1251
558	1262
559	1257
560	1245
561	1240
562	1230
563	1238
564	1244
565	1242
566	1250
567	1258
568	1261
569	1249
570	1243
571	1235
572	1229
573	1240
574	1247
575	1264
576	1260
577	1249
578	1252
579	1242
580	1251
581	1274
582	1332
583	1410
584	1514
585	1625
586	1746
587	1858
588	1904
589	1870
590	1828
591	1816
592	1845
593	1870
594	1815
595	1686
596	1525
597	1407
598	1338
599	1304
600	1270
601	1268
602	1247
603	1244
604	1258
605	1248
606	1240
607	1238
608	1232
609	1233
610	1243
611	1245
612	1251
613	1256
614	1244
615	1230
616	1229
617	1243
618	1263
619	1260
620	1257
621	1242
622	1242
623	1259
624	1302
625	1382
626	1504
627	1623
628	1742
629	1826
630	1823
631	1776
632	1789
633	1806
634	1769
635	1665
636	1506
637	1394
638	1320
639	1284
640	1255
641	1252
642	1243
643	1245
644	1241
645	1233
646	1227
647	1232
648	1233
649	1237
650	1254
651	1252
652	1231
653	1227
654	1242
655	1244
656	1258
657	1242
658	1239
659	1253
660	1293
661	1367
662	1475
663	1607
664	1725
665	1760
666	1736
667	1716
668	1752
669	1716
670	1587
671	1444
672	1342
673	1288
674	1260
675	1242
676	1236
677	1242
678	1240
