CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\9_B1000.FIT
Average of Rows 236 through 262
Column	Value (ADU)
1	1736
2	1778
3	1735
4	1677
5	1575
6	1476
7	1406
8	1360
9	1341
10	1325
11	1329
12	1357
13	1398
14	1456
15	1519
16	1607
17	1697
18	1763
19	1741
20	1664
21	1573
22	1527
23	1498
24	1498
25	1471
26	1495
27	1601
28	1746
29	1790
30	1730
31	1658
32	1569
33	1485
34	1423
35	1371
36	1336
37	1321
38	1325
39	1335
40	1360
41	1408
42	1466
43	1531
44	1603
45	1693
46	1784
47	1781
48	1698
49	1601
50	1542
51	1513
52	1501
53	1487
54	1472
55	1505
56	1620
57	1772
58	1832
59	1775
60	1707
61	1615
62	1527
63	1453
64	1397
65	1352
66	1326
67	1317
68	1316
69	1310
70	1343
71	1390
72	1454
73	1516
74	1567
75	1658
76	1762
77	1854
78	1830
79	1726
80	1635
81	1566
82	1535
83	1515
84	1507
85	1482
86	1474
87	1532
88	1668
89	1825
90	1892
91	1832
92	1758
93	1682
94	1576
95	1500
96	1430
97	1381
98	1348
99	1332
100	1322
101	1312
102	1380
103	1340
104	1366
105	1421
106	1488
107	1543
108	1600
109	1686
110	1797
111	1885
112	1921
113	1823
114	1701
115	1615
116	1564
117	1541
118	1532
119	1522
120	1493
121	1473
122	1477
123	1554
124	1712
125	1898
126	1947
127	1892
128	1822
129	1745
130	1658
131	1574
132	1496
133	1429
134	1375
135	1358
136	1330
137	1324
138	1306
139	1303
140	1304
141	1324
142	1356
143	1405
144	1459
145	1515
146	1549
147	1613
148	1690
149	1771
150	1888
151	1975
152	1940
153	1830
154	1708
155	1618
156	1580
157	1561
158	1536
159	1537
160	1529
161	1509
162	1472
163	1456
164	1484
165	1587
166	1769
167	1963
168	2022
169	1960
170	1892
171	1821
172	1754
173	1682
174	1598
175	1534
176	1475
177	1416
178	1377
179	1349
180	1342
181	1333
182	1313
183	1304
184	1296
185	1302
186	1310
187	1321
188	1361
189	1397
190	1449
191	1496
192	1530
193	1555
194	1602
195	1681
196	1752
197	1856
198	1947
199	2045
200	2040
201	1935
202	1821
203	1723
204	1639
205	1604
206	1579
207	1564
208	1543
209	1542
210	1550
211	1555
212	1520
213	1481
214	1446
215	1446
216	1480
217	1555
218	1686
219	1872
220	2080
221	2157
222	2078
223	2013
224	1939
225	1882
226	1844
227	1788
228	1716
229	1650
230	1586
231	1536
232	1494
233	1447
234	1408
235	1374
236	1357
237	1343
238	1335
239	1331
240	1330
241	1312
242	1298
243	1289
244	1288
245	1302
246	1295
247	1302
248	1318
249	1342
250	1378
251	1412
252	1448
253	1488
254	1524
255	1548
256	1548
257	1558
258	1599
259	1664
260	1703
261	1720
262	1789
263	1875
264	1951
265	2027
266	2133
267	2214
268	2168
269	2044
270	1952
271	1897
272	1825
273	1728
274	1670
275	1642
276	1608
277	1614
278	1624
279	1617
280	1588
281	1558
282	1542
283	1537
284	1562
285	1583
286	1587
287	1571
288	1566
289	1552
290	1532
291	1484
292	1456
293	1430
294	1436
295	1437
296	1438
297	1465
298	1491
299	1541
300	1608
301	1679
302	1785
303	1905
304	2089
305	2220
306	2305
307	2308
308	2249
309	2178
310	2139
311	2106
312	2076
313	2038
314	1988
315	1953
316	1925
317	1931
318	1932
319	1922
320	1908
321	1887
322	1854
323	1820
324	1795
325	1769
326	1730
327	1709
328	1678
329	1665
330	1640
331	1624
332	1609
333	1591
334	1574
335	1566
336	1550
337	1536
338	1526
339	1505
340	1496
341	1475
342	1466
343	1453
344	1437
345	1420
346	1415
347	1402
348	1402
349	1389
350	1384
351	1387
352	1383
353	1374
354	1363
355	1372
356	1364
357	1359
358	1355
359	1358
360	1358
361	1350
362	1349
363	1351
364	1347
365	1343
366	1349
367	1346
368	1340
369	1347
370	1337
371	1349
372	1335
373	1341
374	1334
375	1339
376	1332
377	1339
378	1338
379	1335
380	1344
381	1340
382	1344
383	1346
384	1343
385	1346
386	1352
387	1352
388	1356
389	1356
390	1358
391	1361
392	1367
393	1368
394	1367
395	1373
396	1369
397	1384
398	1384
399	1382
400	1390
401	1395
402	1392
403	1402
404	1415
405	1417
406	1436
407	1444
408	1456
409	1468
410	1486
411	1492
412	1509
413	1529
414	1531
415	1546
416	1563
417	1577
418	1596
419	1609
420	1629
421	1656
422	1660
423	1697
424	1717
425	1747
426	1770
427	1805
428	1832
429	1858
430	1880
431	1894
432	1909
433	1920
434	1921
435	1946
436	1977
437	2008
438	2037
439	2076
440	2108
441	2151
442	2201
443	2238
444	2239
445	2146
446	2024
447	1909
448	1780
449	1676
450	1600
451	1532
452	1486
453	1453
454	1434
455	1413
456	1419
457	1410
458	1420
459	1452
460	1481
461	1497
462	1527
463	1536
464	1536
465	1538
466	1529
467	1512
468	1509
469	1530
470	1551
471	1566
472	1566
473	1569
474	1591
475	1604
476	1647
477	1699
478	1759
479	1832
480	1893
481	1975
482	2042
483	2087
484	2040
485	1977
486	1899
487	1836
488	1772
489	1704
490	1663
491	1624
492	1574
493	1533
494	1526
495	1507
496	1489
497	1463
498	1426
499	1390
500	1357
501	1325
502	1314
503	1281
504	1286
505	1284
506	1283
507	1279
508	1288
509	1292
510	1299
511	1309
512	1308
513	1311
514	1323
515	1331
516	1356
517	1383
518	1424
519	1465
520	1515
521	1555
522	1617
523	1676
524	1712
525	1765
526	1803
527	1853
528	1924
529	1958
530	1917
531	1795
532	1655
533	1532
534	1451
535	1413
536	1411
537	1423
538	1440
539	1462
540	1472
541	1468
542	1458
543	1499
544	1508
545	1526
546	1560
547	1608
548	1689
549	1775
550	1860
551	1875
552	1827
553	1750
554	1677
555	1612
556	1546
557	1507
558	1473
559	1447
560	1411
561	1371
562	1322
563	1305
564	1284
565	1266
566	1276
567	1266
568	1281
569	1284
570	1293
571	1306
572	1321
573	1349
574	1391
575	1431
576	1491
577	1560
578	1609
579	1670
580	1717
581	1781
582	1830
583	1804
584	1701
585	1560
586	1465
587	1409
588	1401
589	1412
590	1436
591	1452
592	1455
593	1460
594	1494
595	1520
596	1575
597	1659
598	1739
599	1792
600	1758
601	1683
602	1592
603	1528
604	1486
605	1435
606	1410
607	1368
608	1322
609	1294
610	1285
611	1264
612	1268
613	1270
614	1281
615	1301
616	1303
617	1350
618	1395
619	1453
620	1502
621	1588
622	1642
623	1703
624	1753
625	1728
626	1648
627	1511
628	1416
629	1394
630	1398
631	1411
632	1417
633	1441
634	1459
635	1500
636	1539
637	1635
638	1711
639	1728
640	1673
641	1585
642	1516
643	1468
644	1415
645	1384
646	1333
647	1295
648	1276
649	1264
650	1274
651	1279
652	1285
653	1297
654	1334
655	1374
656	1442
657	1503
658	1579
659	1636
660	1695
661	1678
662	1590
663	1464
664	1397
665	1377
666	1391
667	1408
668	1424
669	1439
670	1482
671	1541
672	1623
673	1670
674	1637
675	1559
676	1499
677	1433
678	1398
679	1354
680	1309
681	1281
682	1264
683	1269
684	1262
685	1278
686	1295
687	1333
688	1395
689	1452
690	1522
691	1598
692	1651
693	1648
694	1545
695	1430
696	1387
697	1376
698	1398
699	1405
700	1427
701	1455
702	1528
703	1593
704	1627
705	1583
706	1506
707	1439
708	1401
709	1352
710	1309
711	1284
712	1256
713	1258
714	1264
715	1273
716	1299
717	1346
718	1406
719	1479
720	1549
721	1609
722	1615
723	1530
724	1414
725	1381
726	1369
727	1376
728	1401
729	1429
730	1471
731	1545
732	1595
733	1562
734	1485
735	1425
736	1382
737	1337
738	1291
739	1267
740	1256
741	1256
742	1277
743	1286
744	1325
745	1389
746	1479
747	1521
748	1575
749	1571
750	1484
751	1398
752	1374
753	1375
754	1381
755	1401
756	1439
757	1504
758	1555
759	1553
760	1484
761	1414
762	1377
763	1330
764	1291
765	1274
