CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\7_B0800.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1809
2	1761
3	1683
4	1570
5	1453
6	1369
7	1328
8	1316
9	1302
10	1305
11	1318
12	1333
13	1349
14	1374
15	1401
16	1479
17	1577
18	1697
19	1767
20	1760
21	1667
22	1608
23	1555
24	1520
25	1527
26	1620
27	1737
28	1793
29	1771
30	1673
31	1542
32	1447
33	1365
34	1323
35	1308
36	1297
37	1298
38	1313
39	1313
40	1330
41	1349
42	1365
43	1401
44	1478
45	1571
46	1688
47	1790
48	1790
49	1710
50	1647
51	1593
52	1543
53	1517
54	1549
55	1644
56	1771
57	1841
58	1806
59	1722
60	1600
61	1482
62	1390
63	1330
64	1311
65	1298
66	1291
67	1296
68	1293
69	1305
70	1325
71	1348
72	1344
73	1387
74	1440
75	1515
76	1634
77	1750
78	1852
79	1860
80	1762
81	1673
82	1620
83	1578
84	1526
85	1523
86	1583
87	1705
88	1840
89	1876
90	1851
91	1773
92	1652
93	1528
94	1414
95	1352
96	1316
97	1304
98	1311
99	1290
100	1293
101	1290
102	1368
103	1328
104	1347
105	1353
106	1357
107	1386
108	1441
109	1526
110	1636
111	1746
112	1856
113	1922
114	1853
115	1752
116	1678
117	1636
118	1600
119	1529
120	1504
121	1532
122	1625
123	1766
124	1910
125	1927
126	1916
127	1843
128	1727
129	1596
130	1479
131	1397
132	1345
133	1314
134	1296
135	1296
136	1292
137	1295
138	1288
139	1290
140	1303
141	1324
142	1337
143	1352
144	1345
145	1359
146	1389
147	1447
148	1524
149	1607
150	1726
151	1844
152	1945
153	1993
154	1889
155	1798
156	1709
157	1658
158	1633
159	1586
160	1534
161	1494
162	1511
163	1579
164	1697
165	1848
166	1977
167	1984
168	1955
169	1915
170	1827
171	1704
172	1592
173	1490
174	1415
175	1354
176	1316
177	1295
178	1289
179	1288
180	1289
181	1288
182	1284
183	1288
184	1280
185	1286
186	1307
187	1322
188	1351
189	1356
190	1344
191	1344
192	1360
193	1392
194	1442
195	1502
196	1564
197	1659
198	1759
199	1856
200	1972
201	2061
202	2039
203	1922
204	1844
205	1753
206	1693
207	1657
208	1670
209	1635
210	1576
211	1515
212	1491
213	1492
214	1534
215	1601
216	1727
217	1881
218	2039
219	2088
220	2048
221	2040
222	2012
223	1984
224	1884
225	1769
226	1673
227	1575
228	1494
229	1430
230	1379
231	1354
232	1327
233	1299
234	1287
235	1283
236	1296
237	1294
238	1292
239	1285
240	1283
241	1279
242	1277
243	1282
244	1284
245	1280
246	1291
247	1302
248	1333
249	1362
250	1370
251	1367
252	1354
253	1337
254	1330
255	1338
256	1357
257	1399
258	1430
259	1478
260	1495
261	1546
262	1601
263	1674
264	1748
265	1807
266	1868
267	1969
268	2044
269	2130
270	2208
271	2182
272	2059
273	1960
274	1934
275	1882
276	1795
277	1747
278	1717
279	1696
280	1692
281	1726
282	1738
283	1702
284	1656
285	1604
286	1550
287	1503
288	1482
289	1487
290	1473
291	1486
292	1501
293	1540
294	1566
295	1628
296	1674
297	1746
298	1833
299	1968
300	2101
301	2203
302	2205
303	2166
304	2128
305	2093
306	2092
307	2099
308	2082
309	2078
310	2112
311	2102
312	2094
313	2034
314	1971
315	1896
316	1863
317	1824
318	1794
319	1743
320	1691
321	1648
322	1608
323	1572
324	1542
325	1517
326	1490
327	1464
328	1427
329	1404
330	1393
331	1388
332	1373
333	1367
334	1360
335	1359
336	1329
337	1338
338	1328
339	1311
340	1306
341	1305
342	1299
343	1286
344	1283
345	1281
346	1280
347	1273
348	1270
349	1275
350	1273
351	1269
352	1279
353	1278
354	1272
355	1277
356	1278
357	1285
358	1285
359	1288
360	1288
361	1291
362	1288
363	1284
364	1290
365	1290
366	1297
367	1296
368	1290
369	1293
370	1284
371	1297
372	1296
373	1292
374	1290
375	1289
376	1284
377	1284
378	1288
379	1293
380	1297
381	1293
382	1288
383	1294
384	1292
385	1301
386	1295
387	1300
388	1293
389	1289
390	1291
391	1289
392	1287
393	1288
394	1282
395	1281
396	1277
397	1283
398	1273
399	1272
400	1272
401	1270
402	1267
403	1274
404	1268
405	1278
406	1280
407	1325
408	1291
409	1293
410	1305
411	1307
412	1319
413	1326
414	1333
415	1351
416	1348
417	1357
418	1369
419	1377
420	1394
421	1407
422	1424
423	1448
424	1475
425	1498
426	1542
427	1557
428	1587
429	1628
430	1682
431	1728
432	1767
433	1809
434	1851
435	1894
436	1967
437	2009
438	2033
439	2050
440	2058
441	2059
442	2053
443	2071
444	2060
445	2063
446	2101
447	2120
448	2151
449	2107
450	2028
451	1928
452	1827
453	1737
454	1669
455	1608
456	1570
457	1513
458	1479
459	1458
460	1457
461	1450
462	1453
463	1482
464	1503
465	1560
466	1609
467	1650
468	1673
469	1658
470	1646
471	1655
472	1669
473	1698
474	1755
475	1800
476	1843
477	1930
478	2002
479	2073
480	2092
481	2042
482	1969
483	1893
484	1828
485	1775
486	1701
487	1649
488	1587
489	1524
490	1484
491	1451
492	1414
493	1381
494	1364
495	1325
496	1324
497	1316
498	1327
499	1341
500	1349
501	1332
502	1317
503	1294
504	1282
505	1270
506	1266
507	1265
508	1262
509	1255
510	1257
511	1260
512	1271
513	1264
514	1266
515	1260
516	1268
517	1273
518	1291
519	1315
520	1331
521	1375
522	1432
523	1487
524	1565
525	1660
526	1748
527	1816
528	1844
529	1879
530	1898
531	1921
532	1876
533	1790
534	1676
535	1574
536	1499
537	1453
538	1428
539	1444
540	1481
541	1531
542	1565
543	1577
544	1602
545	1634
546	1703
547	1791
548	1856
549	1894
550	1846
551	1757
552	1697
553	1599
554	1530
555	1462
556	1418
557	1371
558	1334
559	1313
560	1312
561	1314
562	1312
563	1293
564	1272
565	1263
566	1261
567	1259
568	1247
569	1253
570	1252
571	1253
572	1258
573	1274
574	1273
575	1300
576	1337
577	1395
578	1465
579	1564
580	1662
581	1724
582	1785
583	1812
584	1805
585	1752
586	1636
587	1527
588	1452
589	1427
590	1434
591	1489
592	1518
593	1544
594	1576
595	1637
596	1717
597	1778
598	1798
599	1727
600	1627
601	1566
602	1472
603	1403
604	1360
605	1325
606	1309
607	1309
608	1301
609	1283
610	1267
611	1256
612	1257
613	1251
614	1247
615	1254
616	1250
617	1264
618	1285
619	1321
620	1371
621	1451
622	1544
623	1641
624	1711
625	1746
626	1749
627	1671
628	1561
629	1465
630	1435
631	1422
632	1470
633	1501
634	1538
635	1599
636	1673
637	1737
638	1731
639	1649
640	1559
641	1476
642	1396
643	1340
644	1312
645	1303
646	1298
647	1280
648	1259
649	1261
650	1249
651	1245
652	1251
653	1252
654	1259
655	1274
656	1312
657	1385
658	1476
659	1575
660	1639
661	1677
662	1676
663	1604
664	1495
665	1418
666	1416
667	1438
668	1480
669	1511
670	1576
671	1638
672	1674
673	1619
674	1542
675	1462
676	1381
677	1335
678	1308
679	1286
680	1283
681	1256
682	1255
683	1242
684	1237
685	1248
686	1242
687	1258
688	1284
689	1338
690	1419
691	1520
692	1608
693	1649
694	1639
695	1562
696	1463
697	1403
698	1417
699	1449
700	1487
701	1541
702	1613
703	1629
