CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\4_B0500.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1723
2	1559
3	1451
4	1383
5	1333
6	1305
7	1298
8	1290
9	1299
10	1314
11	1322
12	1313
13	1316
14	1312
15	1309
16	1333
17	1392
18	1497
19	1653
20	1788
21	1822
22	1745
23	1694
24	1716
25	1777
26	1828
27	1777
28	1664
29	1532
30	1417
31	1364
32	1327
33	1302
34	1285
35	1279
36	1282
37	1304
38	1315
39	1310
40	1309
41	1305
42	1309
43	1305
44	1316
45	1372
46	1481
47	1616
48	1771
49	1853
50	1802
51	1720
52	1706
53	1739
54	1814
55	1866
56	1805
57	1689
58	1566
59	1438
60	1382
61	1332
62	1296
63	1286
64	1280
65	1270
66	1271
67	1295
68	1317
69	1302
70	1309
71	1301
72	1299
73	1302
74	1302
75	1330
76	1382
77	1508
78	1660
79	1838
80	1936
81	1884
82	1778
83	1710
84	1728
85	1793
86	1901
87	1921
88	1838
89	1716
90	1585
91	1454
92	1377
93	1348
94	1303
95	1286
96	1280
97	1271
98	1274
99	1277
100	1289
101	1323
102	1374
103	1297
104	1313
105	1309
106	1301
107	1298
108	1303
109	1308
110	1373
111	1451
112	1588
113	1762
114	1923
115	1970
116	1897
117	1795
118	1729
119	1711
120	1762
121	1865
122	1979
123	1945
124	1865
125	1748
126	1621
127	1487
128	1399
129	1355
130	1327
131	1299
132	1274
133	1273
134	1268
135	1259
136	1260
137	1276
138	1298
139	1324
140	1312
141	1310
142	1303
143	1305
144	1300
145	1299
146	1296
147	1290
148	1301
149	1337
150	1418
151	1522
152	1652
153	1834
154	1995
155	2061
156	1969
157	1868
158	1766
159	1722
160	1723
161	1774
162	1873
163	2025
164	2043
165	1990
166	1868
167	1781
168	1669
169	1539
170	1434
171	1372
172	1353
173	1332
174	1292
175	1276
176	1285
177	1270
178	1259
179	1251
180	1260
181	1262
182	1271
183	1307
184	1324
185	1331
186	1303
187	1296
188	1303
189	1306
190	1300
191	1295
192	1291
193	1288
194	1274
195	1282
196	1307
197	1339
198	1402
199	1497
200	1591
201	1743
202	1926
203	2056
204	2152
205	2099
206	1986
207	1889
208	1776
209	1733
210	1721
211	1745
212	1772
213	1846
214	2010
215	2155
216	2129
217	2089
218	2006
219	1910
220	1839
221	1753
222	1638
223	1524
224	1419
225	1367
226	1365
227	1366
228	1337
229	1301
230	1273
231	1273
232	1278
233	1277
234	1274
235	1254
236	1256
237	1255
238	1251
239	1254
240	1257
241	1269
242	1303
243	1339
244	1354
245	1346
246	1315
247	1285
248	1294
249	1307
250	1315
251	1313
252	1300
253	1295
254	1285
255	1294
256	1293
257	1285
258	1263
259	1270
260	1275
261	1276
262	1290
263	1311
264	1351
265	1410
266	1476
267	1532
268	1589
269	1669
270	1809
271	1957
272	2046
273	2154
274	2280
275	2370
276	2295
277	2140
278	2074
279	2040
280	1961
281	1846
282	1780
283	1764
284	1758
285	1741
286	1750
287	1785
288	1796
289	1804
290	1811
291	1853
292	1963
293	2127
294	2271
295	2303
296	2257
297	2209
298	2206
299	2188
300	2168
301	2079
302	1970
303	1941
304	1924
305	1916
306	1890
307	1818
308	1775
309	1729
310	1690
311	1615
312	1543
313	1469
314	1424
315	1391
316	1364
317	1355
318	1340
319	1350
320	1362
321	1381
322	1396
323	1386
324	1383
325	1369
326	1344
327	1313
328	1299
329	1280
330	1265
331	1261
332	1261
333	1257
334	1257
335	1257
336	1261
337	1269
338	1269
339	1272
340	1276
341	1279
342	1278
343	1276
344	1276
345	1269
346	1265
347	1263
348	1259
349	1259
350	1254
351	1263
352	1255
353	1255
354	1252
355	1253
356	1252
357	1246
358	1246
359	1248
360	1247
361	1245
362	1237
363	1240
364	1244
365	1244
366	1246
367	1244
368	1235
369	1243
370	1235
371	1239
372	1237
373	1239
374	1239
375	1240
376	1239
377	1236
378	1244
379	1239
380	1245
381	1240
382	1238
383	1240
384	1243
385	1236
386	1239
387	1243
388	1240
389	1245
390	1244
391	1245
392	1255
393	1244
394	1250
395	1242
396	1245
397	1254
398	1252
399	1256
400	1258
401	1263
402	1260
403	1260
404	1258
405	1273
406	1278
407	1315
408	1269
409	1269
410	1273
411	1270
412	1273
413	1262
414	1259
415	1255
416	1251
417	1255
418	1260
419	1265
420	1277
421	1282
422	1298
423	1330
424	1347
425	1370
426	1379
427	1377
428	1374
429	1365
430	1350
431	1337
432	1351
433	1353
434	1364
435	1400
436	1434
437	1492
438	1545
439	1606
440	1675
441	1726
442	1772
443	1822
444	1863
445	1885
446	1906
447	1943
448	2009
449	2075
450	2116
451	2126
452	2155
453	2185
454	2226
455	2210
456	2127
457	2012
458	1893
459	1820
460	1784
461	1764
462	1735
463	1726
464	1697
465	1702
466	1713
467	1736
468	1782
469	1820
470	1909
471	1956
472	2015
473	2114
474	2191
475	2196
476	2126
477	2045
478	1962
479	1844
480	1720
481	1622
482	1552
483	1486
484	1432
485	1384
486	1340
487	1303
488	1284
489	1272
490	1263
491	1257
492	1258
493	1264
494	1282
495	1277
496	1284
497	1282
498	1292
499	1292
500	1291
501	1280
502	1273
503	1271
504	1292
505	1314
506	1325
507	1293
508	1280
509	1259
510	1244
511	1233
512	1234
513	1235
514	1242
515	1240
516	1246
517	1258
518	1252
519	1256
520	1259
521	1287
522	1307
523	1326
524	1332
525	1348
526	1389
527	1485
528	1566
529	1650
530	1716
531	1792
532	1872
533	1937
534	1958
535	1928
536	1844
537	1746
538	1679
539	1642
540	1639
541	1651
542	1706
543	1776
544	1870
545	1954
546	1968
547	1890
548	1762
549	1644
550	1533
551	1434
552	1367
553	1311
554	1278
555	1265
556	1260
557	1257
558	1264
559	1266
560	1267
561	1260
562	1259
563	1266
564	1267
565	1283
566	1285
567	1271
568	1247
569	1234
570	1232
571	1225
572	1238
573	1248
574	1242
575	1257
576	1266
577	1286
578	1310
579	1332
580	1381
581	1461
582	1563
583	1650
584	1735
585	1809
586	1855
587	1798
588	1720
589	1627
590	1607
591	1620
592	1654
593	1739
594	1828
595	1864
596	1809
597	1685
598	1562
599	1455
600	1364
601	1318
602	1270
603	1258
604	1250
605	1257
606	1260
607	1261
608	1262
609	1258
610	1280
611	1276
612	1255
613	1246
614	1232
615	1234
616	1231
617	1240
618	1254
619	1260
620	1288
621	1299
622	1335
623	1404
624	1506
625	1604
626	1690
627	1754
628	1775
629	1699
630	1624
631	1590
632	1595
633	1653
634	1742
635	1793
636	1747
637	1637
638	1495
639	1402
640	1327
641	1281
642	1258
643	1260
644	1259
645	1261
646	1260
647	1263
648	1270
649	1258
650	1250
651	1240
652	1230
653	1227
654	1240
655	1244
656	1261
657	1279
658	1308
659	1368
660	1451
661	1561
662	1650
663	1703
664	1690
665	1627
666	1567
667	1558
668	1617
669	1700
670	1734
671	1662
672	1518
673	1417
674	1336
675	1284
676	1260
677	1253
678	1264
679	1259
680	1256
681	1249
682	1259
683	1247
684	1230
685	1229
686	1225
687	1235
688	1247
689	1265
690	1292
691	1354
692	1447
693	1536
694	1625
695	1658
696	1635
697	1566
698	1543
699	1574
700	1645
701	1681
702	1639
703	1497
704	1385
705	1314
706	1272
707	1249
708	1250
709	1248
710	1248
711	1256
712	1255
713	1243
714	1234
715	1225
716	1224
717	1230
718	1251
719	1282
720	1323
721	1398
722	1506
723	1588
724	1623
725	1594
726	1531
727	1526
728	1579
729	1649
730	1619
731	1513
732	1401
733	1317
734	1278
735	1251
736	1245
737	1248
738	1252
739	1248
740	1249
741	1229
742	1224
743	1224
744	1236
745	1240
746	1306
747	1324
748	1398
749	1501
750	1586
751	1591
752	1549
753	1510
754	1529
755	1589
756	1599
757	1520
758	1410
759	1323
760	1278
761	1253
762	1251
763	1248
764	1252
765	1245
