CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\6_5500B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5551
2	6094
3	5881
4	5327
5	4569
6	4586
7	4153
8	3278
9	2875
10	2528
11	2206
12	2050
13	2018
14	2065
15	2293
16	2461
17	2443
18	2235
19	2187
20	2156
21	2212
22	2615
23	3401
24	4396
25	4394
26	4226
27	4990
28	6269
29	6116
30	5425
31	4618
32	4594
33	4701
34	4108
35	3226
36	2905
37	2553
38	2263
39	2085
40	2043
41	2084
42	2244
43	2638
44	2702
45	2361
46	2242
47	2185
48	2152
49	2262
50	2701
51	3496
52	4518
53	4589
54	4327
55	4726
56	6133
57	6214
58	6101
59	5334
60	4655
61	4840
62	4884
63	4211
64	3298
65	2975
66	2690
67	2363
68	2127
69	2022
70	2054
71	2128
72	2370
73	2796
74	2731
75	2405
76	2254
77	2229
78	2173
79	2176
80	2442
81	3034
82	3985
83	4867
84	4902
85	4401
86	4816
87	6238
88	6770
89	6703
90	5912
91	5201
92	4753
93	5141
94	5130
95	4344
96	3412
97	3048
98	2866
99	2486
100	2243
101	2068
102	2031
103	2070
104	2151
105	2395
106	2864
107	2905
108	2542
109	2323
110	2306
111	2249
112	2198
113	2230
114	2463
115	3041
116	3881
117	5028
118	5089
119	4911
120	4484
121	5148
122	6677
123	7660
124	7254
125	6356
126	5799
127	4927
128	5096
129	5416
130	5347
131	4570
132	3613
133	3149
134	3129
135	2733
136	2435
137	2226
138	2080
139	2035
140	2077
141	2134
142	2282
143	2640
144	3106
145	2999
146	2637
147	2384
148	2356
149	2309
150	2258
151	2202
152	2227
153	2443
154	2973
155	3599
156	4715
157	5518
158	5599
159	5090
160	4571
161	4967
162	6301
163	7952
164	7989
165	7753
166	6760
167	6330
168	5481
169	4978
170	5556
171	5839
172	5828
173	5126
174	4135
175	3313
176	3225
177	3262
178	2898
179	2544
180	2335
181	2186
182	2084
183	2077
184	2108
185	2158
186	2177
187	2370
188	2732
189	3223
190	3317
191	2967
192	2600
193	2364
194	2384
195	2382
196	2326
197	2260
198	2214
199	2220
200	2291
201	2637
202	3181
203	3679
204	4596
