CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\1_5008B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5577
2	6219
3	5910
4	5450
5	4822
6	4508
7	3790
8	2863
9	2663
10	2470
11	2111
12	1972
13	1948
14	2010
15	2236
16	2341
17	2333
18	2132
19	2048
20	2042
21	2130
22	2442
23	3021
24	4068
25	4468
26	4387
27	5043
28	6203
29	6084
30	5525
31	4856
32	4794
33	4499
34	3622
35	2820
36	2750
37	2515
38	2178
39	2022
40	1979
41	2043
42	2197
43	2517
44	2494
45	2261
46	2123
47	2057
48	2061
49	2154
50	2495
51	3066
52	4154
53	4671
54	4501
55	4861
56	6126
57	6198
58	6117
59	5505
60	4983
61	4999
62	4613
63	3693
64	2868
65	2752
66	2651
67	2240
68	2057
69	1973
70	2005
71	2082
72	2291
73	2631
74	2540
75	2291
76	2148
77	2103
78	2075
79	2106
80	2304
81	2729
82	3465
83	4586
84	4658
85	4648
86	4933
87	6235
88	6624
89	6646
90	6056
91	5393
92	5176
93	5165
94	4749
95	3721
96	2920
97	2795
98	2864
99	2414
100	2108
101	1989
102	1965
103	2024
104	2099
105	2328
106	2693
107	2667
108	2437
109	2208
110	2198
111	2097
112	2105
113	2146
114	2318
115	2753
116	3365
117	4517
118	5117
119	5017
120	4726
121	5305
122	6683
123	7557
124	7215
125	6463
126	5941
127	5342
128	5414
129	5383
130	4907
131	3870
132	3054
133	2771
134	2795
135	2744
136	2323
137	2087
138	1999
139	1980
140	2024
141	2089
142	2202
143	2567
144	2844
145	2719
146	2517
147	2255
148	2230
149	2179
150	2096
151	2122
152	2180
153	2309
154	2664
155	3165
156	3948
157	5219
158	5353
159	5286
160	4861
161	5212
162	6354
163	7872
164	7844
165	7650
166	6820
167	6426
168	5724
169	5626
170	5798
171	5744
172	5284
173	4341
174	3396
175	2822
176	2859
177	2987
178	2941
179	2463
180	2180
181	2060
182	2019
183	2008
184	2048
185	2108
186	2153
187	2276
188	2708
189	2980
190	2914
191	2772
192	2500
193	2265
194	2249
195	2247
196	2145
197	2104
198	2135
199	2171
200	2242
201	2455
202	2788
203	3240
