CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\2_5103B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5828
2	6295
3	6126
4	5639
5	4976
6	4709
7	3999
8	3043
9	2798
10	2574
11	2192
12	2023
13	2014
14	2074
15	2314
16	2445
17	2417
18	2195
19	2133
20	2097
21	2189
22	2527
23	3235
24	4309
25	4643
26	4530
27	5212
28	6511
29	6384
30	5727
31	5052
32	4990
33	4763
34	3875
35	2977
36	2861
37	2614
38	2238
39	2075
40	2039
41	2094
42	2226
43	2627
44	2596
45	2335
46	2193
47	2138
48	2112
49	2228
50	2574
51	3242
52	4391
53	4875
54	4681
55	5072
56	6412
57	6482
58	6375
59	5695
60	5102
61	5208
62	4896
63	3938
64	3028
65	2875
66	2758
67	2335
68	2103
69	2020
70	2046
71	2126
72	2362
73	2750
74	2658
75	2389
76	2232
77	2174
78	2130
79	2160
80	2382
81	2901
82	3692
83	4875
84	4871
85	4784
86	5112
87	6493
88	7319
89	6974
90	6298
91	5617
92	5315
93	5397
94	5044
95	4017
96	3103
97	2951
98	2975
99	2502
100	2190
101	2054
102	2025
103	2095
104	2162
105	2409
106	2838
107	2803
108	2534
109	2303
110	2284
111	2165
112	2170
113	2211
114	2398
115	2891
116	3580
117	4847
118	5413
119	5207
120	4863
121	5517
122	6954
123	7719
124	7548
125	6708
126	6175
127	5513
128	5702
129	5653
130	5236
131	4207
132	3249
133	2931
134	2949
135	2877
136	2402
137	2160
138	2093
139	2019
140	2070
141	2171
142	2240
143	2655
144	2984
145	2876
146	2615
147	2353
148	2304
149	2240
150	2195
151	2201
152	2255
153	2388
154	2795
155	3363
156	4287
157	5564
158	5579
159	5506
160	5023
161	5354
162	6630
163	8244
164	8299
165	8050
166	7137
167	6703
168	5961
169	5761
170	6113
171	6033
172	5686
173	4670
174	3675
175	2994
176	3008
177	3081
178	3060
179	2561
180	2267
181	2127
182	2076
183	2069
184	2100
185	2186
186	2218
187	2338
188	2790
189	3176
190	3129
191	2893
192	2570
193	2385
194	2358
195	2329
196	2217
197	2204
198	2196
199	2227
200	2325
201	2552
202	2960
203	3440
204	4074
205	5383
206	6206
207	6101
208	5924
209	5364
210	5163
211	5757
212	6984
213	8513
214	9221
215	9038
216	8593
217	7682
218	7228
219	6955
220	6172
221	5783
222	6322
223	6465
224	6419
225	6277
226	5463
227	4557
228	3751
229	3111
230	2883
231	3177
232	3641
233	3497
234	2992
235	2583
236	2360
237	2228
238	2165
239	2142
240	2142
241	2123
242	2147
243	2236
244	2257
245	2246
246	2318
247	2570
248	3019
249	3397
250	3371
251	3217
252	3033
253	2819
254	2522
255	2373
256	2367
257	2438
258	2433
259	2357
260	2284
261	2274
262	2275
263	2284
264	2302
265	2332
266	2371
267	2480
268	2748
269	3028
270	3304
271	3655
272	3991
273	4593
274	5680
275	6779
276	6823
277	6701
278	6523
279	6470
280	6061
281	5506
282	5232
283	5206
284	5528
285	6292
286	7186
287	8106
288	9135
289	10290
290	10682
291	10589
292	9800
293	9400
294	9216
295	8752
296	7953
297	7588
298	7644
299	7660
300	7495
301	7014
302	6407
303	5918
304	5839
305	6294
306	6769
307	7170
308	7202
309	7085
310	6829
311	6932
312	6972
313	6937
314	6602
315	6105
316	5457
317	5007
318	4629
319	4310
320	3947
321	3564
322	3237
323	2997
324	2842
325	2785
326	2818
327	2926
328	3106
329	3332
330	3594
331	3885
332	4058
333	4086
334	4015
335	3841
336	3567
337	3314
338	3040
339	2830
340	2677
341	2563
342	2510
343	2423
344	2369
345	2344
346	2314
347	2281
348	2263
349	2232
350	2220
351	2217
352	2200
353	2191
354	2184
355	2181
356	2180
357	2172
358	2176
359	2172
360	2164
361	2161
362	2145
363	2136
364	2150
365	2149
366	2140
367	2136
368	2134
369	2139
370	2120
371	2146
372	2138
373	2133
374	2129
375	2128
376	2135
377	2136
378	2135
379	2121
380	2131
381	2126
382	2130
383	2126
384	2133
385	2141
386	2134
387	2160
388	2146
389	2160
390	2170
391	2164
392	2160
393	2171
394	2185
395	2182
396	2181
397	2184
398	2187
399	2180
400	2183
401	2164
402	2157
403	2175
404	2184
405	2184
406	2193
407	2221
408	2222
409	2273
410	2285
411	2328
412	2352
413	2403
414	2451
415	2534
416	2652
417	2813
418	2982
419	3259
420	3528
421	3825
422	4038
423	4126
424	4084
425	3918
426	3641
427	3306
428	3029
429	2849
430	2750
431	2712
432	2770
433	2940
434	3170
435	3501
436	3853
437	4200
438	4549
439	4948
440	5418
441	6018
442	6549
443	6928
444	6935
445	6822
446	6833
447	6984
448	7150
449	7137
450	6678
451	6007
452	5685
453	5749
454	6215
455	6821
456	7429
457	7488
458	7348
459	7358
460	7818
461	8497
