CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\8_5700B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5498
2	5761
3	5777
4	5147
5	4374
6	4430
7	4227
8	3428
9	2912
10	2525
11	2225
12	2045
13	2023
14	2066
15	2294
16	2527
17	2464
18	2269
19	2200
20	2160
21	2237
22	2684
23	3506
24	4380
25	4409
26	4078
27	4869
28	6185
29	6080
30	5300
31	4498
32	4391
33	4371
34	4247
35	3372
36	2946
37	2541
38	2270
39	2108
40	2056
41	2088
42	2234
43	2635
44	2714
45	2407
46	2270
47	2210
48	2162
49	2265
50	2765
51	3647
52	4535
53	4643
54	4189
55	4621
56	6060
57	6113
58	5977
59	5217
60	4476
61	4639
62	4632
63	4391
64	3469
65	3054
66	2660
67	2343
68	2144
69	2062
70	2083
71	2128
72	2371
73	2795
74	2756
75	2420
76	2301
77	2241
78	2181
79	2192
80	2503
81	3115
82	4156
83	4851
84	4803
85	4279
86	4674
87	6136
88	6774
89	6634
90	5781
91	5046
92	4492
93	4980
94	5109
95	4529
96	3583
97	3146
98	2826
99	2463
100	2256
101	2093
102	2049
103	2087
104	2128
105	2380
106	2856
107	2950
108	2576
109	2381
110	2336
111	2254
112	2199
113	2229
114	2507
115	3137
116	4106
117	5021
118	5131
119	4737
120	4304
121	5020
122	6603
123	7506
124	7161
125	6276
126	5632
127	4774
128	4761
129	5343
130	5415
131	4802
132	3859
133	3338
134	3097
135	2712
136	2445
137	2240
138	2094
139	2065
140	2102
141	2127
142	2247
143	2608
144	3101
145	3029
146	2680
147	2426
148	2406
149	2339
150	2277
151	2217
152	2261
153	2502
154	3064
155	3780
156	4947
157	5456
158	5519
159	4907
160	4402
161	4852
162	6195
163	7841
164	7881
165	7626
166	6614
167	6131
168	5277
169	4699
170	5205
171	5783
172	5806
173	5340
174	4399
175	3626
176	3388
177	3204
178	2784
179	2552
180	2367
181	2207
182	2113
183	2103
184	2126
185	2150
186	2192
187	2337
188	2715
189	3212
190	3229
191	2990
192	2613
193	2419
194	2437
195	2421
196	2335
197	2271
198	2237
199	2223
200	2351
201	2735
202	3284
203	3840
204	4921
205	5762
206	5868
207	5874
208	5270
209	4671
210	4386
211	5211
212	6514
213	8023
214	9050
215	8671
216	8185
217	7191
218	6609
219	6287
220	5493
221	4792
222	4937
223	5775
224	6203
225	6220
226	6127
227	5401
228	4608
229	3898
230	3438
231	3479
232	3442
233	3081
234	2789
235	2627
236	2508
237	2373
238	2255
239	2179
240	2128
241	2164
242	2190
243	2204
244	2206
245	2220
246	2319
247	2534
248	2878
249	3308
250	3601
251	3551
252	3169
253	2832
254	2571
255	2435
256	2486
257	2556
258	2547
259	2498
260	2422
261	2365
262	2331
263	2311
264	2254
265	2291
266	2386
267	2606
268	2962
269	3384
270	3709
271	4055
272	4807
273	5818
274	6502
275	6399
276	6313
277	6383
278	6328
279	5709
280	5164
281	4735
282	4404
283	4315
284	4821
285	5835
286	6782
287	7584
288	8608
289	9807
290	10313
291	10241
292	9487
293	9071
294	8808
295	8246
296	7451
297	6982
298	6863
299	6877
300	6780
301	6337
302	5729
303	5119
304	4793
305	4701
306	4867
307	5377
308	6106
309	6716
310	6954
311	6910
312	6795
313	6803
314	6864
315	6840
316	6635
317	6218
318	5715
319	5237
320	4865
321	4511
322	4198
323	3917
324	3666
325	3482
326	3393
327	3439
328	3570
329	3737
330	3784
331	3804
332	3714
333	3526
334	3320
335	3129
336	2961
337	2810
338	2728
339	2694
340	2650
341	2631
342	2623
343	2601
344	2584
345	2586
346	2539
347	2519
348	2472
349	2453
350	2417
351	2380
352	2351
353	2345
354	2312
355	2301
356	2288
357	2257
358	2258
359	2260
360	2237
361	2209
362	2195
363	2192
364	2165
365	2157
366	2152
367	2124
368	2131
369	2105
370	2102
371	2118
372	2110
373	2100
374	2095
375	2103
376	2090
377	2094
378	2103
379	2105
380	2082
381	2112
382	2102
383	2109
384	2117
385	2128
386	2122
387	2136
388	2161
389	2177
390	2171
