CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\11_6000B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5356
2	5749
3	5650
4	4990
5	4118
6	4277
7	4312
8	3669
9	3022
10	2464
11	2222
12	2085
13	2046
14	2090
15	2270
16	2609
17	2533
18	2373
19	2232
20	2165
21	2275
22	2773
23	3732
24	4318
25	4220
26	3927
27	4756
28	6040
29	5949
30	5144
31	4279
32	4112
33	4527
34	4386
35	3654
36	3023
37	2495
38	2286
39	2136
40	2110
41	2093
42	2234
43	2585
44	2605
45	2506
46	2357
47	2211
48	2155
49	2335
50	2885
51	3849
52	4518
53	4437
54	3991
55	4478
56	5914
57	5980
58	5850
59	5030
60	4220
61	4317
62	4604
63	4558
64	3767
65	3161
66	2577
67	2343
68	2186
69	2121
70	2116
71	2121
72	2320
73	2728
74	2774
75	2548
76	2419
77	2275
78	2183
79	2231
80	2608
81	3324
82	4378
83	4588
84	4564
85	4046
86	4539
87	5986
88	6938
89	6482
90	5607
91	4805
92	4190
93	4682
94	4779
95	4773
96	3964
97	3385
98	2754
99	2393
100	2265
101	2165
102	2127
103	2108
104	2152
105	2365
106	2776
107	2785
108	2679
109	2519
110	2415
111	2259
112	2186
113	2247
114	2667
115	3316
116	4402
117	4992
118	4985
119	4453
120	4095
121	4892
122	6454
123	7454
124	7051
125	6114
126	5399
127	4525
128	4366
129	5080
130	5121
131	5067
132	4198
133	3647
134	3072
135	2576
136	2388
137	2282
138	2164
139	2144
140	2132
141	2125
142	2229
143	2556
144	2979
145	3039
146	2776
147	2579
148	2502
149	2349
150	2243
151	2201
152	2273
153	2641
154	3254
155	4137
156	5122
157	5228
158	5203
159	4597
160	4106
161	4710
162	6015
163	7735
164	7811
165	7516
166	6504
167	5862
168	5048
169	4409
170	4658
171	5490
172	5649
173	5610
174	4796
175	4095
176	3701
177	3131
178	2649
179	2429
180	2375
181	2261
182	2188
183	2188
184	2202
185	2159
186	2182
187	2322
188	2666
189	3086
190	3118
191	3084
192	2766
193	2629
194	2597
195	2467
196	2341
197	2233
198	2179
199	2228
200	2431
201	2938
202	3516
203	4271
204	5405
205	5665
206	5733
207	5499
208	4905
209	4345
210	4192
211	5104
212	6351
213	7864
214	8948
215	8591
216	8026
217	7092
218	6397
219	6001
220	5202
221	4506
222	4390
223	5109
224	5960
225	6176
226	6241
227	5804
228	5027
229	4405
230	3986
231	3807
232	3328
233	2856
234	2606
235	2514
236	2488
237	2419
238	2327
239	2267
240	2248
241	2261
242	2261
243	2229
244	2184
245	2202
246	2293
247	2512
248	2834
249	3169
250	3489
251	3513
252	3283
253	2990
254	2750
255	2674
256	2696
257	2692
258	2579
259	2442
260	2378
261	2319
262	2284
263	2243
264	2259
265	2340
266	2486
267	2767
268	3196
269	3598
270	3959
271	4539
272	5511
273	6264
274	6279
275	6049
276	6142
277	6159
278	5785
279	5296
280	4835
281	4404
282	4065
283	4085
284	4771
285	5781
286	6645
287	7332
288	8387
289	9651
290	10341
291	10094
292	9385
293	8917
294	8621
295	8122
296	7292
297	6825
298	6640
299	6595
300	6443
301	6031
302	5399
303	4853
304	4474
305	4307
306	4327
307	4604
308	5168
309	5878
310	6484
311	6843
312	6871
313	6833
314	6792
315	6826
316	6766
317	6667
318	6349
319	5905
320	5424
321	5013
322	4723
323	4481
324	4299
325	4157
326	4079
327	4071
328	4087
329	4016
330	3891
331	3669
332	3397
333	3135
334	2912
335	2776
336	2630
337	2599
338	2541
339	2531
340	2496
341	2485
342	2522
343	2519
344	2484
345	2512
346	2512
347	2524
348	2523
349	2506
350	2503
351	2483
352	2457
353	2422
354	2396
355	2384
356	2357
357	2345
358	2316
359	2302
360	2281
361	2265
362	2259
363	2256
364	2258
365	2250
366	2243
367	2256
368	2232
369	2236
370	2233
371	2229
372	2247
373	2228
374	2227
375	2214
376	2222
377	2219
378	2203
379	2230
380	2223
381	2225
382	2227
383	2225
384	2239
385	2229
386	2241
387	2259
388	2245
389	2252
390	2268
391	2256
392	2270
393	2277
394	2277
395	2295
396	2291
397	2296
398	2302
399	2334
400	2350
401	2358
402	2391
403	2420
404	2446
405	2452
406	2475
407	2498
408	2503
409	2531
410	2508
411	2504
412	2485
413	2494
414	2502
415	2482
416	2490
417	2505
418	2529
419	2583
420	2616
421	2741
422	2884
423	3102
424	3381
425	3665
426	3934
427	4044
428	4064
429	4036
430	4050
431	4097
432	4210
433	4403
434	4630
435	4958
436	5371
437	5832
438	6300
439	6680
440	6749
441	6750
442	6733
443	6814
444	6854
445	6845
446	6422
447	5734
448	5122
449	4602
450	4248
451	4204
452	4380
453	4758
454	5320
455	5872
456	6318
457	6421
458	6422
459	6662
460	7213
461	7935
462	8450
463	8676
464	9227
465	9901
466	10100
467	9425
468	8216
469	7182
470	6451
471	5603
472	4649
473	4021
474	3964
475	4243
476	4706
477	5205
478	5684
479	5997
480	5994
481	6014
482	6146
483	6134
484	5454
485	4519
486	3900
487	3502
488	3125
489	2724
490	2428
491	2258
492	2196
493	2161
494	2186
495	2225
496	2281
497	2360
498	2498
499	2603
500	2611
501	2590
502	2706
503	2920
504	3210
505	3355
506	3316
507	3091
508	2748
509	2448
510	2215
511	2139
512	2148
513	2186
514	2198
515	2180
516	2135
517	2149
518	2210
519	2265
520	2316
521	2340
522	2425
523	2733
524	3205
525	3595
526	3801
527	4194
528	4820
529	5517
530	5809
531	5859
532	5482
533	4702
534	4159
535	4327
536	4968
537	5531
538	6024
539	6651
540	7329
541	8004
542	7993
543	7126
544	5806
545	4604
546	3958
547	4117
548	4629
549	5092
550	5317
551	5316
552	4860
553	4031
554	3281
555	2715
556	2335
557	2122
558	2076
559	2117
560	2170
561	2310
562	2372
563	2410
564	2592
565	2862
566	2907
567	2804
568	2456
569	2186
570	2038
571	2044
572	2056
573	2054
574	2082
575	2137
576	2203
577	2273
578	2535
579	2964
580	3408
581	3833
582	4513
583	5118
584	5174
585	4880
586	4198
587	4089
588	4598
589	5289
590	6004
591	6897
592	6983
593	6745
594	5441
595	4243
596	3889
597	4285
598	4801
599	4952
600	4595
601	3814
602	2984
603	2425
604	2152
605	2054
606	2087
607	2191
608	2284
609	2387
610	2592
611	2673
612	2673
613	2333
614	2081
615	2021
616	2013
617	2023
618	2053
619	2116
620	2220
621	2439
622	2879
623	3342
624	3953
625	4652
626	4779
627	4446
628	4009
629	4213
630	4819
631	5616
632	6394
633	6530
634	5593
635	4315
636	3807
637	4090
638	4487
639	4492
640	3881
641	3038
642	2408
643	2077
644	2034
645	2096
646	2184
647	2321
648	2527
649	2550
650	2479
651	2174
652	1973
653	1961
654	1966
655	2021
656	2072
657	2243
658	2594
659	3074
660	3695
661	4327
662	4471
663	4083
664	3881
665	4341
666	5125
667	5984
668	6120
669	5157
670	4026
671	3747
672	4131
673	4285
674	3829
675	2983
676	2339
677	2025
678	2000
679	2081
680	2199
681	2365
682	2415
683	2395
684	2096
685	1956
686	1935
687	1948
688	2008
689	2124
690	2434
691	2928
692	3562
693	4172
694	4207
695	3876
696	3928
697	4576
698	5408
699	5594
700	5018
701	3955
702	3689
703	4012
704	3990
705	3345
706	2567
707	2093
708	1989
709	2035
710	2158
711	2321
712	2366
713	2294
714	2014
715	1911
716	1929
717	1946
718	2056
719	2302
720	2786
721	3432
722	3938
723	3970
724	3713
725	3938
726	4739
727	5377
728	5204
729	4139
730	3585
731	3821
732	3839
733	3246
734	2485
735	2049
736	1981
737	2038
738	2195
739	2380
740	2337
741	2069
742	1904
743	1900
744	1939
745	2052
746	2313
747	2813
748	3486
749	3791
750	3744
751	3668
752	4193
753	5031
754	5090
755	4209
756	3570
757	3643
758	3676
759	3086
760	2350
761	1995
762	1970
763	2122
764	2336
765	2473
