CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\10_5900B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5300
2	5569
3	5594
4	4972
5	4104
6	4235
7	4194
8	3542
9	2938
10	2432
11	2179
12	2052
13	2034
14	2042
15	2254
16	2556
17	2480
18	2297
19	2193
20	2125
21	2233
22	2702
23	3602
24	4281
25	4218
26	3897
27	4717
28	5989
29	5851
30	5084
31	4291
32	4136
33	4250
34	4261
35	3493
36	2956
37	2476
38	2246
39	2106
40	2072
41	2055
42	2189
43	2570
44	2660
45	2405
46	2292
47	2183
48	2143
49	2267
50	2806
51	3719
52	4435
53	4426
54	3983
55	4447
56	5840
57	5930
58	5827
59	4993
60	4234
61	4362
62	4473
63	4427
64	3622
65	3072
66	2578
67	2317
68	2138
69	2058
70	2063
71	2079
72	2302
73	2718
74	2729
75	2454
76	2323
77	2219
78	2159
79	2159
80	2539
81	3194
82	4202
83	4700
84	4557
85	4060
86	4513
87	5951
88	6441
89	6442
90	5551
91	4779
92	4219
93	4720
94	4713
95	4591
96	3769
97	3252
98	2733
99	2406
100	2242
101	2110
102	2070
103	2070
104	2099
105	2325
106	2777
107	2909
108	2595
109	2426
110	2349
111	2249
112	2182
113	2213
114	2561
115	3201
116	4233
117	4936
118	4960
119	4499
120	4099
121	4890
122	6378
123	7342
124	6969
125	6054
126	5339
127	4532
128	4392
129	5094
130	5191
131	4900
132	4011
133	3465
134	3042
135	2570
136	2385
137	2230
138	2118
139	2091
140	2093
141	2096
142	2213
143	2519
144	2982
145	3022
146	2691
147	2473
148	2448
149	2302
150	2229
151	2180
152	2234
153	2530
154	3127
155	3952
156	4980
157	5276
158	5216
159	4610
160	4131
161	4692
162	5996
163	7627
164	7638
165	7401
166	6455
167	5857
168	5034
169	4391
170	4762
171	5491
172	5533
173	5453
174	4554
175	3858
176	3512
177	3120
178	2665
179	2455
180	2345
181	2224
182	2133
183	2124
184	2142
185	2124
186	2144
187	2288
188	2639
189	3105
190	3087
191	2999
192	2685
193	2521
194	2500
195	2420
196	2300
197	2217
198	2180
199	2197
200	2360
201	2824
202	3368
203	4037
204	5169
205	5600
206	5609
207	5530
208	4946
209	4368
210	4175
211	5072
212	6307
213	7777
214	8818
215	8503
216	7955
217	6951
218	6315
219	5963
220	5207
221	4527
222	4482
223	5248
224	5955
225	6057
226	6109
227	5535
228	4791
229	4167
230	3712
231	3637
232	3298
233	2901
234	2636
235	2521
236	2481
237	2368
238	2263
239	2192
240	2169
241	2199
242	2207
243	2195
244	2171
245	2186
246	2258
247	2475
248	2803
249	3171
250	3505
251	3505
252	3189
253	2858
254	2640
255	2521
256	2584
257	2614
258	2544
259	2438
260	2376
261	2309
262	2260
263	2243
264	2232
265	2277
266	2392
267	2644
268	3063
269	3485
270	3799
271	4244
272	5199
273	6060
274	6153
275	6062
276	6093
277	6072
278	5862
279	5330
280	4851
281	4423
282	4118
283	4083
284	4695
285	5689
286	6564
287	7292
288	8283
289	9528
290	10156
291	9935
292	9281
293	8779
294	8548
295	8013
296	7210
297	6711
298	6602
299	6584
300	6441
301	5984
302	5381
303	4855
304	4491
305	4331
306	4397
307	4719
308	5389
309	6071
310	6591
311	6771
312	6765
313	6676
314	6659
315	6710
316	6657
317	6473
318	6059
319	5567
320	5103
321	4760
322	4461
323	4228
324	3986
325	3846
326	3739
327	3785
328	3847
329	3848
330	3801
331	3660
332	3421
333	3210
334	2996
335	2848
336	2722
337	2632
338	2587
339	2545
340	2519
341	2504
342	2507
343	2509
344	2510
345	2517
346	2507
347	2502
348	2480
349	2470
350	2445
351	2422
352	2399
353	2370
354	2343
355	2326
356	2293
357	2278
358	2258
359	2244
360	2241
361	2222
362	2215
363	2184
364	2186
365	2192
366	2185
367	2171
368	2154
369	2164
370	2153
371	2159
372	2152
373	2155
374	2142
375	2142
376	2148
377	2135
378	2137
379	2133
380	2146
381	2154
382	2147
383	2143
384	2152
385	2143
386	2159
387	2163
388	2179
389	2186
390	2189
391	2183
392	2220
393	2225
394	2220
395	2219
396	2235
397	2256
398	2266
399	2270
400	2298
401	2289
402	2324
403	2363
404	2387
405	2409
406	2430
407	2456
408	2476
409	2490
410	2507
411	2507
412	2502
413	2502
414	2504
415	2499
416	2501
417	2547
418	2567
419	2618
420	2684
421	2815
422	2964
423	3157
424	3426
425	3692
426	3870
427	3909
428	3811
429	3733
430	3712
431	3787
432	3942
433	4133
434	4386
435	4662
436	5025
437	5491
438	6010
439	6451
440	6616
