CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\9_5800B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5383
2	5870
3	5737
4	5067
5	4262
6	4307
7	4242
8	3494
9	2949
10	2491
11	2230
12	2066
13	2042
14	2073
15	2283
16	2643
17	2490
18	2294
19	2203
20	2152
21	2241
22	2695
23	3586
24	4332
25	4306
26	4006
27	4830
28	6121
29	5989
30	5217
31	4437
32	4287
33	4330
34	4263
35	3449
36	2954
37	2500
38	2292
39	2135
40	2081
41	2099
42	2238
43	2626
44	2697
45	2431
46	2288
47	2192
48	2165
49	2274
50	2807
51	3703
52	4530
53	4558
54	4115
55	4553
56	5969
57	6038
58	5901
59	5119
60	4372
61	4501
62	4539
63	4437
64	3585
65	3055
66	2640
67	2347
68	2172
69	2071
70	2076
71	2111
72	2327
73	2776
74	2788
75	2453
76	2335
77	2261
78	2184
79	2194
80	2534
81	3192
82	4218
83	4780
84	4686
85	4173
86	4607
87	6064
88	6774
89	6545
90	5692
91	4926
92	4361
93	4856
94	5013
95	4615
96	3707
97	3221
98	2775
99	2457
100	2266
101	2112
102	2076
103	2093
104	2143
105	2360
106	2826
107	2907
108	2607
109	2417
110	2364
111	2258
112	2214
113	2234
114	2574
115	3175
116	4199
117	4969
118	5114
119	4629
120	4221
121	4981
122	6536
123	7376
124	7113
125	6178
126	5496
127	4659
128	4602
129	5260
130	5321
131	4850
132	3957
133	3414
134	3073
135	2651
136	2423
137	2252
138	2143
139	2099
140	2105
141	2132
142	2234
143	2588
144	3070
145	3051
146	2678
147	2460
148	2442
149	2360
150	2290
151	2214
152	2243
153	2542
154	3108
155	3868
156	4983
157	5382
158	5397
159	4779
160	4291
161	4773
162	6105
163	7748
164	7770
165	7536
166	6564
167	5980
168	5190
169	4572
170	4981
171	5636
172	5724
173	5429
174	4517
175	3755
176	3475
177	3174
178	2744
179	2525
180	2386
181	2243
182	2133
183	2113
184	2155
185	2163
186	2200
187	2336
188	2689
189	3184
190	3229
191	3007
192	2665
193	2475
194	2477
195	2451
196	2349
197	2264
198	2213
199	2234
200	2367
201	2786
202	3346
203	3985
204	5075
205	5728
206	5771
207	5757
208	5125
209	4557
210	4302
211	5186
212	6427
213	7912
214	9046
215	8639
216	8122
217	7108
218	6520
219	6139
220	5391
221	4679
222	4704
223	5522
224	6123
225	6164
226	6163
227	5501
228	4707
229	4015
230	3622
231	3608
232	3406
233	3002
234	2726
235	2586
236	2502
237	2384
238	2290
239	2182
240	2144
241	2200
242	2217
243	2220
244	2199
245	2213
246	2297
247	2527
248	2871
249	3252
250	3609
251	3579
252	3179
253	2857
254	2630
255	2500
256	2534
257	2584
258	2572
259	2464
260	2385
261	2345
262	2323
263	2273
264	2243
265	2314
266	2410
267	2638
268	3021
269	3443
270	3759
271	4135
272	4986
273	6012
274	6326
275	6222
276	6240
277	6308
278	6110
279	5555
280	5013
281	4597
282	4270
283	4256
284	4775
285	5825
286	6737
287	7457
288	8509
289	9731
290	10161
291	10079
292	9421
293	8893
294	8659
295	8131
296	7338
297	6851
298	6810
299	6787
300	6639
301	6161
302	5556
303	4973
304	4654
305	4539
306	4637
307	5075
308	5748
309	6444
310	6810
311	6860
312	6780
313	6726
314	6779
315	6799
316	6671
317	6397
318	5941
319	5392
320	5012
321	4668
322	4351
323	4075
324	3879
325	3658
326	3592
327	3620
328	3739
329	3813
330	3824
331	3782
332	3599
333	3372
334	3182
335	2974
336	2850
337	2736
338	2670
339	2622
340	2588
341	2597
342	2586
343	2568
344	2572
345	2548
346	2548
347	2530
348	2509
349	2490
350	2454
351	2421
352	2381
353	2377
354	2335
355	2314
356	2301
357	2294
358	2273
359	2263
360	2262
361	2218
362	2216
363	2219
364	2197
365	2187
366	2188
367	2154
368	2153
369	2147
370	2144
371	2134
372	2137
373	2131
374	2120
375	2131
376	2121
377	2106
378	2114
379	2121
380	2133
381	2127
382	2138
383	2140
384	2138
385	2147
386	2156
387	2172
388	2172
389	2195
390	2193
391	2218
392	2220
393	2228
394	2251
395	2244
396	2258
397	2273
398	2269
399	2272
400	2293
401	2331
402	2324
403	2341
404	2376
405	2382
406	2409
407	2461
408	2487
409	2510
410	2533
411	2562
412	2576
413	2565
414	2586
415	2586
416	2594
417	2602
418	2666
419	2718
420	2829
421	2941
422	3140
423	3353
424	3585
425	3775
