CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\7_5600B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5519
2	5857
3	5792
4	5187
5	4452
6	4493
7	4175
8	3331
9	2869
10	2498
11	2233
12	2031
13	2012
14	2083
15	2291
16	2646
17	2475
18	2252
19	2184
20	2144
21	2216
22	2659
23	3461
24	4395
25	4403
26	4147
27	4939
28	6205
29	6091
30	5336
31	4573
32	4464
33	4606
34	4167
35	3281
36	2912
37	2549
38	2272
39	2071
40	2041
41	2083
42	2235
43	2655
44	2693
45	2370
46	2247
47	2185
48	2156
49	2247
50	2726
51	3548
52	4497
53	4544
54	4249
55	4661
56	6104
57	6156
58	6033
59	5253
60	4540
61	4722
62	4890
63	4301
64	3383
65	3018
66	2669
67	2364
68	2142
69	2033
70	2066
71	2109
72	2357
73	2803
74	2740
75	2396
76	2281
77	2222
78	2173
79	2185
80	2467
81	3063
82	4036
83	4843
84	4824
85	4327
86	4727
87	6198
88	7090
89	6648
90	5819
91	5063
92	4596
93	5073
94	5081
95	4420
96	3494
97	3116
98	2824
99	2459
100	2256
101	2073
102	2028
103	2084
104	2144
105	2383
106	2881
107	2943
108	2567
109	2357
110	2323
111	2227
112	2205
113	2227
114	2478
115	3092
116	4013
117	4966
118	5002
119	4801
120	4378
121	5072
122	6627
123	7461
124	7185
125	6265
126	5703
127	4835
128	4933
129	5387
130	5377
131	4660
132	3715
133	3211
134	3106
135	2698
136	2432
137	2228
138	2098
139	2040
140	2093
141	2126
142	2257
143	2611
144	3085
145	3013
146	2625
147	2386
148	2368
149	2324
150	2265
151	2225
152	2223
153	2449
154	3020
155	3666
156	4833
157	5459
158	5506
159	5011
160	4456
161	4894
162	6247
163	7871
164	7882
165	7677
166	6688
167	6198
168	5384
169	4826
170	5342
171	5793
172	5795
173	5171
174	4250
175	3484
176	3276
177	3212
178	2841
179	2552
180	2374
181	2203
182	2098
183	2086
184	2113
185	2153
186	2184
187	2334
188	2721
189	3251
190	3313
191	2956
192	2594
193	2394
194	2416
195	2397
196	2331
197	2268
198	2208
199	2201
200	2312
201	2690
202	3207
203	3734
204	4776
205	5745
206	5931
207	5956
208	5328
209	4734
210	4499
211	5276
212	6592
213	8106
214	9108
215	8734
216	8203
217	7189
218	6676
219	6356
220	5559
221	4893
222	5127
223	5950
224	6220
225	6245
226	6068
227	5221
228	4420
229	3718
230	3294
231	3433
232	3468
233	3147
234	2821
235	2601
236	2484
237	2333
238	2244
239	2154
240	2115
241	2138
242	2188
243	2203
244	2200
245	2210
246	2327
247	2552
248	2870
249	3328
250	3624
251	3520
252	3111
253	2784
254	2545
255	2398
256	2426
257	2517
258	2512
259	2462
260	2402
261	2361
262	2365
263	2304
