CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\1_0601B.FIT
Average of Rows 251 through 263
Column	Value (ADU)
1	3845
2	5735
3	6788
4	6755
5	6449
6	4608
7	3103
8	2168
9	1768
10	1655
11	1688
12	1850
13	1810
14	1758
15	1776
16	1726
17	1623
18	1633
19	1629
20	1638
21	1730
22	1727
23	1750
24	1835
25	1891
26	2299
27	3409
28	5447
29	6614
30	7029
31	6939
32	5570
33	3958
34	2671
35	1958
36	1670
37	1605
38	1675
39	1852
40	1826
41	1748
42	1790
43	1779
44	1666
45	1633
46	1626
47	1637
48	1652
49	1720
50	1713
51	1735
52	1808
53	1867
54	2204
55	3136
56	5063
57	6692
58	7374
59	7677
60	6875
61	5298
62	3754
63	2522
64	1903
65	1665
66	1591
67	1630
68	1824
69	1850
70	1761
71	1791
72	1795
73	1762
74	1649
75	1630
76	1646
77	1658
78	1669
79	1773
80	1749
81	1706
82	1776
83	1839
84	1917
85	2287
86	3265
87	5276
88	7006
89	7605
90	7764
91	7753
92	6471
93	4799
94	3430
95	2401
96	1886
97	1655
98	1579
99	1605
100	1766
101	1859
102	1843
103	1738
104	1882
105	1886
106	1770
107	1672
108	1646
109	1658
110	1669
111	1665
112	1730
113	1799
114	1783
115	1737
116	1806
117	1849
118	1858
119	2074
120	2656
121	3971
122	6164
123	7517
124	8022
125	8763
126	8491
127	7431
128	5847
129	4389
130	3155
131	2300
132	1858
133	1674
134	1590
135	1586
136	1683
137	1891
138	1912
139	1862
140	1746
141	1871
142	1897
143	1884
144	1710
145	1657
146	1670
147	1692
148	1703
149	1707
150	1720
151	1846
152	1869
153	1811
154	1769
155	1850
156	1886
157	1867
158	1894
159	2184
160	2735
161	3926
162	5966
163	7858
164	8369
165	8848
166	9433
167	9222
168	8257
169	6821
170	5317
171	4127
172	3017
173	2270
174	1883
175	1689
176	1591
177	1571
178	1569
179	1659
180	1850
181	2065
182	2039
183	1832
184	1730
185	1845
186	2053
187	2004
188	1863
189	1733
190	1640
191	1648
192	1694
193	1694
194	1695
195	1688
196	1679
197	1737
198	1871
199	1878
200	1791
201	1722
202	1743
203	1870
204	1899
205	1864
206	1824
207	1940
208	2203
209	2663
210	3583
211	5050
212	7153
213	8759
214	8939
215	9138
216	9636
217	10135
218	10037
219	9339
220	8339
221	6985
222	5688
223	4681
224	3748
225	2833
226	2260
227	1921
228	1737
229	1641
230	1581
231	1574
232	1560
233	1582
234	1648
235	1817
236	2019
237	2226
238	2275
239	2093
240	1907
241	1789
242	1811
243	1956
244	2175
245	2179
246	2040
247	1867
248	1752
249	1681
250	1614
251	1606
252	1657
253	1702
254	1714
255	1673
256	1675
257	1698
258	1691
259	1656
260	1700
261	1823
262	1963
263	2003
264	1960
265	1862
266	1777
267	1752
268	1780
269	1841
270	1934
271	2000
272	2013
273	1922
274	1831
275	1812
276	1862
277	1998
278	2154
279	2349
280	2640
281	3123
282	3859
283	4790
284	5919
285	7381
286	8922
287	9915
288	9903
289	9647
290	9679
291	9904
292	10219
293	10723
294	11330
295	11417
296	11303
297	10580
298	10092
299	9778
300	9297
301	8587
302	7698
303	6897
304	6214
305	5579
306	5042
307	4644
308	4229
309	3772
310	3271
311	2807
312	2475
313	2214
314	2041
315	1919
316	1833
317	1763
318	1717
319	1683
320	1655
321	1635
322	1615
323	1591
324	1568
325	1566
326	1567
327	1578
328	1576
329	1568
330	1568
331	1561
332	1566
333	1568
334	1593
335	1601
336	1631
337	1671
338	1744
339	1781
340	1852
341	1930
342	1997
343	2045
344	2096
345	2139
346	2221
347	2283
348	2363
349	2433
350	2451
351	2446
352	2452
353	2394
354	2330
355	2249
356	2148
357	2098
358	2041
359	1982
360	1926
361	1886
362	1848
363	1827
364	1810
365	1790
366	1768
367	1763
368	1749
369	1740
370	1704
371	1699
372	1698
373	1697
374	1681
375	1686
376	1684
377	1680
378	1687
379	1684
380	1687
381	1682
382	1683
383	1682
384	1697
385	1691
386	1696
387	1702
388	1725
389	1728
390	1749
391	1764
392	1766
