CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\8_1301B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5898
2	5480
3	4819
4	5191
5	5967
6	5644
7	4683
8	3515
9	2528
10	2089
11	2023
12	1827
13	1691
14	1639
15	1653
16	1820
17	1886
18	1779
19	1747
20	1795
21	1763
22	1730
23	1833
24	2137
25	2843
26	4179
27	5675
28	5644
29	4872
30	4679
31	5585
32	6096
33	5496
34	4423
35	3191
36	2381
37	2060
38	2007
39	1823
40	1681
41	1647
42	1654
43	1797
44	1943
45	1859
46	1754
47	1771
48	1787
49	1756
50	1713
51	1830
52	2115
53	2799
54	4079
55	5709
56	6125
57	5416
58	4768
59	5208
60	6249
61	6308
62	5527
63	4436
64	3218
65	2404
66	2063
67	2047
68	1891
69	1703
70	1642
71	1645
72	1659
73	1911
74	2001
75	1875
76	1782
77	1800
78	1850
79	1801
80	1722
81	1753
82	1929
83	2306
84	3159
85	4526
86	6177
87	6526
88	5729
89	4976
90	5114
91	6211
92	6836
93	6446
94	5490
95	4388
96	3171
97	2425
98	2096
99	2075
100	1990
101	1768
102	1652
103	1641
104	1623
105	1679
106	1934
107	2044
108	1935
109	1827
110	1802
111	1865
112	1882
113	1817
114	1723
115	1768
116	1942
117	2213
118	2910
119	4067
120	5670
121	7053
122	6782
123	5877
124	5070
125	5175
126	6196
127	7185
128	7210
129	6422
130	5482
131	4418
132	3215
133	2511
134	2143
135	2069
136	2165
137	1940
138	1751
139	1659
140	1644
141	1647
142	1658
143	1836
144	2125
145	2061
146	1968
147	1861
148	1829
149	1896
150	1948
151	1909
152	1829
153	1756
154	1798
155	1926
156	2142
157	2542
158	3353
159	4605
160	6135
161	7621
162	7471
163	6661
164	5685
165	5212
166	5438
167	6487
168	7701
169	7839
170	7376
171	6531
172	5693
173	4649
174	3509
175	2695
176	2310
177	2074
178	2109
179	2224
180	2035
181	1809
182	1703
183	1635
184	1629
185	1651
186	1657
187	1702
188	1961
189	2225
190	2160
191	2039
192	1928
193	1813
194	1807
195	1906
196	1947
197	1935
198	1876
199	1783
200	1702
201	1709
202	1820
203	1949
204	2111
205	2392
206	3044
207	3859
208	5119
209	6510
210	7965
211	8731
212	7821
213	7102
214	6148
215	5434
216	5194
217	5674
218	6553
219	7955
220	8483
221	8472
222	8126
223	7238
224	6638
225	5785
226	5065
