CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\2_0801B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	4631
2	5970
3	6269
4	6753
5	6699
6	5061
7	3570
8	2452
9	1908
10	1742
11	1818
12	1852
13	1751
14	1700
15	1823
16	1825
17	1726
18	1660
19	1644
20	1716
21	1783
22	1773
23	1741
24	1907
25	2085
26	2721
27	4187
28	5902
29	6222
30	6555
31	6910
32	5933
33	4495
34	3139
35	2201
36	1796
37	1715
38	1804
39	1824
40	1771
41	1694
42	1813
43	1834
44	1768
45	1680
46	1638
47	1655
48	1716
49	1755
50	1745
51	1720
52	1880
53	2051
54	2582
55	3908
56	5816
57	6517
58	6582
59	7240
60	7072
61	5807
62	4321
63	2998
64	2151
65	1780
66	1696
67	1772
68	1855
69	1825
70	1683
71	1709
72	1916
73	1887
74	1774
75	1707
76	1654
77	1663
78	1748
79	1792
80	1788
81	1723
82	1787
83	1942
84	2102
85	2766
86	4181
87	6141
88	6885
89	6844
90	7376
91	7650
92	6923
93	5449
94	4064
95	2831
96	2096
97	1770
98	1684
99	1749
100	1920
101	1947
102	1759
103	1663
104	1755
105	1978
106	1910
107	1790
108	1721
109	1686
110	1672
111	1730
112	1815
113	1844
114	1808
115	1724
116	1802
117	1934
118	2025
119	2428
120	3422
121	5104
122	6951
123	7222
124	7169
125	7629
126	7891
127	7822
128	6500
129	5091
130	3831
131	2726
132	2087
133	1802
134	1676
135	1718
136	1844
137	2032
138	1977
139	1756
140	1673
141	1749
142	1983
143	2003
144	1896
145	1776
146	1750
147	1722
148	1697
149	1739
150	1804
151	1874
152	1901
153	1841
154	1766
155	1798
156	1947
157	2026
158	2117
159	2614
160	3600
161	5181
162	7215
163	7881
164	7718
165	7572
166	8303
167	8813
168	8683
169	7525
170	6118
171	4913
172	3748
173	2734
174	2126
175	1839
176	1702
177	1678
178	1722
179	1868
180	2057
181	2107
182	1888
183	1718
184	1646
185	1692
186	1927
187	2121
188	2073
189	1914
190	1770
191	1755
192	1743
193	1688
194	1682
195	1720
196	1780
197	1865
198	1917
199	1922
200	1835
201	1739
202	1724
203	1793
204	1953
205	2007
206	2001
207	2192
208	2704
209	3615
210	4924
211	6700
212	8393
213	8368
214	8256
215	8027
216	7895
217	8895
218	9771
219	9641
220	8936
221	7714
222	6591
223	5515
224	4637
225	3686
226	2797
227	2233
228	1933
229	1762
230	1681
231	1638
232	1676
233	1771
234	1881
235	2031
236	2229
237	2311
238	2122
239	1890
240	1763
241	1689
242	1697
243	1752
244	1918
245	2192
246	2213
247	2157
248	1996
249	1847
250	1746
251	1724
252	1718
253	1719
254	1685
255	1659
256	1663
257	1690
258	1750
259	1791
260	1878
261	1957
262	1982
263	2008
264	2005
265	1923
266	1817
267	1749
268	1734
269	1756
270	1836
271	1958
272	2069
273	2089
274	2055
275	2001
276	2026
277	2233
278	2603
279	3086
280	3679
281	4441
282	5424
283	6615
284	7896
285	9151
286	9855
287	9608
288	8986
289	8690
290	8724
291	8608
292	8386
293	8464
294	9092
295	10070
296	10822
297	10861
298	10743
299	10442
300	9975
301	9356
302	8592
303	7804
304	7155
305	6617
306	6046
307	5522
308	5086
309	4728
310	4310
311	3823
312	3283
313	2823
314	2500
315	2277
316	2097
317	2007
318	1908
319	1838
320	1782
321	1722
322	1705
323	1671
324	1656
325	1651
326	1640
327	1639
328	1642
329	1655
330	1674
331	1692
332	1744
333	1787
334	1844
335	1906
336	1928
337	1954
338	1980
339	1995
340	2038
341	2123
342	2235
343	2351
344	2433
345	2499
346	2515
347	2489
348	2439
349	2355
350	2267
351	2160
352	2055
353	1982
354	1908
355	1857
356	1794
357	1781
358	1763
359	1731
360	1729
361	1717
362	1703
363	1692
364	1697
365	1698
366	1681
367	1665
368	1647
369	1652
370	1648
371	1638
372	1634
373	1622
374	1611
375	1616
376	1606
377	1612
378	1620
379	1613
380	1603
381	1610
382	1612
383	1616
384	1636
385	1632
386	1643
387	1642
388	1653
389	1671
390	1675
391	1673
392	1686
393	1686
394	1699
395	1712
396	1721
397	1733
398	1737
399	1756
400	1770
401	1765
402	1780
403	1818
404	1849
405	1868
406	1950
407	2030
408	2131
409	2241
410	2357
411	2459
412	2511
413	2505
414	2486
415	2407
416	2296
417	2195
418	2097
419	2034
420	1989
421	1958
422	1946
423	1934
424	1887
425	1831
426	1780
427	1726
428	1670
429	1651
430	1628
431	1629
432	1628
433	1635
434	1638
435	1651
436	1682
437	1717
438	1747
439	1796
440	1865
441	1919
442	2013
443	2139
444	2292
445	2572
446	2970
447	3393
448	3897
