CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\7_1201B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5690
2	5560
3	4979
4	5454
5	6144
6	5517
7	4428
8	3243
9	2310
10	2001
11	1943
12	1821
13	1660
14	1641
15	1675
16	1827
17	1845
18	1749
19	1714
20	1771
21	1761
22	1730
23	1799
24	2033
25	2623
26	3811
27	5407
28	5726
29	5057
30	4907
31	5828
32	6031
33	5270
34	4120
35	2909
36	2197
37	1955
38	1967
39	1834
40	1675
41	1645
42	1679
43	1824
44	1895
45	1821
46	1711
47	1737
48	1775
49	1737
50	1701
51	1777
52	1995
53	2592
54	3695
55	5336
56	6148
57	5563
58	4967
59	5513
60	6440
61	6206
62	5261
63	4076
64	2873
65	2220
66	1965
67	1968
68	1897
69	1689
70	1631
71	1644
72	1702
73	1914
74	1925
75	1842
76	1718
77	1748
78	1814
79	1793
80	1712
81	1741
82	1844
83	2157
84	2853
85	4086
86	5803
87	6542
88	5864
89	5220
90	5368
91	6521
92	6830
93	6197
94	5173
95	3997
96	2862
97	2226
98	1984
99	1981
100	2000
101	1790
102	1636
103	1615
104	1638
105	1730
106	1955
107	1959
108	1899
109	1768
110	1738
111	1832
112	1859
113	1789
114	1724
115	1777
116	1873
117	2073
118	2639
119	3619
120	5152
121	6735
122	6877
123	6092
124	5359
125	5425
126	6591
127	7312
128	7074
129	6146
130	5120
131	3984
132	2869
133	2277
134	2053
135	1953
136	2101
137	1989
138	1769
139	1640
140	1629
141	1653
142	1701
143	1912
144	2068
145	1984
146	1948
147	1794
148	1748
149	1859
150	1933
151	1890
152	1813
153	1741
154	1801
155	1873
156	2003
157	2358
158	3040
159	4079
160	5594
161	7190
162	7524
163	6820
164	5990
165	5488
166	5721
167	7016
168	7933
169	7796
170	7120
171	6228
172	5222
173	4156
174	3069
175	2391
176	2131
177	1990
178	1945
179	2143
180	2080
181	1843
182	1687
183	1625
184	1612
185	1656
186	1670
187	1762
188	2054
189	2129
190	2049
191	2003
192	1873
193	1747
194	1711
195	1832
196	1914
197	1922
198	1866
199	1771
200	1705
201	1746
202	1814
203	1880
204	2001
205	2225
206	2734
207	3455
208	4409
209	5893
210	7361
211	8557
212	8008
213	7278
214	6462
215	5712
216	5526
217	5941
218	7161
219	8458
220	8533
221	8395
222	7712
223	6908
224	6163
225	5344
226	4534
227	3541
228	2732
229	2346
230	2159
231	2096
232	1996
233	1989
234	2199
235	2353
236	2199
