CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\3_0701B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	4351
2	6069
3	6755
4	6921
5	6857
6	5026
7	3430
8	2343
9	1865
10	1697
11	1767
12	1814
13	1796
14	1746
15	1820
16	1798
17	1688
18	1657
19	1659
20	1685
21	1766
22	1761
23	1750
24	1883
25	2003
26	2552
27	3887
28	5860
29	6637
30	7164
31	7194
32	5987
33	4366
34	2967
35	2103
36	1745
37	1689
38	1772
39	1870
40	1827
41	1739
42	1866
43	1862
44	1714
45	1657
46	1644
47	1663
48	1711
49	1760
50	1744
51	1748
52	1888
53	1967
54	2431
55	3572
56	5619
57	6817
58	7229
59	7309
60	7242
61	5769
62	4162
63	2819
64	2063
65	1736
66	1646
67	1713
68	1903
69	1906
70	1744
71	1776
72	1903
73	1874
74	1715
75	1684
76	1662
77	1679
78	1710
79	1823
80	1797
81	1735
82	1806
83	1932
84	2017
85	2562
86	3808
87	5905
88	7218
89	7499
90	8123
91	8078
92	6965
93	5297
94	3864
95	2660
96	1998
97	1733
98	1638
99	1690
100	1878
101	1885
102	1822
103	1724
104	1836
105	1932
106	1885
107	1724
108	1697
109	1688
110	1685
111	1714
112	1793
113	1840
114	1809
115	1753
116	1814
117	1916
118	1947
119	2247
120	3074
121	4615
122	6816
123	7700
124	7929
125	8519
126	8766
127	7965
128	6418
129	4909
130	3586
131	2546
132	1984
133	1741
134	1637
135	1662
136	1778
137	1991
138	2035
139	1817
140	1729
141	1821
142	2026
143	1991
144	1850
145	1733
146	1720
147	1716
148	1718
149	1738
150	1781
151	1907
152	1957
153	1836
154	1784
155	1844
156	1973
157	1986
158	2038
159	2404
160	3201
161	4630
162	6836
163	8243
164	8322
165	8542
166	9311
167	9452
168	8896
169	7483
170	5923
171	4634
172	3473
173	2537
174	2036
175	1779
176	1661
177	1616
178	1653
179	1786
180	1975
181	2012
182	1998
183	1814
184	1709
185	1784
186	2051
187	2084
188	2035
189	1850
190	1718
191	1703
192	1730
193	1710
194	1719
195	1724
196	1729
197	1805
198	1953
199	1955
200	1835
201	1740
202	1754
203	1864
204	1967
205	1964
206	1932
207	2091
208	2467
209	3149
210	4324
211	6015
212	8095
213	9113
214	8963
215	8935
216	9059
217	10120
218	10255
219	9919
220	9048
221	7675
222	6393
223	5275
224	4338
225	3322
226	2573
227	2096
228	1846
229	1719
230	1652
231	1610
232	1629
233	1673
234	1793
235	1969
236	2162
237	2314
238	2293
239	2029
240	1837
241	1761
242	1766
243	1840
244	2101
245	2234
246	2195
247	2074
248	1931
249	1770
250	1664
251	1663
252	1710
253	1715
254	1707
255	1678
256	1688
257	1728
258	1740
259	1742
260	1791
261	1915
262	2043
263	2065
264	2031
265	1919
266	1800
267	1754
268	1749
269	1798
270	1903
271	2036
272	2080
273	2065
274	1950
275	1889
276	1944
277	2116
278	2410
279	2735
280	3147
281	3795
282	4715
283	5772
284	7089
285	8601
286	9919
287	10160
288	9862
289	9545
290	9546
291	9632
292	9646
293	9862
294	10701
295	11471
296	11584
297	11270
298	10854
299	10600
300	10103
301	9440
302	8486
303	7674
304	6960
305	6325
306	5732
307	5260
308	4816
309	4401
310	3906
311	3388
312	2903
313	2532
314	2290
315	2117
316	1986
317	1911
318	1814
319	1771
320	1730
321	1700
322	1688
323	1646
324	1630
325	1626
326	1625
327	1615
328	1603
329	1606
330	1608
331	1625
332	1638
333	1661
334	1700
335	1743
336	1802
337	1880
338	1941
339	1973
340	2043
341	2060
342	2123
343	2207
344	2262
345	2361
346	2441
347	2508
348	2527
349	2537
350	2520
351	2440
352	2354
353	2256
354	2175
355	2095
356	2009
357	1945
358	1896
359	1860
360	1845
361	1801
362	1781
363	1769
364	1743
365	1730
366	1733
367	1731
368	1721
369	1695
370	1684
371	1669
372	1670
373	1673
374	1674
375	1663
376	1658
377	1654
378	1651
379	1666
380	1657
381	1651
382	1662
383	1669
384	1679
385	1685
386	1690
387	1703
388	1705
389	1713
390	1721
391	1732
392	1746
393	1763
394	1759
395	1780
396	1794
397	1820
398	1844
399	1861
400	1887
401	1922
402	1956
403	2016
404	2087
405	2159
406	2267
407	2324
408	2416
409	2484
410	2538
411	2521
412	2479
413	2425
414	2322
415	2243
416	2170
417	2106
418	2046
419	2023
420	1973
421	1907
422	1842
423	1799
424	1726
425	1672
426	1656
427	1639
428	1618
429	1620
430	1614
431	1599
432	1598
433	1617
434	1623
435	1641
436	1652
437	1669
438	1702
439	1764
440	1783
441	1840
442	1917
443	2033
444	2166
445	2342
446	2634
447	3011
448	3512
449	3996
450	4440
451	4801
452	5162
453	5657
454	6220
455	6830
456	7604
457	8414
458	9227
459	9828
460	10150
461	10534
462	10975
463	11052
464	10630
465	9815
466	9267
467	9190
468	9088
469	8954
470	9177
471	9495
472	9672
473	9067
474	7749
475	6327
476	5187
477	4226
478	3516
479	2972
480	2594
481	2296
482	2055
483	1933
484	1925
485	2006
486	2057
487	2053
488	1980
489	1866
490	1771
491	1746
492	1741
493	1814
494	1927
495	2021
496	2042
497	1969
498	1848
499	1763
500	1767
501	1742
502	1738
503	1724
504	1732
505	1760
506	1746
507	1717
508	1676
509	1705
510	1817
511	1969
512	2088
513	2143
514	2127
515	1929
516	1778
517	1693
518	1699
519	1822
520	2013
521	2161
522	2159
523	1999
524	1828
525	1702
526	1626
527	1597
528	1619
529	1653
530	1720
531	1872
532	2145
533	2677
534	3448
535	4244
536	5120
537	6167
538	7386
539	8420
540	9079
541	9086
542	8449
543	7968
544	7868
545	7891
546	7775
547	6531
548	4875
549	3549
550	2701
551	2230
552	1976
553	1916
554	1913
555	1859
556	1758
557	1691
558	1720
559	1812
560	1838
561	1806
562	1713
563	1658
564	1633
565	1633
566	1642
567	1630
568	1612
569	1659
570	1807
571	1949
572	1963
573	1842
574	1662
575	1666
576	1795
577	1961
578	1964
579	1819
580	1683
581	1591
582	1591
583	1650
584	1770
585	2045
586	2648
587	3500
588	4472
589	5674
590	6969
591	7955
592	8013
593	7720
594	7374
595	7371
596	6742
597	5263
598	3676
599	2642
600	2138
601	1935
602	1889
603	1827
604	1720
605	1710
606	1778
607	1787
608	1718
609	1663
610	1633
611	1617
612	1606
613	1616
614	1669
615	1807
616	1852
617	1824
618	1693
619	1695
620	1834
621	1862
622	1823
623	1673
624	1585
625	1620
626	1721
627	2020
628	2652
629	3609
630	4812
631	6173
632	7214
633	7218
634	7078
635	6856
636	6405
637	5132
638	3536
639	2468
640	1996
641	1864
642	1792
643	1699
644	1683
645	1728
646	1724
647	1646
648	1601
649	1592
650	1590
651	1615
652	1690
653	1830
654	1786
655	1687
656	1672
657	1803
658	1814
659	1720
660	1590
661	1586
662	1700
663	2036
664	2789
665	3876
666	5226
667	6509
668	6743
669	6741
670	6491
671	5801
672	4352
673	2879
674	2113
675	1870
676	1786
677	1684
678	1672
679	1683
680	1674
681	1596
682	1572
683	1568
684	1591
685	1670
686	1752
687	1734
688	1654
689	1713
690	1762
691	1721
692	1588
693	1580
694	1727
695	2139
696	3014
697	4291
698	5713
699	6501
700	6462
701	6200
702	5479
703	4095
704	2708
705	2013
706	1805
707	1716
708	1667
709	1682
710	1663
711	1606
712	1563
713	1574
714	1584
715	1697
716	1704
717	1669
718	1674
719	1757
720	1741
721	1614
722	1611
723	1747
724	2210
725	3166
726	4547
727	5830
728	6263
729	6113
730	5602
731	4325
732	2888
733	2059
734	1810
735	1715
736	1684
737	1657
738	1649
739	1584
740	1569
741	1572
742	1667
743	1709
744	1693
745	1676
746	1722
747	1713
748	1621
749	1614
750	1849
751	2513
752	3681
753	5064
754	5895
755	5914
756	5472
757	4386
758	2943
759	2079
760	1784
761	1685
762	1670
763	1673
764	1635
765	1590
