CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\6_1102B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5599
2	5669
3	5340
4	5904
5	5818
6	5533
7	4282
8	3047
9	2207
10	1932
11	1934
12	1855
13	1678
14	1649
15	1730
16	1849
17	1827
18	1751
19	1686
20	1763
21	1765
22	1741
23	1791
24	1974
25	2470
26	3554
27	5244
28	5456
29	5422
30	5331
31	6253
32	6199
33	5205
34	3948
35	2704
36	2090
37	1905
38	1906
39	1871
40	1694
41	1645
42	1720
43	1868
44	1857
45	1807
46	1690
47	1721
48	1766
49	1742
50	1733
51	1781
52	1976
53	2446
54	3414
55	5106
56	6249
57	5907
58	5406
59	5995
60	6223
61	6249
62	5147
63	3879
64	2683
65	2084
66	1904
67	1918
68	1930
69	1727
70	1639
71	1653
72	1787
73	1929
74	1901
75	1838
76	1702
77	1735
78	1812
79	1796
80	1748
81	1755
82	1816
83	2091
84	2682
85	3809
86	5535
87	6637
88	6221
89	5653
90	5897
91	7053
92	7055
93	6204
94	5017
95	3747
96	2612
97	2083
98	1929
99	1935
100	1988
101	1832
102	1664
103	1618
104	1668
105	1811
106	1966
107	1936
108	1880
109	1765
110	1709
111	1823
112	1835
113	1809
114	1752
115	1781
116	1828
117	2014
118	2477
119	3297
120	4786
121	6580
122	6629
123	6506
124	5844
125	5940
126	7266
127	7256
128	7114
129	6005
130	4908
131	3679
132	2635
133	2116
134	1963
135	1916
136	2056
137	2064
138	1806
139	1671
140	1621
141	1676
142	1771
143	2017
144	1997
145	1980
146	1921
147	1787
148	1730
149	1848
150	1935
151	1914
152	1848
153	1799
154	1822
155	1846
156	1985
157	2263
158	2768
159	3652
160	5187
161	6934
162	7184
163	7219
164	6546
165	5981
166	6279
167	7787
168	7999
169	7964
170	7014
171	6048
172	4969
173	3831
174	2780
175	2214
176	1994
177	1960
178	1907
179	2096
180	2156
181	1936
182	1729
183	1632
184	1609
185	1659
186	1733
187	1899
188	2147
189	2070
190	2022
191	1979
192	1856
193	1718
194	1675
195	1801
196	1917
197	1923
198	1873
199	1789
200	1767
201	1772
202	1791
203	1827
204	1936
205	2164
206	2513
207	3086
208	3966
209	5408
210	6983
211	8440
212	8544
213	7726
214	7076
215	6304
216	6110
217	6493
218	8089
219	9125
220	8921
221	8531
222	7602
223	6788
224	5886
225	5084
226	4124
227	3140
228	2481
229	2137
230	1996
231	1989
232	1989
233	1965
234	2079
235	2342
236	2323
237	2084
238	1846
239	1728
240	1676
241	1656
242	1669
243	1706
244	1763
245	1809
246	2029
247	2216
248	2192
249	2032
250	1985
251	2012
252	1972
253	1833
254	1718
255	1636
256	1647
257	1739
258	1898
259	2011
260	2018
261	1992
262	1938
263	1883
264	1827
265	1804
266	1813
267	1867
268	1861
269	1832
270	1834
271	1898
272	2003
273	2153
274	2344
275	2592
276	2877
277	3330
278	3882
279	4649
280	5703
281	6934
282	7931
283	9019
284	9799
285	9679
286	8782
287	8110
288	7835
289	7503
290	6913
291	6455
292	6314
293	6362
294	6466
295	6984
296	8180
297	9553
298	10352
299	10319
300	9839
301	9579
302	9462
303	9098
304	8441
305	7790
306	7428
307	7060
308	6564
309	6064
310	5677
311	5344
312	4989
313	4539
314	3962
315	3427
316	2968
317	2655
318	2419
319	2236
320	2112
321	2053
322	2000
323	1970
324	1961
325	1968
326	2002
327	2016
328	2033
329	2019
330	1998
331	1945
332	1917
333	1890
334	1906
335	1981
336	2089
337	2224
338	2378
339	2484
340	2535
341	2551
342	2518
343	2410
344	2295
345	2183
346	2068
347	1969
348	1898
349	1842
350	1784
351	1751
352	1739
353	1709
354	1709
355	1707
356	1701
357	1701
358	1692
359	1678
360	1682
361	1660
362	1645
363	1634
364	1633
365	1627
366	1624
367	1610
368	1594
369	1579
370	1580
371	1570
372	1568
373	1575
374	1571
375	1575
376	1589
377	1570
378	1571
379	1576
380	1591
381	1574
382	1577
383	1581
384	1590
385	1601
386	1610
387	1620
388	1630
389	1637
390	1647
391	1648
392	1660
393	1661
394	1661
395	1669
396	1652
397	1676
398	1681
399	1663
400	1663
401	1653
402	1665
403	1665
404	1667
405	1679
406	1687
407	1709
408	1725
409	1760
410	1819
411	1883
412	1958
413	2072
414	2186
415	2304
416	2434
417	2549
418	2590
419	2564
420	2482
421	2357
422	2181
423	2044
424	1954
425	1894
426	1885
427	1897
428	1938
429	1963
430	1995
431	2002
432	1981
433	1952
434	1937
435	1934
436	1949
437	1988
438	2058
439	2140
440	2268
441	2435
442	2687
443	3063
444	3560
445	4095
446	4635
447	4980
448	5240
449	5585
450	6064
451	6501
452	6774
453	7172
454	7711
455	8351
456	8812
457	8948
458	9149
459	9565
460	9814
461	9688
462	8689
463	7411
464	6488
465	6106
466	6009
467	6032
468	6283
469	6809
470	7200
471	7395
472	7843
473	8663
474	9041
475	8922
476	8183
477	7240
478	6195
479	5127
480	4226
481	3592
482	3085
483	2762
484	2487
485	2274
486	2092
487	1956
488	1874
489	1843
490	1822
491	1838
492	1827
493	1796
494	1803
495	1837
496	1881
497	1943
498	1993
499	1981
500	1958
501	1845
502	1725
503	1647
504	1672
505	1774
506	1907
507	1983
508	1981
509	1991
510	2088
511	2127
512	2086
513	1917
514	1790
515	1720
516	1663
517	1636
518	1622
519	1632
520	1673
521	1826
522	2084
523	2115
524	2101
525	1952
526	1895
527	1891
528	1913
529	1959
530	2137
531	2566
532	3286
533	4115
534	4898
535	5631
536	6384
537	7175
538	7850
539	7893
540	7827
541	6616
542	5666
543	5488
544	5839
545	6436
546	7223
547	7233
548	7042
549	5741
550	4369
551	3334
552	2703
553	2292
554	2014
555	1859
556	1798
557	1747
558	1725
559	1734
560	1761
561	1834
562	1832
563	1791
564	1669
565	1605
566	1661
567	1781
568	1845
569	1919
570	1933
571	1903
572	1747
573	1657
574	1590
575	1569
576	1589
577	1742
578	1967
579	1982
580	1927
581	1857
582	1856
583	1943
584	2229
585	2926
586	3839
587	4747
588	5567
589	6470
590	7123
591	7074
592	6152
593	5353
594	5384
595	5996
596	6697
597	6649
598	5508
599	4091
600	2984
601	2393
602	2029
603	1826
604	1757
605	1716
606	1714
607	1776
608	1785
609	1756
610	1677
611	1648
612	1722
613	1810
614	1879
615	1912
616	1802
617	1675
618	1578
619	1575
620	1641
621	1833
622	1920
623	1895
624	1839
625	1866
626	2121
627	2794
628	3736
629	4722
630	5718
631	6483
632	6508
633	5704
634	5132
635	5306
636	5947
637	6088
638	5057
639	3678
640	2670
641	2116
642	1854
643	1738
644	1698
645	1706
646	1752
647	1742
648	1679
649	1625
650	1703
651	1797
652	1832
653	1793
654	1672
655	1578
656	1546
657	1656
658	1835
659	1850
660	1811
661	1833
662	2086
663	2775
664	3770
665	4827
666	5797
667	5756
668	5572
669	4955
670	5130
671	5624
672	5470
673	4215
674	2933
675	2204
676	1846
677	1716
678	1671
679	1687
680	1687
681	1684
682	1619
683	1645
684	1731
685	1775
686	1744
687	1615
688	1559
689	1566
690	1725
691	1831
692	1816
693	1824
694	2123
695	2870
696	3940
697	5025
698	5753
699	5563
700	4899
701	4846
702	5048
703	5083
704	3861
705	2630
706	2024
707	1758
708	1674
709	1661
710	1689
711	1666
712	1620
713	1643
714	1727
715	1741
716	1676
717	1576
718	1560
719	1676
720	1798
721	1802
722	1831
723	2120
724	2923
725	4015
726	5088
727	5137
728	5059
729	4686
730	5015
731	5002
732	3931
733	2722
734	2021
735	1758
736	1691
737	1666
738	1665
739	1642
740	1630
741	1683
742	1711
743	1700
744	1601
745	1570
746	1675
747	1785
748	1784
749	1870
750	2311
751	3234
752	4371
753	5165
754	5017
755	4558
756	4740
757	4810
758	3913
759	2712
760	1981
761	1726
762	1659
763	1668
764	1676
765	1656
