CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\5_1002B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
1	5434
2	5995
3	5801
4	6439
5	6705
6	5542
7	4180
8	2874
9	2100
10	1882
11	1906
12	1901
13	1719
14	1668
15	1792
16	1829
17	1818
18	1741
19	1681
20	1752
21	1770
22	1786
23	1793
24	1962
25	2355
26	3285
27	5041
28	6119
29	5806
30	5801
31	6502
32	6293
33	5100
34	3727
35	2542
36	2011
37	1860
38	1926
39	1924
40	1730
41	1666
42	1763
43	1873
44	1846
45	1780
46	1686
47	1703
48	1791
49	1763
50	1773
51	1775
52	1955
53	2294
54	3165
55	4813
56	6331
57	6283
58	5927
59	6556
60	6536
61	6319
62	4990
63	3630
64	2512
65	1984
66	1853
67	1903
68	1957
69	1780
70	1661
71	1672
72	1864
73	1918
74	1878
75	1793
76	1688
77	1718
78	1809
79	1819
80	1788
81	1774
82	1815
83	2060
84	2473
85	3452
86	5199
87	6750
88	6633
89	6176
90	6502
91	7537
92	7209
93	6093
94	4806
95	3471
96	2449
97	1968
98	1849
99	1879
100	1924
101	1899
102	1707
103	1633
104	1696
105	1931
106	1940
107	1900
108	1844
109	1742
110	1708
111	1804
112	1882
113	1846
114	1827
115	1785
116	1817
117	1995
118	2341
119	2976
120	4390
121	6281
122	7360
123	6926
124	6395
125	6592
126	7872
127	7990
128	7127
129	5876
130	4622
131	3385
132	2448
133	1998
134	1862
135	1903
136	1991
137	2065
138	1877
139	1687
140	1636
141	1692
142	1883
143	1977
144	1987
145	1958
146	1882
147	1773
148	1724
149	1818
150	1937
151	1936
152	1900
153	1847
154	1822
155	1850
156	1973
157	2213
158	2529
159	3302
160	4681
161	6506
162	7946
163	7663
164	7115
165	6644
166	7028
167	8505
168	8684
169	8094
170	6917
171	5787
172	4684
173	3479
174	2565
175	2079
176	1871
177	1865
178	1901
179	2015
180	2053
181	2041
182	1785
183	1666
184	1624
185	1668
186	1806
187	2066
188	2065
189	2025
190	1972
191	1938
192	1823
193	1720
194	1674
195	1765
196	1909
197	1953
198	1909
199	1840
200	1827
201	1813
202	1778
203	1818
204	1936
205	2139
206	2362
207	2725
208	3547
209	4826
210	6418
211	8130
212	8302
213	8258
214	7645
215	7032
216	6783
217	7331
218	8976
219	9366
220	9252
221	8518
222	7495
223	6506
224	5607
225	4727
226	3699
227	2807
228	2284
229	2013
230	1862
231	1843
232	1920
233	1934
234	2009
235	2250
236	2273
237	2218
238	1949
239	1776
240	1697
241	1671
242	1688
243	1715
244	1817
245	1988
246	2229
247	2243
248	2101
249	1983
250	1966
251	1980
252	1901
253	1819
254	1705
255	1637
256	1646
257	1734
258	1854
259	1982
260	2031
261	2024
262	1965
263	1923
264	1901
265	1893
266	1879
267	1875
268	1826
269	1776
270	1820
271	1900
272	2005
273	2163
274	2308
275	2410
276	2550
277	2852
278	3410
279	4150
280	5061
281	6169
282	7325
283	8438
284	9541
285	9731
286	9617
287	8809
288	8290
289	8154
