CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\90Run12Image.FIT
Average of Rows 239 through 265
Column	Value (ADU)
1	1357
2	1346
3	1341
4	1333
5	1336
6	1331
7	1329
8	1332
9	1315
10	1325
11	1326
12	1341
13	1371
14	1391
15	1397
16	1431
17	1484
18	1531
19	1553
20	1507
21	1472
22	1419
23	1407
24	1400
25	1376
26	1346
27	1331
28	1330
29	1330
30	1323
31	1319
32	1331
33	1326
34	1332
35	1328
36	1328
37	1321
38	1318
39	1320
40	1334
41	1362
42	1391
43	1398
44	1413
45	1454
46	1520
47	1573
48	1560
49	1520
50	1463
51	1417
52	1407
53	1407
54	1379
55	1354
56	1328
57	1321
58	1334
59	1328
60	1315
61	1304
62	1312
63	1315
64	1328
65	1321
66	1322
67	1316
68	1307
69	1305
70	1319
71	1343
72	1376
73	1392
74	1394
75	1399
76	1447
77	1511
78	1575
79	1600
80	1562
81	1505
82	1458
83	1414
84	1411
85	1409
86	1385
87	1355
88	1328
89	1314
90	1323
91	1321
92	1324
93	1322
94	1312
95	1316
96	1317
97	1326
98	1326
99	1322
100	1314
101	1315
102	1367
103	1304
104	1314
105	1338
106	1372
107	1393
108	1398
109	1401
110	1426
111	1452
112	1531
113	1597
114	1626
115	1594
116	1536
117	1484
118	1439
119	1410
120	1412
121	1412
122	1394
123	1372
124	1342
125	1328
126	1319
127	1326
128	1330
129	1319
130	1320
131	1314
132	1307
133	1316
134	1316
135	1334
136	1329
137	1325
138	1326
139	1315
140	1306
141	1301
142	1308
143	1317
144	1335
145	1361
146	1401
147	1415
148	1416
149	1407
150	1413
151	1447
152	1530
153	1613
154	1680
155	1672
156	1627
157	1575
158	1526
159	1463
160	1431
161	1421
162	1434
163	1435
164	1422
165	1391
166	1373
167	1338
168	1321
169	1313
170	1320
171	1337
172	1342
173	1325
174	1321
175	1314
176	1304
177	1312
178	1315
179	1329
180	1337
181	1341
182	1336
183	1331
184	1321
185	1321
186	1311
187	1300
188	1301
189	1308
190	1312
191	1331
192	1354
193	1379
194	1411
195	1428
196	1423
197	1426
198	1410
199	1409
200	1426
201	1484
202	1571
203	1650
204	1726
205	1738
206	1703
207	1663
208	1603
209	1557
210	1514
211	1458
212	1426
213	1420
214	1435
215	1454
216	1463
217	1451
218	1422
219	1394
220	1370
221	1350
222	1325
223	1317
224	1307
225	1320
226	1331
227	1330
228	1347
229	1336
230	1327
231	1323
232	1320
233	1307
234	1296
235	1297
236	1300
237	1317
238	1330
239	1336
240	1356
241	1345
242	1347
243	1335
244	1326
245	1322
246	1329
247	1321
248	1311
249	1308
250	1296
251	1294
252	1297
253	1294
254	1302
255	1316
256	1322
257	1338
258	1357
259	1370
260	1395
261	1428
262	1455
263	1445
264	1425
265	1433
266	1427
267	1412
268	1400
269	1405
270	1401
271	1410
272	1442
273	1502
274	1576
275	1632
276	1698
277	1760
278	1812
279	1827
280	1786
281	1755
282	1734
283	1707
284	1667
285	1631
286	1603
287	1575
288	1557
289	1521
290	1490
291	1454
292	1428
293	1404
294	1399
295	1403
296	1415
297	1447
298	1478
299	1486
300	1487
301	1482
302	1476
303	1470
304	1475
305	1459
306	1429
307	1405
308	1393
309	1388
310	1400
311	1379
312	1371
313	1352
314	1348
315	1338
316	1313
317	1308
318	1290
319	1294
320	1286
321	1302
322	1305
323	1306
324	1313
325	1330
326	1333
327	1333
328	1340
329	1334
330	1335
331	1347
332	1347
333	1334
334	1342
335	1346
336	1339
337	1345
338	1329
339	1328
340	1326
341	1333
342	1325
343	1321
344	1319
345	1327
346	1326
347	1319
348	1324
349	1329
350	1322
351	1324
352	1319
353	1328
354	1315
355	1319
356	1312
357	1311
358	1309
359	1314
360	1308
361	1307
362	1303
363	1304
364	1309
365	1304
366	1302
367	1297
368	1302
369	1298
370	1305
371	1302
372	1304
373	1304
374	1299
375	1300
376	1303
377	1297
378	1307
379	1306
380	1312
381	1308
382	1304
383	1308
384	1307
385	1310
386	1318
387	1313
388	1318
389	1322
390	1320
391	1325
392	1323
393	1325
394	1325
395	1322
396	1314
397	1329
398	1318
399	1318
400	1314
401	1318
402	1319
403	1328
404	1326
405	1337
406	1329
407	1383
408	1333
409	1331
410	1336
411	1330
412	1335
413	1336
414	1325
415	1330
416	1327
417	1318
418	1313
419	1305
420	1296
421	1289
422	1281
423	1284
424	1288
425	1300
426	1309
427	1311
428	1339
429	1342
430	1354
431	1362
432	1364
433	1369
434	1386
435	1388
436	1408
437	1428
438	1440
439	1436
440	1440
441	1448
442	1449
443	1452
444	1435
445	1412
446	1393
447	1377
448	1371
449	1381
450	1391
451	1411
452	1445
453	1480
454	1499
455	1522
456	1556
457	1574
458	1608
459	1634
460	1659
461	1692
462	1706
463	1735
464	1726
465	1705
466	1650
467	1603
468	1543
469	1491
470	1448
471	1413
472	1400
473	1391
474	1392
475	1380
476	1384
477	1395
478	1388
479	1403
480	1395
481	1383
482	1363
483	1343
484	1327
485	1315
486	1292
487	1290
488	1278
489	1268
490	1270
491	1274
492	1274
493	1277
494	1288
495	1286
496	1294
497	1294
498	1298
499	1302
500	1302
501	1313
502	1306
503	1297
504	1293
505	1284
506	1282
507	1272
508	1267
509	1265
510	1275
511	1281
512	1290
513	1287
514	1303
515	1297
516	1294
517	1290
518	1277
519	1283
520	1285
521	1306
522	1311
523	1340
524	1356
525	1379
526	1393
527	1392
528	1373
529	1358
530	1362
531	1383
532	1411
533	1443
534	1497
535	1538
536	1574
537	1597
538	1602
539	1575
540	1522
541	1461
542	1415
543	1371
544	1379
545	1372
546	1370
547	1360
548	1352
549	1328
550	1310
551	1285
552	1278
553	1270
554	1265
555	1264
556	1266
557	1279
558	1283
559	1282
560	1282
561	1279
562	1285
563	1278
564	1277
565	1264
566	1263
567	1263
568	1270
569	1269
570	1272
571	1281
572	1279
573	1283
574	1279
575	1282
576	1297
577	1322
578	1336
579	1351
580	1358
581	1350
582	1341
583	1361
584	1399
585	1444
586	1484
587	1524
588	1546
589	1529
590	1490
591	1421
592	1380
593	1364
594	1347
595	1341
596	1334
597	1318
598	1300
599	1275
600	1271
601	1272
602	1260
603	1261
604	1261
605	1265
606	1274
607	1274
608	1269
609	1259
610	1261
611	1252
612	1260
613	1262
614	1267
615	1270
616	1265
617	1268
618	1281
619	1293
620	1321
621	1323
622	1333
623	1336
624	1345
625	1359
626	1402
627	1452
628	1481
629	1504
630	1478
631	1428
632	1371
633	1357
634	1337
635	1334
636	1304
637	1292
