CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\180Run12image.JPG
Average of Rows 239 through 265
Column	Value (ADU)
1	1416
2	1451
3	1468
4	1483
5	1460
6	1447
7	1438
8	1447
9	1454
10	1467
11	1453
12	1414
13	1389
14	1357
15	1337
16	1336
17	1349
18	1367
19	1384
20	1382
21	1371
22	1353
23	1342
24	1332
25	1333
26	1349
27	1369
28	1393
29	1431
30	1450
31	1450
32	1456
33	1443
34	1444
35	1443
36	1435
37	1454
38	1472
39	1451
40	1423
41	1384
42	1359
43	1332
44	1323
45	1327
46	1349
47	1373
48	1383
49	1371
50	1368
51	1359
52	1332
53	1336
54	1333
55	1348
56	1355
57	1379
58	1420
59	1451
60	1467
61	1461
62	1439
63	1439
64	1445
65	1440
66	1435
67	1455
68	1475
69	1468
70	1438
71	1410
72	1370
73	1346
74	1323
75	1317
76	1327
77	1345
78	1371
79	1395
80	1394
81	1384
82	1362
83	1347
84	1330
85	1325
86	1335
87	1343
88	1343
89	1362
90	1411
91	1450
92	1474
93	1475
94	1453
95	1443
96	1444
97	1451
98	1447
99	1445
100	1456
101	1468
102	1549
103	1487
104	1450
105	1410
106	1375
107	1343
108	1319
109	1315
110	1325
111	1337
112	1354
113	1383
114	1391
115	1394
116	1383
117	1371
118	1352
119	1338
120	1332
121	1326
122	1331
123	1338
124	1350
125	1356
126	1384
127	1438
128	1494
129	1504
130	1491
131	1467
132	1468
133	1453
134	1465
135	1470
136	1463
137	1466
138	1462
139	1477
140	1515
141	1533
142	1495
143	1464
144	1416
145	1387
146	1351
147	1327
148	1312
149	1307
150	1317
151	1332
152	1357
153	1384
154	1401
155	1414
156	1403
157	1394
158	1379
159	1359
160	1344
161	1318
162	1315
163	1335
164	1334
165	1351
166	1354
167	1353
168	1373
169	1399
170	1454
171	1506
172	1543
173	1533
174	1504
175	1485
176	1480
177	1472
178	1477
179	1484
180	1487
181	1489
182	1473
183	1477
184	1464
185	1504
186	1543
187	1568
188	1543
189	1511
190	1459
191	1428
192	1405
193	1367
194	1341
195	1319
196	1311
197	1308
198	1305
199	1321
200	1339
201	1360
202	1374
203	1402
204	1424
205	1424
206	1422
207	1408
208	1399
209	1384
210	1364
211	1359
212	1342
213	1324
214	1315
215	1317
216	1322
217	1337
218	1344
219	1351
220	1356
221	1353
222	1364
223	1371
224	1405
225	1457
226	1519
227	1567
228	1581
229	1566
230	1535
231	1510
232	1487
233	1471
234	1469
235	1471
236	1485
237	1492
238	1496
239	1499
240	1506
241	1492
242	1492
243	1472
244	1470
245	1468
246	1485
247	1524
248	1574
249	1601
250	1599
251	1565
252	1532
253	1506
254	1469
255	1444
256	1420
257	1399
258	1384
259	1364
260	1334
261	1320
262	1306
263	1308
264	1306
265	1298
266	1296
267	1299
268	1314
269	1324
270	1335
271	1350
272	1352
273	1365
274	1386
275	1411
276	1426
277	1439
278	1447
279	1436
280	1430
281	1419
282	1405
283	1397
284	1405
285	1391
286	1380
287	1374
288	1371
289	1364
290	1355
291	1353
292	1338
293	1326
294	1316
295	1322
296	1310
297	1316
298	1318
299	1329
300	1325
301	1338
302	1339
303	1342
304	1344
305	1354
306	1359
307	1358
308	1358
309	1354
310	1373
311	1345
312	1342
313	1343
314	1346
315	1351
316	1360
317	1369
318	1380
319	1391
320	1413
321	1436
322	1455
323	1483
324	1520
325	1557
326	1577
327	1595
328	1617
329	1617
330	1613
331	1623
332	1606
333	1598
334	1592
335	1590
336	1578
337	1578
338	1556
339	1543
340	1529
341	1514
342	1507
343	1501
344	1491
345	1487
346	1485
347	1488
348	1478
349	1483
350	1470
351	1477
352	1475
353	1467
354	1466
355	1472
356	1469
357	1464
358	1467
359	1461
360	1470
361	1464
362	1462
363	1463
364	1460
365	1462
366	1468
367	1463
368	1473
