CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\90Run8image.FIT
Average of Rows 239 through 265
Column	Value (ADU)
1	1327
2	1315
3	1313
4	1324
5	1323
6	1322
7	1317
8	1309
9	1312
10	1310
11	1323
12	1343
13	1374
14	1399
15	1421
16	1450
17	1518
18	1563
19	1553
20	1522
21	1470
22	1423
23	1403
24	1382
25	1353
26	1328
27	1318
28	1305
29	1317
30	1296
31	1298
32	1314
33	1317
34	1319
35	1316
36	1305
37	1311
38	1312
39	1326
40	1340
41	1361
42	1394
43	1416
44	1439
45	1485
46	1548
47	1587
48	1556
49	1507
50	1464
51	1438
52	1408
53	1384
54	1345
55	1325
56	1316
57	1309
58	1306
59	1304
60	1291
61	1296
62	1298
63	1310
64	1312
65	1294
66	1299
67	1303
68	1300
69	1305
70	1317
71	1339
72	1371
73	1403
74	1417
75	1432
76	1482
77	1553
78	1606
79	1599
80	1561
81	1503
82	1443
83	1437
84	1416
85	1387
86	1353
87	1321
88	1316
89	1303
90	1308
91	1298
92	1301
93	1296
94	1290
95	1294
96	1309
97	1313
98	1306
99	1292
100	1293
101	1295
102	1361
103	1300
104	1310
105	1339
106	1375
107	1396
108	1414
109	1417
110	1443
111	1478
112	1570
113	1641
114	1629
115	1601
116	1526
117	1478
118	1444
119	1427
120	1422
121	1400
122	1354
123	1330
124	1315
125	1314
126	1307
127	1301
128	1298
129	1293
130	1291
131	1283
132	1292
133	1297
134	1308
135	1318
136	1310
137	1296
138	1300
139	1292
140	1292
141	1295
142	1299
143	1312
144	1325
145	1365
146	1393
147	1425
148	1427
149	1436
150	1438
151	1482
152	1564
153	1665
154	1706
155	1681
156	1630
157	1575
158	1518
159	1472
160	1447
161	1446
162	1437
163	1415
164	1378
165	1338
166	1326
167	1326
168	1313
169	1303
170	1294
171	1296
172	1297
173	1287
174	1293
175	1285
176	1292
177	1290
178	1309
179	1325
180	1330
181	1315
182	1305
183	1294
184	1287
185	1301
186	1301
187	1298
188	1301
189	1301
190	1303
191	1322
192	1341
193	1370
194	1404
195	1438
196	1449
197	1443
198	1433
199	1434
200	1458
201	1524
202	1627
203	1715
204	1758
205	1758
206	1704
207	1645
208	1602
209	1553
210	1506
211	1475
212	1445
213	1464
214	1468
215	1451
216	1432
217	1405
218	1360
219	1331
220	1322
221	1325
222	1325
223	1310
224	1303
225	1308
226	1298
227	1294
228	1292
229	1293
230	1291
231	1288
232	1285
233	1287
234	1274
235	1279
236	1294
237	1311
238	1318
239	1339
240	1341
241	1320
242	1301
243	1293
244	1286
245	1284
246	1287
247	1294
248	1298
249	1295
250	1294
251	1302
252	1297
253	1290
254	1295
255	1295
256	1313
257	1323
258	1341
259	1354
260	1375
261	1405
262	1446
263	1465
264	1467
265	1462
266	1467
267	1447
268	1421
269	1404
270	1417
271	1428
272	1471
273	1534
274	1608
275	1672
276	1741
277	1814
278	1838
279	1828
280	1776
281	1767
282	1731
283	1698
284	1653
285	1623
286	1613
287	1600
288	1560
289	1517
290	1482
291	1466
292	1439
293	1439
294	1462
295	1496
296	1503
297	1502
298	1486
299	1473
300	1478
301	1476
302	1459
303	1420
304	1393
305	1378
306	1360
307	1339
308	1324
309	1310
310	1324
311	1313
312	1317
313	1328
314	1337
315	1336
316	1333
317	1327
318	1322
319	1315
320	1312
321	1308
322	1304
323	1304
324	1307
325	1304
326	1301
327	1297
328	1295
329	1292
330	1292
331	1297
332	1288
333	1293
334	1283
335	1296
336	1290
337	1286
338	1283
339	1287
340	1281
341	1282
342	1274
343	1278
344	1282
345	1276
346	1283
347	1278
348	1280
349	1284
350	1280
351	1290
352	1283
353	1281
354	1284
355	1284
356	1270
357	1282
358	1282
359	1278
360	1282
361	1275
362	1275
363	1270
364	1277
365	1271
366	1273
367	1274
368	1267
369	1276
370	1276
371	1278
372	1272
373	1279
374	1277
375	1274
376	1273
377	1279
378	1274
379	1271
380	1282
381	1277
382	1276
383	1278
384	1279
385	1275
386	1281
387	1281
388	1275
389	1285
390	1280
391	1283
392	1281
393	1284
394	1283
395	1278
396	1274
397	1279
398	1275
399	1276
400	1281
401	1273
402	1270
403	1276
404	1279
405	1281
406	1283
407	1328
408	1278
409	1284
410	1287
411	1282
412	1287
413	1296
414	1291
415	1290
416	1284
417	1291
418	1296
419	1295
420	1304
421	1297
422	1307
423	1315
424	1313
425	1325
426	1321
427	1315
428	1314
429	1301
430	1309
431	1304
432	1295
433	1311
434	1316
435	1327
436	1353
437	1368
438	1401
439	1422
440	1430
441	1431
442	1437
443	1453
444	1450
445	1453
446	1447
447	1429
448	1411
449	1409
450	1416
451	1439
452	1456
453	1500
454	1520
455	1537
456	1570
457	1585
458	1612
459	1645
460	1673
461	1700
462	1726
463	1742
464	1727
465	1703
466	1660
467	1596
468	1538
469	1480
470	1438
471	1416
472	1404
473	1395
474	1403
475	1404
476	1413
477	1419
478	1403
479	1401
480	1378
481	1358
482	1327
483	1306
484	1294
485	1287
486	1280
487	1269
488	1273
489	1268
490	1270
491	1271
492	1270
493	1270
494	1278
495	1273
496	1263
497	1258
498	1267
499	1272
500	1284
501	1285
502	1293
503	1286
504	1292
505	1267
506	1271
507	1259
508	1256
509	1255
510	1252
511	1261
512	1262
513	1251
514	1268
515	1266
516	1275
517	1272
518	1274
519	1283
520	1280
521	1295
522	1294
523	1296
524	1315
525	1349
526	1377
527	1390
528	1395
529	1400
530	1382
531	1398
532	1431
533	1465
534	1511
535	1545
536	1589
537	1606
538	1610
539	1579
540	1509
541	1455
542	1407
543	1387
544	1378
545	1378
546	1375
547	1358
548	1330
549	1304
550	1283
551	1276
552	1272
553	1261
554	1260
555	1256
556	1260
557	1258
558	1255
559	1258
560	1257
561	1267
562	1273
563	1269
564	1258
565	1255
566	1248
567	1248
568	1249
569	1253
570	1258
571	1252
572	1263
573	1269
574	1272
575	1281
576	1279
577	1287
578	1314
579	1343
580	1356
581	1356
582	1359
583	1388
584	1411
585	1446
586	1487
587	1531
588	1542
589	1524
590	1476
591	1434
592	1384
593	1365
594	1357
595	1344
596	1318
597	1295
598	1284
599	1265
600	1256
601	1262
602	1247
603	1248
604	1251
605	1254
606	1259
607	1261
608	1260
609	1257
610	1247
611	1248
612	1241
613	1244
614	1246
615	1259
616	1249
617	1265
618	1274
619	1281
620	1300
621	1317
622	1329
623	1345
624	1351
625	1380
626	1411
627	1465
628	1492
629	1496
630	1480
631	1418
632	1382
633	1353
634	1341
635	1320
636	1297
637	1274
638	1266
639	1251
640	1250
641	1248
642	1248
643	1247
644	1257
645	1255
646	1254
647	1246
648	1244
649	1236
650	1244
651	1251
652	1247
653	1258
654	1258
655	1262
656	1282
657	1302
658	1322
659	1332
660	1351
661	1382
662	1419
663	1451
664	1476
665	1449
666	1400
667	1368
668	1341
669	1322
670	1300
671	1271
672	1262
673	1248
674	1250
675	1241
676	1244
677	1251
678	1261
679	1253
680	1244
681	1239
682	1233
683	1237
684	1242
685	1250
686	1253
687	1261
688	1281
689	1290
690	1309
691	1333
692	1355
693	1386
694	1426
695	1446
696	1445
697	1396
698	1361
699	1333
700	1319
701	1292
702	1271
703	1251
704	1248
705	1243
706	1246
707	1239
708	1250
709	1244
710	1241
711	1243
712	1233
713	1244
714	1247
715	1243
716	1256
717	1270
718	1290
719	1306
720	1314
721	1336
722	1379
723	1418
724	1434
725	1411
726	1369
727	1335
728	1312
729	1297
730	1266
731	1259
732	1246
733	1246
734	1237
735	1243
736	1247
737	1243
738	1239
739	1238
740	1242
741	1250
742	1253
743	1256
744	1264
745	1289
746	1327
747	1321
748	1356
749	1385
750	1414
751	1405
752	1383
753	1342
754	1312
755	1291
756	1269
757	1245
758	1251
759	1244
760	1243
761	1242
762	1254
763	1247
764	1244
765	1247
