CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\180Run2.JPG
Average of Rows 239 through 265
Column	Value (ADU)
1	1335
2	1307
3	1294
4	1290
5	1283
6	1289
7	1296
8	1321
9	1338
10	1374
11	1423
12	1464
13	1493
14	1495
15	1462
16	1445
17	1450
18	1454
19	1452
20	1438
21	1459
22	1479
23	1493
24	1476
25	1425
26	1388
27	1344
28	1314
29	1295
30	1280
31	1272
32	1274
33	1276
34	1283
35	1297
36	1322
37	1347
38	1382
39	1418
40	1474
41	1492
42	1489
43	1477
44	1445
45	1455
46	1450
47	1441
48	1437
49	1434
50	1463
51	1484
52	1501
53	1488
54	1440
55	1397
56	1353
57	1330
58	1303
59	1286
60	1283
61	1267
62	1264
63	1263
64	1270
65	1283
66	1304
67	1328
68	1356
69	1384
70	1435
71	1469
72	1513
73	1508
74	1478
75	1451
76	1448
77	1463
78	1453
79	1450
80	1451
81	1450
82	1471
83	1524
84	1520
85	1500
86	1453
87	1413
88	1372
89	1330
90	1299
91	1280
92	1272
93	1270
94	1256
95	1259
96	1250
97	1265
98	1279
99	1291
100	1312
101	1330
102	1421
103	1396
104	1438
105	1489
106	1526
107	1526
108	1493
109	1463
110	1463
111	1463
112	1469
113	1469
114	1462
115	1440
116	1438
117	1460
118	1499
119	1540
120	1542
121	1525
122	1483
123	1431
124	1394
125	1357
126	1324
127	1299
128	1283
129	1273
130	1263
131	1260
132	1252
133	1250
134	1256
135	1256
136	1271
137	1286
138	1315
139	1330
140	1339
141	1371
142	1412
143	1465
144	1500
145	1558
146	1579
147	1556
148	1520
149	1480
150	1473
151	1471
152	1494
153	1496
154	1489
155	1477
156	1464
157	1444
158	1455
159	1491
160	1536
161	1587
162	1591
163	1560
164	1523
165	1489
166	1438
167	1395
168	1362
169	1332
170	1309
171	1294
172	1275
173	1269
174	1256
175	1259
176	1262
177	1251
178	1244
179	1255
180	1256
181	1258
182	1271
183	1296
184	1316
185	1328
186	1340
187	1344
188	1383
189	1414
190	1468
191	1510
192	1564
193	1600
194	1628
195	1604
196	1555
197	1513
198	1486
199	1474
200	1477
201	1499
202	1505
203	1522
204	1517
205	1511
206	1490
207	1459
208	1449
209	1443
210	1463
211	1506
212	1557
213	1618
214	1641
215	1627
216	1603
217	1559
218	1520
219	1495
220	1460
221	1421
222	1390
223	1368
224	1343
225	1317
226	1297
227	1276
228	1278
229	1269
230	1259
231	1259
232	1252
233	1258
234	1255
235	1249
236	1246
237	1238
238	1234
239	1251
240	1254
241	1249
242	1260
243	1272
244	1298
245	1305
246	1328
247	1326
248	1328
249	1323
250	1326
251	1362
252	1378
253	1406
254	1451
255	1474
256	1493
257	1535
258	1581
259	1618
260	1641
261	1682
262	1675
263	1621
264	1574
265	1551
266	1523
267	1484
268	1469
269	1466
270	1468
271	1475
272	1492
273	1517
274	1532
275	1522
276	1530
277	1545
278	1538
279	1524
280	1513
281	1515
282	1497
283	1477
284	1462
285	1457
286	1448
287	1434
288	1438
289	1456
290	1465
291	1481
292	1508
293	1545
294	1616
295	1674
296	1704
297	1697
298	1682
299	1673
300	1677
301	1662
302	1625
303	1586
304	1576
305	1558
306	1563
307	1544
308	1527
309	1502
310	1506
311	1488
312	1465
313	1445
314	1428
315	1411
316	1390
317	1383
318	1377
319	1371
320	1360
321	1360
322	1343
323	1333
324	1328
325	1317
326	1321
327	1305
328	1298
329	1289
330	1290
331	1283
332	1278
333	1275
334	1269
335	1270
336	1267
337	1270
338	1265
339	1261
340	1257
341	1258
342	1262
343	1252
344	1253
345	1250
346	1256
347	1249
348	1254
349	1249
350	1251
351	1254
352	1253
353	1253
354	1247
355	1253
356	1249
357	1251
358	1248
359	1249
360	1253
361	1246
362	1250
363	1246
364	1247
365	1250
366	1249
367	1246
368	1243
369	1243
370	1246
371	1245
372	1247
373	1249
374	1242
375	1247
376	1252
377	1243
378	1251
379	1244
380	1247
381	1248
382	1248
383	1247
384	1248
385	1253
386	1253
387	1252
388	1246
389	1246
390	1245
391	1253
392	1247
393	1254
394	1247
395	1252
396	1249
397	1254
398	1247
399	1262
400	1259
401	1259
402	1258
403	1259
404	1258
405	1267
406	1267
407	1311
408	1271
409	1275
410	1276
411	1278
412	1291
413	1299
414	1298
415	1306
416	1310
417	1315
418	1328
419	1335
420	1349
421	1351
422	1358
423	1365
424	1371
425	1386
426	1401
427	1409
428	1427
429	1437
430	1457
431	1462
432	1487
433	1510
434	1515
435	1513
436	1525
437	1535
438	1559
439	1583
440	1596
441	1602
442	1610
443	1638
444	1625
445	1619
446	1609
447	1557
448	1504
449	1464
450	1448
451	1425
452	1419
453	1402
454	1405
455	1401
456	1418
457	1411
458	1427
459	1438
460	1457
461	1468
462	1467
463	1479
464	1474
465	1482
466	1484
467	1479
468	1468
469	1453
470	1443
471	1429
472	1432
473	1435
474	1448
475	1461
476	1485
477	1512
478	1539
479	1558
480	1556
481	1548
482	1528
483	1502
484	1475
485	1451
486	1420
487	1393
488	1366
489	1341
490	1318
491	1304
492	1290
493	1296
494	1293
495	1286
496	1279
497	1268
498	1249
499	1241
500	1231
501	1231
502	1228
503	1219
504	1224
505	1227
506	1232
507	1224
508	1236
509	1228
510	1231
511	1231
512	1239
513	1238
514	1259
515	1258
516	1270
517	1287
518	1305
519	1328
520	1351
521	1379
522	1406
523	1434
524	1465
525	1488
526	1514
527	1519
528	1508
529	1481
530	1435
531	1402
532	1383
533	1371
534	1379
535	1391
536	1407
537	1422
538	1424
539	1434
540	1418
541	1422
542	1410
543	1403
544	1419
545	1444
546	1461
547	1477
548	1466
549	1456
550	1421
551	1385
552	1355
553	1333
554	1304
555	1290
556	1277
557	1265
558	1263
559	1248
560	1237
561	1221
562	1223
563	1212
564	1218
565	1222
566	1224
567	1225
568	1228
569	1235
570	1243
571	1248
572	1270
573	1287
574	1308
575	1335
576	1362
577	1399
578	1429
579	1448
580	1463
581	1450
582	1408
583	1380
584	1359
585	1361
586	1370
587	1386
588	1391
589	1400
590	1401
591	1398
592	1388
593	1402
594	1412
595	1424
596	1425
597	1408
598	1377
599	1348
600	1317
601	1297
602	1269
603	1261
604	1256
605	1230
606	1227
607	1219
608	1221
609	1219
610	1221
611	1221
612	1223
613	1236
614	1236
615	1255
616	1269
617	1307
618	1329
619	1361
620	1388
621	1424
622	1423
623	1404
624	1377
625	1358
626	1344
627	1356
628	1373
629	1382
630	1381
631	1373
632	1382
633	1382
634	1399
635	1408
636	1394
637	1365
638	1335
639	1309
640	1288
641	1262
642	1251
643	1234
644	1227
645	1214
646	1219
647	1221
648	1213
649	1218
650	1236
651	1239
652	1258
653	1274
654	1298
655	1331
656	1359
657	1386
658	1402
659	1386
660	1361
661	1339
662	1336
663	1344
664	1366
665	1360
666	1359
667	1367
668	1375
669	1381
670	1386
671	1353
672	1329
673	1297
674	1267
675	1249
676	1238
677	1235
678	1231
679	1222
680	1215
681	1218
682	1217
683	1226
684	1244
685	1260
686	1286
687	1321
688	1351
689	1369
690	1382
691	1370
692	1354
693	1333
694	1340
695	1350
696	1355
697	1348
698	1359
699	1369
700	1372
701	1368
702	1341
703	1303
704	1274
705	1262
706	1243
707	1231
708	1223
709	1212
710	1209
711	1219
712	1226
713	1231
714	1245
715	1275
716	1301
717	1326
718	1364
719	1369
720	1361
721	1331
722	1325
723	1327
724	1339
725	1343
726	1346
727	1353
728	1367
729	1351
730	1329
731	1299
732	1281
733	1258
734	1238
735	1222
736	1215
737	1217
738	1219
739	1219
740	1222
741	1245
742	1269
743	1297
744	1321
745	1356
746	1378
747	1337
748	1324
749	1328
750	1339
751	1343
752	1348
753	1348
754	1357
755	1348
756	1320
757	1293
758	1274
759	1254
760	1241
761	1225
