CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\180Run5Image.FIT
Average of Rows 239 through 265
Column	Value (ADU)
1	1458
2	1461
3	1443
4	1442
5	1423
6	1413
7	1400
8	1407
9	1419
10	1425
11	1442
12	1440
13	1424
14	1398
15	1376
16	1352
17	1350
18	1357
19	1383
20	1399
21	1389
22	1369
23	1354
24	1351
25	1350
26	1372
27	1414
28	1445
29	1446
30	1428
31	1414
32	1416
33	1404
34	1405
35	1398
36	1411
37	1413
38	1429
39	1441
40	1444
41	1418
42	1401
43	1376
44	1352
45	1339
46	1342
47	1365
48	1387
49	1390
50	1386
51	1369
52	1354
53	1345
54	1345
55	1354
56	1395
57	1440
58	1451
59	1437
60	1426
61	1411
62	1400
63	1396
64	1390
65	1397
66	1396
67	1414
68	1414
69	1434
70	1459
71	1439
72	1415
73	1392
74	1371
75	1344
76	1327
77	1339
78	1366
79	1386
80	1405
81	1403
82	1378
83	1366
84	1344
85	1340
86	1335
87	1351
88	1391
89	1429
90	1472
91	1450
92	1437
93	1421
94	1411
95	1403
96	1400
97	1397
98	1403
99	1408
100	1411
101	1420
102	1492
103	1446
104	1475
105	1452
106	1442
107	1406
108	1373
109	1351
110	1343
111	1326
112	1346
113	1362
114	1389
115	1407
116	1407
117	1388
118	1375
119	1351
120	1343
121	1339
122	1334
123	1343
124	1373
125	1434
126	1489
127	1488
128	1469
129	1436
130	1435
131	1427
132	1426
133	1411
134	1401
135	1403
136	1405
137	1422
138	1421
139	1422
140	1428
141	1452
142	1478
143	1514
144	1476
145	1446
146	1424
147	1399
148	1381
149	1348
150	1323
151	1318
152	1336
153	1357
154	1388
155	1415
156	1430
157	1432
158	1399
159	1384
160	1364
161	1346
162	1346
163	1344
164	1333
165	1333
166	1366
167	1402
168	1481
169	1528
170	1519
171	1496
172	1469
173	1454
174	1441
175	1446
176	1439
177	1440
178	1425
179	1417
180	1413
181	1421
182	1432
183	1443
184	1440
185	1444
186	1446
187	1454
188	1492
189	1532
190	1543
191	1504
192	1470
193	1449
194	1427
195	1408
196	1394
197	1357
198	1332
199	1327
200	1322
201	1322
202	1348
203	1379
204	1398
205	1428
206	1447
207	1448
208	1444
209	1415
210	1403
211	1376
212	1365
213	1355
214	1352
215	1351
216	1349
217	1338
218	1320
219	1333
220	1356
221	1404
222	1481
223	1557
224	1570
225	1557
226	1528
227	1489
228	1476
229	1461
230	1450
231	1452
232	1448
233	1453
234	1438
235	1436
236	1420
237	1415
238	1413
239	1408
240	1418
241	1430
242	1448
243	1443
244	1448
245	1442
246	1441
247	1431
248	1447
249	1453
250	1467
251	1508
252	1551
253	1584
254	1569
255	1537
256	1514
257	1489
258	1454
259	1434
260	1428
261	1420
262	1421
263	1421
264	1388
265	1355
266	1339
267	1323
268	1312
269	1310
270	1310
271	1309
272	1326
273	1335
274	1355
275	1371
276	1388
277	1403
278	1428
279	1450
280	1458
281	1463
282	1468
283	1470
284	1469
285	1444
286	1429
287	1411
288	1396
289	1384
290	1376
291	1374
292	1359
293	1356
294	1354
295	1367
296	1353
297	1363
298	1353
299	1352
300	1346
301	1342
302	1331
303	1308
304	1300
305	1302
306	1305
307	1318
308	1329
309	1338
310	1387
311	1390
312	1420
313	1457
314	1512
315	1557
316	1607
317	1633
318	1629
319	1622
320	1598
321	1591
322	1581
323	1568
324	1553
325	1536
326	1510
327	1501
328	1482
329	1480
330	1476
331	1472
332	1469
333	1465
334	1466
335	1457
336	1457
337	1459
338	1450
339	1452
340	1449
341	1447
342	1453
343	1457
344	1454
345	1456
346	1459
347	1457
348	1465
349	1462
350	1450
351	1458
352	1460
353	1465
354	1454
355	1463
356	1456
357	1443
358	1447
359	1453
360	1448
361	1452
362	1444
363	1454
364	1451
365	1442
366	1448
367	1445
368	1441
369	1444
370	1443
371	1446
372	1452
373	1444
374	1457
375	1446
376	1452
377	1447
378	1456
379	1446
380	1456
381	1453
382	1449
383	1451
384	1456
385	1459
386	1472
387	1468
388	1467
389	1464
390	1461
391	1472
392	1467
393	1474
394	1463
395	1464
396	1464
397	1462
398	1459
399	1449
400	1459
401	1455
402	1449
403	1453
404	1442
405	1442
406	1453
407	1489
408	1450
409	1447
410	1445
411	1454
412	1460
413	1455
414	1461
415	1465
416	1475
417	1486
418	1498
419	1517
420	1529
421	1534
422	1544
423	1561
424	1567
425	1577
426	1601
427	1589
428	1581
429	1555
430	1515
431	1474
432	1434
433	1409
434	1371
435	1340
436	1326
437	1312
438	1298
439	1299
440	1293
441	1296
442	1303
443	1312
444	1318
445	1333
446	1340
447	1335
448	1333
449	1329
450	1337
451	1328
452	1322
453	1337
454	1337
455	1348
456	1369
457	1365
458	1380
459	1397
460	1409
461	1410
462	1408
463	1423
464	1418
465	1411
466	1397
467	1393
468	1376
469	1359
470	1339
471	1329
472	1315
473	1301
474	1298
475	1294
476	1295
477	1298
478	1301
479	1319
480	1343
481	1348
482	1365
483	1371
484	1383
485	1384
486	1399
487	1413
488	1431
489	1446
490	1475
491	1472
492	1474
493	1448
494	1436
495	1407
496	1401
497	1390
498	1383
499	1394
500	1395
501	1388
502	1384
503	1371
504	1370
505	1362
506	1363
507	1363
508	1369
509	1376
510	1394
511	1394
512	1396
513	1388
514	1391
515	1396
516	1397
517	1404
518	1427
519	1452
520	1474
521	1481
522	1464
523	1414
524	1363
525	1335
526	1301
527	1285
528	1297
529	1305
530	1311
531	1308
532	1310
533	1316
534	1327
535	1351
536	1363
537	1370
538	1379
539	1379
540	1364
541	1351
542	1340
543	1312
544	1303
545	1286
546	1290
547	1299
548	1317
549	1329
550	1347
551	1349
552	1375
553	1388
554	1405
555	1421
556	1416
557	1396
558	1378
559	1366
560	1362
561	1359
562	1352
563	1352
564	1343
565	1338
566	1338
567	1352
568	1356
569	1367
570	1366
571	1370
572	1381
573	1391
574	1400
575	1423
576	1423
577	1401
578	1360
579	1322
580	1291
581	1286
582	1290
583	1291
584	1297
585	1303
586	1319
587	1338
588	1353
589	1348
590	1355
591	1332
592	1319
593	1301
594	1285
595	1288
596	1304
597	1318
598	1335
599	1340
600	1364
601	1389
602	1384
603	1383
604	1369
605	1346
606	1343
607	1345
608	1335
609	1331
610	1328
611	1328
612	1332
613	1340
614	1340
615	1344
616	1356
617	1372
618	1402
619	1401
620	1370
621	1328
622	1300
623	1281
624	1281
625	1282
626	1296
627	1314
628	1323
629	1335
630	1337
631	1330
632	1310
633	1286
634	1283
635	1288
636	1291
637	1313
638	1332
639	1352
640	1358
641	1371
642	1360
643	1346
644	1338
645	1337
646	1332
647	1327
648	1324
649	1328
650	1337
651	1339
652	1344
653	1348
654	1362
655	1368
656	1361
657	1325
658	1299
659	1285
660	1283
661	1280
662	1282
663	1305
664	1320
665	1321
666	1320
667	1307
668	1287
669	1282
670	1291
671	1297
672	1315
673	1327
674	1352
675	1353
676	1348
677	1332
678	1338
679	1324
680	1321
681	1308
682	1321
683	1324
684	1326
685	1332
686	1345
687	1357
688	1358
689	1332
690	1301
691	1282
692	1293
693	1283
694	1294
695	1303
696	1311
697	1318
698	1307
699	1288
700	1282
701	1286
702	1302
703	1314
704	1324
705	1347
706	1337
707	1335
708	1330
709	1318
710	1311
711	1307
712	1317
713	1323
714	1324
715	1333
716	1340
717	1357
718	1332
719	1307
720	1275
721	1274
722	1282
723	1293
724	1295
725	1311
726	1306
727	1288
728	1282
729	1292
730	1293
731	1310
732	1324
733	1332
734	1334
735	1327
736	1312
737	1315
738	1301
739	1315
740	1312
741	1311
742	1325
743	1331
744	1344
745	1315
746	1321
747	1275
748	1277
749	1275
750	1280
751	1306
752	1311
753	1292
754	1283
755	1276
756	1283
757	1302
758	1321
759	1332
760	1330
761	1313
762	1321
763	1317
764	1311
765	1319
