CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\180Run11image.JPG
Average of Rows 239 through 265
Column	Value (ADU)
1	1438
2	1464
3	1486
4	1478
5	1469
6	1451
7	1444
8	1441
9	1442
10	1464
11	1461
12	1430
13	1390
14	1367
15	1344
16	1346
17	1351
18	1375
19	1396
20	1385
21	1378
22	1365
23	1347
24	1354
25	1349
26	1354
27	1364
28	1405
29	1446
30	1466
31	1454
32	1457
33	1447
34	1445
35	1444
36	1443
37	1445
38	1473
39	1465
40	1437
41	1388
42	1362
43	1346
44	1331
45	1340
46	1359
47	1373
48	1389
49	1385
50	1377
51	1360
52	1345
53	1346
54	1347
55	1348
56	1364
57	1394
58	1437
59	1463
60	1473
61	1454
62	1441
63	1445
64	1448
65	1442
66	1440
67	1454
68	1469
69	1475
70	1462
71	1420
72	1378
73	1352
74	1330
75	1326
76	1335
77	1358
78	1379
79	1392
80	1396
81	1389
82	1367
83	1353
84	1339
85	1341
86	1339
87	1348
88	1354
89	1377
90	1427
91	1472
92	1485
93	1480
94	1447
95	1440
96	1446
97	1458
98	1460
99	1451
100	1440
101	1461
102	1549
103	1488
104	1455
105	1416
106	1386
107	1359
108	1333
109	1315
110	1332
111	1347
112	1356
113	1379
114	1402
115	1409
116	1393
117	1375
118	1362
119	1344
120	1335
121	1341
122	1343
123	1339
124	1359
125	1369
126	1404
127	1460
128	1508
129	1507
130	1481
131	1458
132	1450
133	1457
134	1479
135	1486
136	1480
137	1459
138	1455
139	1464
140	1494
141	1529
142	1511
143	1475
144	1435
145	1397
146	1364
147	1333
148	1324
149	1316
150	1326
151	1341
152	1368
153	1377
154	1407
155	1416
156	1416
157	1401
158	1386
159	1370
160	1353
161	1346
162	1333
163	1339
164	1342
165	1351
166	1359
167	1355
168	1371
169	1410
170	1480
171	1544
172	1554
173	1537
174	1486
175	1470
176	1464
177	1466
178	1476
179	1504
180	1508
181	1506
182	1479
183	1472
184	1460
185	1482
186	1521
187	1565
188	1570
189	1530
190	1480
191	1443
192	1420
193	1384
194	1348
195	1325
196	1318
197	1322
198	1314
199	1340
200	1338
201	1356
202	1374
203	1409
204	1427
205	1446
206	1443
207	1416
208	1400
209	1388
210	1378
211	1370
212	1350
213	1339
214	1331
215	1328
216	1342
217	1344
218	1348
219	1348
220	1352
221	1349
222	1361
223	1386
224	1433
225	1501
226	1570
227	1587
228	1591
229	1564
230	1517
231	1483
232	1457
233	1456
234	1457
235	1464
236	1480
237	1507
238	1517
239	1516
240	1522
241	1501
242	1488
243	1471
244	1453
245	1449
246	1465
247	1493
248	1558
249	1601
250	1616
251	1593
252	1563
253	1537
254	1499
255	1460
256	1432
257	1413
258	1395
259	1381
260	1349
261	1317
262	1312
263	1314
264	1307
265	1307
266	1308
267	1313
268	1326
269	1336
270	1351
271	1350
272	1355
273	1362
274	1389
275	1415
276	1430
277	1448
278	1455
279	1457
280	1450
281	1433
282	1413
283	1410
284	1406
285	1407
286	1395
287	1379
288	1381
289	1374
290	1365
291	1356
292	1340
293	1337
294	1324
295	1327
296	1326
297	1323
298	1330
299	1332
300	1339
301	1345
302	1346
303	1345
304	1359
305	1361
306	1360
307	1357
308	1356
309	1349
310	1370
311	1337
312	1338
313	1344
314	1342
315	1355
316	1364
317	1386
318	1396
319	1411
320	1441
321	1471
322	1514
323	1555
324	1598
325	1622
326	1638
327	1643
328	1643
329	1630
330	1620
331	1621
332	1610
333	1600
334	1593
335	1578
336	1566
337	1552
338	1539
339	1518
340	1502
341	1498
342	1481
343	1476
344	1482
345	1475
346	1472
347	1465
348	1455
349	1457
350	1450
351	1456
352	1453
353	1455
354	1449
355	1452
356	1451
357	1451
358	1449
359	1448
360	1449
361	1451
362	1451
363	1450
364	1447
365	1455
366	1457
367	1447
368	1455
369	1450
370	1450
371	1452
372	1451
373	1450
374	1443
375	1443
376	1450
377	1454
378	1459
379	1455
380	1458
381	1451
382	1456
383	1453
384	1455
385	1456
386	1450
387	1450
388	1458
389	1459
390	1460
391	1447
392	1453
393	1453
394	1456
395	1451
396	1459
397	1467
398	1461
399	1470
400	1464
401	1466
402	1473
403	1488
404	1491
405	1512
406	1523
407	1572
408	1548
409	1563
410	1571
411	1587
412	1605
413	1604
414	1610
415	1625
416	1631
417	1634
418	1631
419	1618
420	1579
421	1556
422	1520
423	1481
424	1440
425	1429
426	1400
427	1374
428	1356
429	1349
430	1344
431	1329
432	1326
433	1331
434	1336
435	1321
436	1327
437	1331
438	1343
439	1336
440	1325
441	1324
442	1328
443	1322
444	1316
445	1315
446	1322
447	1299
448	1310
449	1308
450	1310
451	1307
452	1315
453	1313
454	1331
455	1337
456	1346
457	1353
458	1355
459	1360
460	1368
461	1377
462	1373
463	1386
464	1394
465	1402
466	1409
467	1406
