CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\180Run6.FIT
Average of Rows 239 through 265
Column	Value (ADU)
1	1449
2	1449
3	1442
4	1433
5	1416
6	1407
7	1406
8	1406
9	1402
10	1420
11	1441
12	1429
13	1411
14	1385
15	1359
16	1341
17	1344
18	1351
19	1375
20	1387
21	1377
22	1360
23	1347
24	1343
25	1336
26	1353
27	1393
28	1425
29	1441
30	1432
31	1421
32	1412
33	1403
34	1401
35	1405
36	1399
37	1406
38	1428
39	1442
40	1433
41	1416
42	1391
43	1365
44	1342
45	1334
46	1348
47	1356
48	1381
49	1385
50	1377
51	1360
52	1350
53	1345
54	1338
55	1341
56	1385
57	1425
58	1446
59	1440
60	1428
61	1408
62	1404
63	1400
64	1397
65	1393
66	1405
67	1403
68	1421
69	1437
70	1450
71	1426
72	1408
73	1381
74	1353
75	1340
76	1322
77	1340
78	1354
79	1383
80	1405
81	1398
82	1370
83	1358
84	1342
85	1331
86	1335
87	1344
88	1370
89	1413
90	1462
91	1451
92	1435
93	1425
94	1409
95	1395
96	1392
97	1400
98	1407
99	1411
100	1406
101	1413
102	1494
103	1451
104	1462
105	1443
106	1417
107	1387
108	1363
109	1341
110	1342
111	1324
112	1342
113	1354
114	1391
115	1408
116	1396
117	1379
118	1363
119	1342
120	1343
121	1334
122	1324
123	1331
124	1357
125	1407
126	1467
127	1488
128	1472
129	1444
130	1432
131	1414
132	1414
133	1412
134	1404
135	1419
136	1413
137	1412
138	1414
139	1415
140	1428
141	1460
142	1494
143	1494
144	1466
145	1424
146	1401
147	1375
148	1358
149	1342
150	1327
151	1318
152	1332
153	1357
154	1388
155	1413
156	1417
157	1409
158	1396
159	1375
160	1364
161	1344
162	1333
163	1339
164	1337
165	1333
166	1351
167	1378
168	1448
169	1502
170	1518
171	1507
172	1475
173	1455
174	1437
175	1429
176	1431
177	1431
178	1424
179	1428
180	1426
181	1435
182	1435
183	1425
184	1422
185	1430
186	1453
187	1462
188	1505
189	1534
190	1509
191	1474
192	1457
193	1420
194	1389
195	1384
196	1374
197	1346
198	1323
199	1318
200	1313
201	1324
202	1341
203	1374
204	1388
205	1422
206	1447
207	1442
208	1425
209	1404
210	1390
211	1368
212	1361
213	1342
214	1345
215	1343
216	1340
217	1326
218	1320
219	1320
220	1335
221	1373
222	1445
223	1519
224	1553
225	1555
226	1528
227	1492
228	1476
229	1472
230	1450
231	1438
232	1424
233	1428
234	1433
235	1428
236	1422
237	1432
238	1418
239	1423
240	1440
241	1451
242	1443
243	1435
244	1430
245	1423
246	1431
247	1436
248	1443
249	1454
250	1485
251	1531
252	1576
253	1576
254	1533
255	1508
256	1481
257	1457
258	1426
259	1411
260	1400
261	1388
262	1386
263	1381
264	1375
265	1351
266	1335
267	1315
268	1308
269	1307
270	1301
271	1314
272	1310
273	1332
274	1347
275	1371
276	1386
277	1405
278	1426
279	1447
280	1460
281	1465
282	1453
283	1455
284	1437
285	1417
286	1410
287	1399
288	1392
289	1383
290	1365
291	1359
292	1348
293	1342
294	1348
295	1346
296	1355
297	1356
298	1350
299	1342
300	1336
301	1332
302	1327
303	1310
304	1307
305	1298
306	1299
307	1295
308	1306
309	1316
310	1357
311	1363
312	1383
313	1409
314	1458
315	1505
316	1547
317	1591
318	1599
319	1608
320	1589
321	1584
322	1571
323	1559
324	1557
325	1545
326	1528
327	1515
328	1493
329	1481
330	1480
331	1478
332	1475
333	1454
334	1481
335	1472
336	1462
337	1456
338	1452
339	1444
340	1450
341	1434
342	1444
343	1431
344	1431
345	1427
346	1433
347	1428
348	1426
349	1429
350	1422
351	1434
352	1429
353	1425
354	1442
355	1438
356	1437
357	1435
358	1438
359	1433
360	1433
361	1440
362	1437
363	1431
364	1429
365	1439
366	1434
367	1432
368	1434
369	1430
370	1427
371	1426
372	1432
373	1437
374	1432
375	1431
376	1435
377	1433
378	1443
379	1435
380	1442
381	1443
382	1439
383	1435
384	1449
385	1436
386	1446
387	1438
388	1438
389	1435
390	1432
391	1434
392	1435
393	1435
394	1425
395	1430
396	1417
397	1430
398	1424
399	1425
400	1432
401	1432
402	1429
403	1433
404	1433
405	1439
406	1439
407	1476
408	1450
409	1449
410	1458
411	1454
412	1458
413	1459
414	1462
415	1470
416	1480
417	1493
418	1518
419	1516
420	1522
421	1535
422	1538
423	1558
424	1565
425	1577
426	1580
427	1555
428	1529
429	1487
430	1452
431	1413
432	1387
433	1360
434	1337
435	1310
436	1299
437	1289
438	1282
439	1284
440	1286
441	1297
442	1300
443	1306
444	1320
445	1311
446	1324
447	1325
448	1325
449	1320
450	1321
451	1311
452	1310
453	1331
454	1330
455	1342
456	1361
457	1357
458	1362
459	1373
460	1387
461	1397
462	1404
463	1418
464	1405
465	1409
466	1392
467	1385
468	1375
469	1348
470	1338
471	1320
472	1306
473	1298
474	1293
475	1284
476	1286
477	1293
478	1302
479	1311
480	1324
481	1327
482	1334
483	1347
484	1346
485	1361
486	1371
487	1383
488	1401
489	1417
490	1437
491	1447
492	1460
493	1452
494	1439
495	1403
496	1402
497	1384
498	1375
499	1371
500	1369
501	1368
502	1369
503	1362
504	1364
505	1368
506	1371
507	1367
508	1369
509	1372
510	1376
511	1372
512	1373
513	1374
514	1380
515	1374
516	1387
517	1395
518	1419
519	1447
520	1451
521	1444
522	1425
523	1378
524	1333
525	1301
526	1280
527	1284
528	1281
529	1296
530	1294
531	1304
532	1299
533	1308
534	1322
535	1326
536	1345
537	1356
538	1365
539	1370
540	1355
541	1343
542	1323
543	1301
544	1292
545	1288
546	1281
547	1287
548	1291
549	1320
550	1318
551	1332
552	1355
553	1364
554	1385
555	1393
556	1406
557	1388
558	1370
559	1359
560	1340
561	1344
562	1339
563	1338
564	1349
565	1340
566	1344
567	1350
568	1351
569	1356
570	1342
571	1354
572	1367
573	1382
574	1397
575	1412
576	1404
577	1366
578	1329
579	1291
580	1285
581	1278
582	1284
583	1280
584	1283
585	1291
586	1306
587	1321
588	1335
589	1343
590	1334
591	1332
592	1303
593	1291
594	1282
595	1281
596	1290
597	1303
598	1310
599	1323
600	1336
601	1366
602	1371
603	1363
604	1353
605	1338
606	1331
607	1329
608	1328
609	1322
610	1330
611	1324
612	1330
613	1331
614	1327
615	1340
616	1351
617	1370
618	1388
619	1374
620	1340
621	1304
622	1271
623	1274
624	1277
625	1285
626	1288
627	1295
628	1307
629	1319
630	1332
631	1307
632	1296
633	1284
634	1273
635	1280
636	1279
637	1294
638	1312
639	1332
640	1343
641	1344
642	1343
643	1333
644	1334
645	1324
646	1311
647	1322
648	1323
649	1321
650	1318
651	1324
652	1320
653	1334
654	1346
655	1350
656	1345
657	1303
658	1285
659	1266
660	1268
661	1273
662	1278
663	1291
664	1303
665	1304
666	1309
667	1296
668	1288
669	1275
670	1271
671	1288
672	1299
673	1315
674	1328
675	1339
676	1332
677	1329
678	1321
679	1311
680	1305
681	1317
682	1311
683	1308
684	1316
685	1320
686	1335
687	1340
688	1341
689	1315
690	1278
691	1267
692	1279
693	1269
694	1284
695	1295
696	1304
697	1306
698	1287
699	1283
700	1270
701	1275
702	1284
703	1294
704	1305
705	1331
706	1324
707	1315
708	1308
709	1303
710	1304
711	1306
712	1306
713	1305
714	1311
715	1320
716	1327
717	1323
718	1307
719	1286
720	1267
721	1260
722	1270
723	1275
724	1289
725	1292
726	1292
727	1275
728	1273
729	1277
730	1271
731	1294
732	1305
733	1328
734	1310
735	1300
736	1300
737	1294
738	1295
739	1300
740	1297
741	1303
742	1316
743	1322
744	1315
745	1316
746	1307
747	1268
748	1263
749	1266
750	1277
751	1293
752	1298
753	1289
754	1272
755	1272
