CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\3_B0400.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1332
2	1290
3	1296
4	1297
5	1306
6	1306
7	1295
8	1284
9	1266
10	1277
11	1285
12	1284
13	1288
14	1300
15	1304
16	1305
17	1330
18	1376
19	1506
20	1698
21	1920
22	2027
23	1955
24	1804
25	1599
26	1444
27	1345
28	1294
29	1277
30	1269
31	1279
32	1306
33	1308
34	1304
35	1283
36	1267
37	1262
38	1277
39	1275
40	1278
41	1287
42	1302
43	1301
44	1297
45	1304
46	1354
47	1440
48	1608
49	1835
50	2030
51	2071
52	1965
53	1797
54	1592
55	1424
56	1347
57	1297
58	1272
59	1261
60	1274
61	1287
62	1292
63	1300
64	1290
65	1269
66	1262
67	1264
68	1265
69	1258
70	1272
71	1276
72	1289
73	1295
74	1288
75	1288
76	1303
77	1347
78	1427
79	1595
80	1821
81	2063
82	2165
83	2111
84	1949
85	1755
86	1572
87	1420
88	1337
89	1284
90	1268
91	1250
92	1251
93	1272
94	1289
95	1299
96	1298
97	1290
98	1272
99	1258
100	1259
101	1259
102	1326
103	1264
104	1275
105	1278
106	1293
107	1293
108	1289
109	1291
110	1295
111	1307
112	1356
113	1451
114	1610
115	1843
116	2093
117	2238
118	2199
119	2064
120	1889
121	1709
122	1518
123	1391
124	1326
125	1285
126	1255
127	1250
128	1252
129	1258
130	1267
131	1290
132	1310
133	1300
134	1293
135	1276
136	1258
137	1245
138	1242
139	1256
140	1256
141	1261
142	1263
143	1271
144	1277
145	1285
146	1290
147	1291
148	1282
149	1279
150	1286
151	1307
152	1351
153	1448
154	1566
155	1763
156	2019
157	2232
158	2337
159	2277
160	2155
161	1989
162	1822
163	1653
164	1483
165	1377
166	1324
167	1288
168	1261
169	1245
170	1235
171	1249
172	1248
173	1255
174	1274
175	1301
176	1311
177	1298
178	1303
179	1291
180	1264
181	1251
182	1245
183	1247
184	1241
185	1248
186	1261
187	1251
188	1258
189	1265
190	1269
191	1280
192	1294
193	1291
194	1280
195	1291
196	1280
197	1258
198	1265
199	1282
200	1303
201	1344
202	1413
203	1516
204	1652
205	1851
206	2088
207	2304
208	2453
209	2456
210	2370
211	2257
212	2106
213	1983
214	1837
215	1698
216	1538
217	1422
218	1345
219	1324
220	1296
221	1265
222	1253
223	1238
224	1238
225	1235
226	1240
227	1241
228	1252
229	1254
230	1271
231	1303
232	1317
233	1307
234	1293
235	1300
236	1324
237	1305
238	1269
239	1246
240	1242
241	1239
242	1242
243	1232
244	1233
245	1255
246	1256
247	1255
248	1258
249	1260
250	1261
251	1267
252	1270
253	1272
254	1261
255	1273
256	1279
257	1294
258	1292
259	1287
260	1284
261	1299
262	1286
263	1276
264	1255
265	1256
266	1265
267	1266
268	1282
269	1292
270	1313
271	1345
272	1377
273	1429
274	1502
275	1591
276	1666
277	1799
278	1972
279	2165
280	2292
281	2426
282	2603
283	2706
284	2671
285	2567
286	2539
287	2530
288	2438
289	2313
290	2216
291	2183
292	2099
293	2001
294	1917
295	1869
296	1796
297	1680
298	1564
299	1475
300	1417
301	1380
302	1354
303	1324
304	1323
305	1315
306	1307
307	1290
308	1281
309	1264
310	1277
311	1252
312	1237
313	1236
314	1237
315	1235
316	1225
317	1238
318	1232
319	1233
320	1224
321	1228
322	1225
323	1225
324	1237
325	1236
326	1237
327	1236
328	1236
329	1230
330	1234
331	1248
332	1241
333	1244
334	1248
335	1254
336	1269
337	1291
338	1309
339	1319
340	1339
341	1343
342	1365
343	1358
344	1356
345	1341
346	1327
347	1320
348	1310
349	1291
350	1285
351	1277
352	1287
353	1272
354	1275
355	1278
356	1275
357	1273
358	1273
359	1284
360	1283
361	1293
362	1284
363	1304
364	1301
365	1309
366	1317
367	1313
368	1319
369	1320
370	1323
371	1330
372	1324
373	1322
374	1321
375	1321
376	1323
377	1329
378	1325
379	1316
380	1325
381	1309
382	1313
383	1309
384	1303
385	1287
386	1294
387	1286
388	1287
389	1284
390	1282
391	1277
392	1279
393	1286
394	1277
395	1279
396	1281
397	1297
398	1292
399	1310
400	1318
401	1334
402	1332
403	1346
404	1348
405	1349
406	1341
407	1360
408	1308
409	1301
410	1286
411	1267
412	1260
413	1252
414	1247
415	1237
416	1235
417	1235
418	1234
419	1229
420	1233
421	1231
422	1223
423	1225
424	1229
425	1214
426	1226
427	1221
428	1219
429	1219
430	1228
431	1224
432	1224
433	1236
434	1238
435	1234
436	1245
437	1254
438	1258
439	1277
440	1285
441	1293
442	1299
443	1314
444	1325
445	1353
446	1381
447	1417
448	1473
449	1575
450	1679
451	1754
452	1832
453	1912
454	1996
455	2056
456	2134
457	2201
458	2290
459	2385
460	2440
461	2482
462	2525
463	2571
464	2556
465	2469
466	2332
467	2190
468	2047
469	1887
470	1744
471	1640
472	1549
473	1479
474	1421
475	1370
476	1342
477	1307
478	1288
479	1274
480	1251
481	1246
482	1243
483	1251
484	1261
485	1273
486	1276
487	1275
488	1275
489	1273
490	1272
491	1267
