CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\8_B0900.FIT
Average of Rows 236 through 262
Column	Value (ADU)
676	1272
677	1282
678	1272
679	1253
680	1258
681	1259
682	1262
683	1262
684	1251
685	1252
686	1265
687	1279
688	1278
689	1282
690	1301
691	1347
692	1427
693	1547
694	1667
695	1758
696	1831
697	1855
698	1808
699	1692
700	1558
701	1453
702	1372
703	1334
704	1308
705	1276
706	1274
707	1270
708	1265
709	1257
710	1251
711	1264
712	1259
713	1255
714	1244
715	1249
716	1271
717	1279
718	1276
719	1293
720	1334
721	1403
722	1535
723	1643
724	1718
725	1787
726	1783
727	1711
728	1590
729	1474
730	1384
731	1339
732	1296
733	1284
734	1273
735	1267
736	1260
737	1246
738	1245
739	1255
740	1255
741	1243
742	1263
743	1268
744	1271
745	1277
746	1318
747	1320
748	1417
749	1533
750	1650
751	1720
752	1758
753	1724
754	1602
755	1476
756	1392
757	1338
758	1308
759	1284
760	1271
761	1258
762	1262
763	1250
764	1257
765	1267
