CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\7_B0800.FIT
Average of Rows 236 through 262
Column	Value (ADU)
472	1899
473	1787
474	1686
475	1602
476	1518
477	1480
478	1437
479	1407
480	1386
481	1372
482	1372
483	1379
484	1380
485	1358
486	1335
487	1315
488	1296
489	1285
490	1273
491	1284
492	1296
493	1310
494	1338
495	1318
496	1304
497	1291
498	1277
499	1266
500	1273
501	1277
502	1279
503	1265
504	1256
505	1251
506	1260
507	1285
508	1312
509	1314
510	1300
511	1279
512	1260
513	1248
514	1255
515	1265
516	1301
517	1324
518	1322
519	1304
520	1291
521	1292
522	1290
523	1292
524	1304
525	1319
526	1338
527	1363
528	1389
529	1455
530	1558
531	1676
532	1809
533	1913
534	2010
535	2064
536	2110
537	2161
538	2223
539	2263
540	2201
541	2080
542	1965
543	1853
544	1740
545	1606
546	1504
547	1427
548	1390
549	1371
550	1350
551	1347
552	1326
553	1294
554	1280
555	1278
556	1287
557	1300
558	1289
559	1278
560	1262
561	1266
562	1264
563	1253
564	1248
565	1246
566	1269
567	1288
568	1281
569	1266
570	1249
571	1249
572	1272
573	1304
574	1297
575	1291
576	1289
577	1283
578	1300
579	1320
580	1337
581	1374
582	1438
583	1552
584	1697
585	1819
586	1917
587	1988
588	2061
589	2113
590	2096
591	2029
592	1888
593	1751
594	1615
595	1498
596	1413
597	1372
598	1343
599	1330
600	1302
601	1285
602	1275
603	1278
604	1286
605	1272
606	1266
607	1261
608	1251
609	1252
610	1257
611	1263
612	1282
613	1271
614	1252
615	1255
616	1271
617	1290
618	1284
619	1278
620	1279
621	1288
622	1312
623	1341
624	1428
625	1538
626	1687
627	1812
628	1902
629	1970
630	2035
631	1997
632	1901
633	1752
634	1601
635	1493
636	1403
637	1355
638	1337
639	1318
640	1287
641	1268
642	1277
643	1275
644	1262
645	1263
646	1247
647	1254
648	1253
649	1261
650	1265
651	1259
652	1249
653	1264
654	1276
655	1273
656	1265
657	1280
658	1306
659	1339
660	1414
661	1531
662	1663
663	1779
664	1865
665	1927
666	1918
667	1828
668	1688
669	1547
670	1440
671	1372
672	1338
673	1303
674	1281
675	1267
676	1270
677	1273
678	1267
679	1254
680	1243
681	1246
682	1258
683	1256
684	1247
685	1248
686	1255
687	1267
688	1265
689	1265
690	1285
691	1331
692	1417
693	1527
694	1666
695	1777
696	1849
697	1876
698	1812
699	1675
700	1543
701	1430
702	1359
703	1325
704	1293
705	1273
706	1268
707	1263
708	1257
709	1245
710	1245
711	1252
712	1245
713	1252
714	1252
715	1247
716	1264
717	1268
718	1268
719	1277
720	1310
721	1383
722	1509
723	1634
724	1737
725	1804
726	1813
727	1712
728	1585
729	1455
730	1373
731	1325
732	1304
733	1272
734	1259
735	1250
736	1248
737	1238
738	1243
739	1248
740	1258
741	1240
742	1254
743	1251
744	1253
745	1260
746	1299
747	1307
748	1392
749	1523
750	1652
751	1742
752	1780
753	1730
754	1612
755	1470
756	1373
757	1318
758	1293
759	1276
760	1262
761	1255
762	1251
763	1248
764	1245
765	1252
