CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\2_B0300.FIT
Average of Rows 238 through 264
Column	Value (ADU)
662	1510
663	1668
664	1828
665	1901
666	1842
667	1663
668	1489
669	1356
670	1288
671	1253
672	1237
673	1239
674	1239
675	1233
676	1220
677	1224
678	1226
679	1217
680	1212
681	1209
682	1218
683	1229
684	1248
685	1247
686	1230
687	1217
688	1209
689	1210
690	1222
691	1244
692	1301
693	1391
694	1534
695	1686
696	1820
697	1815
698	1680
699	1499
700	1368
701	1294
702	1255
703	1241
704	1235
705	1234
706	1222
707	1216
708	1217
709	1218
710	1207
711	1209
712	1220
713	1229
714	1237
715	1239
716	1219
717	1218
718	1212
719	1220
720	1235
721	1283
722	1381
723	1524
724	1674
725	1772
726	1729
727	1571
728	1407
729	1311
730	1257
731	1246
732	1240
733	1240
734	1221
735	1215
736	1215
737	1212
738	1212
739	1212
740	1227
741	1236
742	1239
743	1223
744	1206
745	1209
746	1247
747	1241
748	1295
749	1403
750	1550
751	1688
752	1725
753	1599
754	1437
755	1326
756	1259
757	1237
758	1241
759	1226
760	1223
761	1214
762	1227
763	1212
764	1211
765	1224
