CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\10_B1100.FIT
Average of Rows 236 through 262
Column	Value (ADU)
1	1467
2	1399
3	1384
4	1370
5	1337
6	1308
7	1297
8	1311
9	1314
10	1315
11	1318
12	1315
13	1321
14	1325
15	1339
16	1375
17	1420
18	1495
19	1610
20	1714
21	1822
22	1893
23	1875
24	1815
25	1728
26	1619
27	1500
28	1421
29	1379
30	1359
31	1358
32	1337
33	1311
34	1299
35	1308
36	1319
37	1316
38	1313
39	1313
40	1314
41	1316
42	1327
43	1332
44	1366
45	1404
46	1476
47	1564
48	1678
49	1781
50	1901
51	1928
52	1890
53	1836
54	1742
55	1619
56	1511
57	1431
58	1379
59	1361
60	1365
61	1344
62	1316
63	1292
64	1291
65	1304
66	1314
67	1311
68	1306
69	1299
70	1303
71	1315
72	1315
73	1327
74	1343
75	1370
76	1421
77	1482
78	1584
79	1696
80	1814
81	1922
82	2007
83	1975
84	1932
85	1851
86	1751
87	1638
88	1514
89	1430
90	1382
91	1354
92	1357
93	1356
94	1330
95	1303
96	1279
97	1288
98	1306
99	1320
100	1312
101	1301
102	1369
103	1308
104	1306
105	1315
106	1322
107	1331
108	1333
109	1366
110	1419
111	1448
112	1533
113	1638
114	1738
115	1834
116	1958
117	2047
118	2018
119	1964
120	1915
121	1846
122	1745
123	1626
124	1516
125	1439
126	1382
127	1356
128	1350
129	1358
130	1366
131	1328
132	1300
133	1280
134	1272
135	1288
136	1312
137	1331
138	1312
139	1301
140	1294
141	1300
142	1310
143	1307
144	1316
145	1313
146	1312
147	1323
148	1355
149	1393
150	1421
151	1458
152	1534
153	1649
154	1747
155	1809
156	1924
157	2040
158	2111
159	2066
160	2019
161	1948
162	1911
163	1853
164	1733
165	1633
166	1530
167	1446
168	1391
169	1358
170	1334
171	1352
172	1367
173	1381
174	1356
175	1311
176	1290
177	1273
178	1268
179	1273
180	1299
181	1320
182	1335
183	1311
184	1289
185	1289
186	1300
187	1293
188	1307
189	1302
190	1309
191	1311
192	1312
193	1307
194	1315
195	1330
196	1361
197	1395
198	1411
199	1434
200	1479
201	1554
202	1661
203	1773
204	1794
205	1887
206	1971
207	2088
208	2204
209	2196
210	2112
211	2078
212	2008
213	1983
214	1972
215	1909
216	1804
217	1734
218	1629
219	1549
220	1476
221	1417
222	1380
223	1357
224	1348
225	1332
226	1339
227	1351
228	1391
229	1401
230	1363
231	1321
232	1290
233	1280
234	1265
235	1263
236	1267
237	1267
238	1280
239	1312
240	1346
241	1354
242	1320
243	1303
244	1297
245	1295
246	1291
247	1289
248	1300
249	1301
250	1312
251	1314
252	1313
253	1318
254	1313
255	1310
256	1309
257	1303
258	1301
259	1308
260	1316
261	1331
262	1348
263	1386
264	1403
265	1421
266	1417
267	1417
268	1438
269	1478
270	1529
271	1601
272	1699
273	1803
274	1838
275	1812
276	1821
277	1898
278	1975
279	2017
280	2101
281	2224
282	2342
283	2401
284	2373
285	2253
286	2181
287	2185
288	2195
289	2150
290	2081
291	2050
292	2063
293	2095
294	2112
295	2068
296	1969
297	1892
298	1846
299	1826
300	1788
301	1737
302	1664
303	1605
304	1579
305	1546
306	1522
307	1476
308	1435
309	1417
310	1417
311	1381
312	1365
313	1365
314	1360
315	1350
316	1340
317	1345
318	1334
319	1329
320	1332
321	1334
322	1337
323	1337
324	1348
325	1369
326	1382
327	1400
328	1412
329	1434
330	1449
331	1455
332	1436
333	1406
334	1384
335	1357
336	1343
337	1323
338	1310
339	1305
340	1298
341	1294
342	1279
343	1270
344	1288
345	1268
346	1279
347	1271
348	1268
349	1262
350	1260
351	1267
352	1263
353	1260
354	1256
355	1257
356	1252
357	1253
358	1250
359	1258
360	1252
361	1254
362	1251
363	1260
364	1257
365	1250
366	1255
367	1248
368	1254
369	1252
370	1246
371	1250
372	1257
373	1252
374	1245
375	1248
376	1248
377	1256
378	1250
