CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\4_B0500.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1354
2	1306
3	1302
4	1310
5	1320
6	1299
7	1301
8	1286
9	1275
10	1281
11	1287
12	1288
13	1300
14	1304
15	1308
16	1314
17	1348
18	1405
19	1537
20	1731
21	1931
22	2027
23	1968
24	1820
25	1637
26	1474
27	1372
28	1322
29	1289
30	1282
31	1287
32	1303
33	1304
34	1303
35	1284
36	1285
37	1273
38	1287
39	1281
40	1283
41	1288
42	1293
43	1306
44	1314
45	1325
46	1378
47	1481
48	1631
49	1850
50	2034
51	2059
52	1976
53	1814
54	1630
55	1462
56	1362
57	1312
58	1293
59	1273
60	1283
61	1288
62	1303
63	1296
64	1293
65	1267
66	1263
67	1267
68	1263
69	1267
70	1281
71	1289
72	1293
73	1294
74	1298
75	1306
76	1321
77	1375
78	1463
79	1623
80	1850
81	2059
82	2158
83	2110
84	1973
85	1804
86	1606
87	1446
88	1362
89	1312
90	1278
91	1265
92	1264
93	1275
94	1296
95	1295
96	1286
97	1300
98	1280
99	1255
100	1261
101	1266
102	1335
103	1267
104	1282
105	1292
106	1294
107	1291
108	1291
109	1296
110	1322
111	1333
112	1397
113	1502
114	1659
115	1883
116	2086
117	2236
118	2193
119	2069
120	1920
121	1752
122	1568
123	1419
124	1352
125	1312
126	1282
127	1268
128	1256
129	1261
130	1279
131	1306
132	1306
133	1291
134	1298
135	1284
136	1265
137	1259
138	1255
139	1258
140	1263
141	1261
142	1274
143	1286
144	1293
145	1293
146	1285
147	1286
148	1301
149	1293
150	1311
151	1336
152	1386
153	1478
154	1626
155	1815
156	2046
157	2224
158	2323
159	2270
160	2168
161	2010
162	1880
163	1703
164	1534
165	1416
166	1356
167	1318
168	1284
169	1266
170	1252
171	1252
172	1252
173	1268
174	1289
175	1318
176	1299
177	1290
178	1295
179	1300
180	1270
181	1251
182	1246
183	1253
184	1252
185	1264
186	1268
187	1255
188	1268
189	1277
190	1284
191	1287
192	1291
193	1276
194	1280
195	1290
196	1296
197	1288
198	1295
199	1305
200	1340
201	1379
202	1452
203	1568
204	1714
205	1913
206	2114
207	2291
208	2462
209	2427
210	2371
211	2275
212	2119
213	2036
214	1923
215	1753
216	1604
217	1459
218	1379
219	1341
220	1324
221	1300
222	1285
223	1260
224	1247
225	1244
226	1241
227	1240
228	1256
229	1264
230	1296
231	1332
232	1329
233	1290
234	1283
235	1288
236	1318
237	1319
238	1282
239	1255
240	1243
241	1238
242	1240
243	1246
244	1251
245	1264
246	1262
247	1256
248	1250
249	1258
250	1261
251	1277
252	1281
253	1294
254	1296
255	1294
256	1287
257	1287
258	1267
259	1275
260	1289
261	1291
262	1303
263	1294
264	1280
265	1282
266	1280
267	1284
268	1307
269	1324
270	1350
271	1383
272	1433
273	1502
274	1565
275	1633
276	1726
277	1898
278	2078
279	2187
280	2260
281	2427
282	2616
283	2706
284	2635
285	2526
286	2509
287	2526
288	2473
289	2324
290	2197
291	2159
292	2151
293	2101
294	2007
295	1934
296	1838
297	1756
298	1639
299	1543
300	1460
301	1418
302	1385
303	1361
304	1354
305	1348
306	1336
307	1324
308	1304
309	1311
310	1315
311	1290
312	1281
313	1261
314	1248
315	1247
316	1239
317	1244
318	1239
319	1239
320	1241
321	1246
322	1245
323	1239
324	1242
325	1232
326	1236
327	1242
328	1235
329	1238
330	1239
331	1242
332	1250
333	1255
334	1272
335	1293
336	1305
337	1334
338	1352
339	1362
340	1363
341	1371
342	1363
343	1349
344	1332
345	1316
346	1305
347	1287
348	1283
349	1272
350	1269
351	1269
352	1265
353	1261
354	1259
355	1261
356	1263
357	1260
358	1262
359	1267
360	1271
361	1273
362	1263
363	1273
364	1280
365	1283
366	1282
367	1287
368	1287
369	1291
370	1289
371	1291
372	1288
373	1291
374	1296
375	1291
376	1289
377	1288
378	1295
379	1293
380	1288
381	1275
382	1279
383	1277
384	1262
385	1268
386	1270
387	1265
388	1273
389	1256
390	1261
391	1263
392	1261
393	1264
394	1263
395	1261
396	1265
397	1278
398	1277
399	1284
400	1296
401	1303
402	1314
403	1329
404	1341
405	1355
406	1364
407	1395
408	1352
409	1330
410	1322
411	1310
412	1281
413	1275
414	1260
415	1255
416	1237
417	1229
418	1232
419	1230
420	1233
421	1235
422	1222
423	1231
424	1223
425	1239
426	1235
427	1236
428	1239
429	1240
430	1233
431	1236
432	1244
433	1253
434	1262
435	1263
436	1275
437	1288
438	1300
439	1306
440	1315
441	1324
442	1335
443	1343
444	1363
445	1374
446	1417
447	1475
448	1562
449	1643
450	1727
451	1826
452	1917
453	2007
454	2067
455	2098
456	2143
457	2219
458	2317
459	2392
460	2432
461	2453
462	2495
463	2551
464	2560
465	2462
466	2317
467	2194
468	2089
469	1953
470	1814
471	1685
472	1606
473	1532
474	1472
475	1428
476	1369
477	1344
478	1319
479	1295
480	1289
481	1270
482	1270
483	1274
484	1285
485	1284
486	1276
487	1264
488	1267
489	1256
490	1271
491	1274
492	1274
493	1275
494	1276
495	1262
496	1257
497	1245
498	1248
499	1242
500	1247
501	1250
502	1240
503	1232
504	1225
505	1227
506	1229
507	1230
508	1243
509	1264
510	1283
511	1279
512	1272
513	1257
514	1279
515	1285
516	1293
517	1274
518	1250
519	1236
520	1225
521	1235
522	1225
523	1228
524	1236
525	1253
526	1274
527	1284
528	1304
529	1344
530	1405
531	1516
532	1647
533	1769
534	1882
535	1965
536	2078
537	2167
538	2200
539	2196
540	2117
541	1957
542	1794
543	1650
544	1535
545	1437
546	1371
547	1309
548	1290
549	1280
550	1268
551	1264
552	1270
553	1258
554	1250
555	1257
556	1261
557	1256
558	1257
559	1238
560	1231
561	1237
562	1233
563	1226
564	1218
565	1216
566	1228
567	1246
568	1254
569	1255
570	1260
571	1268
572	1272
573	1260
574	1235
575	1234
576	1228
577	1220
578	1232
579	1246
580	1270
581	1298
582	1337
583	1422
584	1562
585	1707
586	1828
587	1950
588	2045
589	2083
590	2032
591	1905
592	1720
593	1560
594	1447
595	1367
596	1304
597	1280
598	1278
599	1259
600	1258
601	1259
602	1250
603	1250
604	1248
605	1239
606	1228
607	1232
608	1231
609	1225
610	1227
611	1228
612	1244
613	1257
614	1257
615	1259
616	1256
617	1252
618	1239
619	1232
620	1223
621	1236
622	1253
623	1278
624	1333
625	1436
626	1574
627	1726
628	1852
629	1950
630	1987
631	1909
632	1755
633	1586
634	1447
635	1361
636	1308
637	1276
638	1267
639	1257
640	1250
641	1255
642	1238
643	1231
644	1228
645	1230
646	1226
647	1220
648	1221
649	1229
650	1252
651	1251
652	1247
653	1257
654	1243
655	1230
656	1224
657	1230
658	1253
659	1274
660	1332
661	1442
662	1578
663	1710
664	1847
665	1900
666	1844
667	1704
668	1533
669	1407
670	1334
671	1280
672	1265
673	1252
674	1243
675	1241
676	1237
677	1238
678	1229
679	1229
680	1218
681	1219
682	1228
683	1244
684	1246
685	1249
686	1243
687	1231
688	1218
689	1228
690	1243
691	1268
692	1334
693	1444
694	1586
695	1720
696	1809
697	1823
698	1707
699	1550
700	1416
701	1329
702	1284
703	1258
704	1248
705	1243
706	1233
707	1234
708	1223
709	1222
710	1223
711	1218
712	1231
713	1235
714	1244
715	1238
716	1235
717	1228
718	1227
719	1239
720	1268
721	1321
722	1438
723	1575
724	1695
725	1772
726	1739
727	1590
728	1456
729	1351
730	1287
731	1264
732	1250
733	1247
734	1236
735	1229
736	1217
737	1217
738	1215
739	1218
740	1229
741	1240
742	1252
743	1233
744	1222
745	1227
746	1265
747	1262
748	1328
749	1462
750	1595
751	1710
752	1732
753	1626
754	1474
755	1365
756	1297
757	1269
758	1253
759	1238
760	1229
761	1230
762	1224
763	1221
764	1219
765	1228
