CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\6_B0700.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1418
2	1358
3	1334
4	1326
5	1324
6	1309
7	1298
8	1300
9	1293
10	1295
11	1301
12	1301
13	1312
14	1314
15	1323
16	1342
17	1380
18	1437
19	1556
20	1726
21	1901
22	2017
23	1983
24	1890
25	1734
26	1572
27	1440
28	1371
29	1335
30	1313
31	1315
32	1324
33	1310
34	1308
35	1303
36	1296
37	1288
38	1299
39	1301
40	1304
41	1307
42	1307
43	1311
44	1334
45	1372
46	1408
47	1505
48	1657
49	1839
50	2006
51	2062
52	2015
53	1903
54	1751
55	1576
56	1447
57	1373
58	1335
59	1312
60	1308
61	1311
62	1310
63	1292
64	1297
65	1297
66	1282
67	1275
68	1278
69	1289
70	1297
71	1304
72	1312
73	1309
74	1315
75	1337
76	1363
77	1410
78	1509
79	1653
80	1854
81	2027
82	2143
83	2122
84	2032
85	1894
86	1740
87	1558
88	1434
89	1363
90	1329
91	1314
92	1298
93	1301
94	1315
95	1294
96	1289
97	1295
98	1305
99	1281
100	1274
101	1288
102	1345
103	1288
104	1295
105	1316
106	1303
107	1305
108	1311
109	1330
110	1352
111	1376
112	1433
113	1540
114	1698
115	1891
116	2063
117	2201
118	2188
119	2099
120	1997
121	1879
122	1700
123	1532
124	1430
125	1370
126	1336
127	1316
128	1297
129	1288
130	1309
131	1310
132	1296
133	1284
134	1281
135	1300
136	1297
137	1267
138	1275
139	1273
140	1280
141	1289
142	1283
143	1305
144	1312
145	1301
146	1289
147	1305
148	1323
149	1346
150	1353
151	1382
152	1444
153	1536
154	1672
155	1854
156	2020
157	2190
158	2280
159	2242
160	2168
161	2077
162	1967
163	1840
164	1665
165	1517
166	1425
167	1370
168	1343
169	1318
170	1302
171	1287
172	1287
173	1293
174	1321
175	1324
176	1290
177	1276
178	1284
179	1303
180	1311
181	1284
182	1258
183	1262
184	1265
185	1281
186	1281
187	1269
188	1278
189	1293
190	1322
191	1309
192	1299
193	1287
194	1278
195	1306
196	1338
197	1341
198	1346
199	1354
200	1387
201	1436
202	1525
203	1635
204	1782
205	1950
206	2094
207	2268
208	2401
209	2411
210	2315
211	2253
212	2183
213	2090
214	2012
215	1908
216	1754
217	1599
218	1484
219	1410
220	1375
221	1349
222	1330
223	1330
224	1305
225	1290
226	1285
227	1269
228	1283
229	1300
230	1336
231	1339
232	1304
233	1279
234	1269
235	1270
236	1287
237	1319
238	1336
239	1321
240	1281
241	1255
242	1246
243	1251
244	1263
245	1276
246	1287
247	1288
248	1270
249	1274
250	1274
251	1292
252	1313
253	1343
254	1332
255	1308
256	1287
257	1279
258	1271
259	1266
260	1291
261	1314
262	1343
263	1356
264	1349
265	1334
266	1338
267	1344
268	1353
269	1379
270	1419
271	1459
272	1513
273	1565
274	1645
275	1754
276	1912
277	2023
278	2063
279	2127
280	2271
281	2432
282	2556
283	2626
284	2592
285	2506
286	2456
287	2420
288	2388
289	2341
290	2278
291	2232
292	2160
293	2121
294	2113
295	2097
296	2012
297	1905
298	1792
299	1705
300	1615
301	1557
302	1493
303	1446
304	1425
305	1386
306	1383
307	1374
308	1355
309	1347
310	1368
311	1347
312	1335
313	1334
314	1324
315	1325
316	1313
317	1311
318	1303
319	1291
320	1284
321	1277
322	1273
323	1265
324	1257
325	1261
326	1262
327	1258
328	1261
329	1273
330	1280
331	1298
332	1310
333	1339
334	1354
335	1382
336	1397
337	1393
338	1383
339	1364
340	1346
341	1328
342	1310
343	1288
344	1282
345	1276
346	1267
347	1265
348	1257
349	1262
350	1255
351	1252
352	1252
353	1249
354	1248
355	1244
356	1242
357	1245
358	1248
359	1252
360	1248
361	1244
362	1247
363	1251
364	1251
365	1246
366	1252
367	1250
368	1256
369	1258
370	1252
371	1257
372	1255
373	1253
374	1247
375	1246
376	1256
377	1251
378	1249
379	1259
380	1258
381	1252
382	1258
383	1246
384	1243
385	1251
386	1248
387	1242
388	1251
389	1247
390	1243
391	1257
392	1243
393	1244
394	1245
395	1248
396	1249
397	1257
398	1255
399	1253
400	1262
401	1261
402	1267
403	1276
404	1293
405	1310
406	1316
407	1378
408	1354
409	1375
410	1367
411	1374
412	1376
413	1355
414	1338
415	1309
416	1298
417	1282
418	1273
419	1267
420	1263
421	1261
422	1252
423	1253
424	1253
425	1270
426	1269
427	1269
428	1282
429	1288
430	1293
431	1303
432	1315
433	1315
434	1319
435	1327
436	1328
437	1333
438	1335
439	1351
440	1358
441	1370
442	1375
443	1405
444	1429
445	1470
446	1527
447	1583
448	1658
449	1741
450	1846
451	1956
452	2019
453	2059
454	2103
455	2137
456	2199
457	2231
458	2279
459	2319
460	2355
461	2391
462	2431
463	2489
464	2516
465	2467
466	2370
467	2242
468	2114
469	2045
470	1947
471	1864
472	1755
473	1656
474	1572
475	1515
476	1459
477	1425
478	1389
479	1360
480	1346
481	1337
482	1327
483	1332
484	1330
485	1324
486	1307
487	1282
488	1274
489	1261
490	1263
491	1265
492	1287
493	1297
494	1318
495	1298
496	1289
497	1269
498	1254
499	1252
500	1267
501	1268
502	1263
503	1247
504	1247
505	1235
506	1236
507	1256
508	1278
509	1298
510	1300
511	1276
512	1259
513	1246
514	1253
515	1274
516	1294
517	1303
518	1287
519	1282
520	1251
521	1257
522	1256
523	1271
524	1284
525	1299
526	1305
527	1323
528	1344
529	1394
530	1463
531	1592
532	1725
533	1826
534	1917
535	1982
536	2049
537	2106
538	2161
539	2171
540	2126
541	2018
542	1887
543	1763
544	1643
545	1520
546	1451
547	1395
548	1357
549	1330
550	1314
551	1314
552	1297
553	1273
554	1257
555	1261
556	1271
557	1280
558	1279
559	1267
560	1239
561	1249
562	1247
563	1243
564	1231
565	1232
566	1248
567	1257
568	1265
569	1264
570	1249
571	1249
572	1263
573	1281
574	1278
575	1264
576	1256
577	1256
578	1272
579	1287
580	1307
581	1328
582	1382
583	1469
584	1605
585	1737
586	1832
587	1926
588	1986
589	2048
590	2044
591	1955
592	1815
593	1674
594	1545
595	1448
596	1374
597	1331
598	1316
599	1311
600	1285
601	1275
602	1254
603	1264
604	1264
605	1262
606	1248
607	1248
608	1241
609	1238
610	1237
611	1247
612	1257
613	1256
614	1250
615	1254
616	1261
617	1275
618	1264
619	1256
620	1263
621	1265
622	1283
623	1314
624	1371
625	1472
626	1610
627	1737
628	1840
629	1913
630	1972
631	1945
632	1815
633	1679
634	1547
635	1430
636	1353
637	1325
638	1312
639	1287
640	1273
641	1250
642	1259
643	1262
644	1255
645	1244
646	1231
647	1239
648	1236
649	1242
650	1254
651	1254
652	1241
653	1261
654	1261
655	1246
656	1240
657	1259
658	1276
659	1295
660	1360
661	1462
662	1598
663	1728
664	1807
665	1870
666	1864
667	1784
668	1627
669	1494
670	1393
671	1339
672	1305
673	1280
674	1258
675	1254
676	1257
677	1252
678	1249
679	1238
680	1229
681	1236
682	1237
683	1238
684	1247
685	1245
686	1251
687	1249
688	1252
689	1250
690	1265
691	1297
692	1363
693	1471
694	1603
695	1713
696	1797
697	1824
698	1758
699	1637
700	1489
701	1387
702	1333
703	1290
704	1269
