CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\5_B0599.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1397
2	1329
3	1316
4	1314
5	1316
6	1307
7	1302
8	1295
9	1281
10	1285
11	1292
12	1294
13	1304
14	1307
15	1308
16	1326
17	1351
18	1409
19	1534
20	1710
21	1902
22	2019
23	2001
24	1893
25	1718
26	1544
27	1422
28	1350
29	1316
30	1298
31	1296
32	1314
33	1307
34	1297
35	1296
36	1288
37	1281
38	1292
39	1289
40	1288
41	1303
42	1307
43	1303
44	1321
45	1341
46	1387
47	1478
48	1626
49	1816
50	2013
51	2085
52	2026
53	1899
54	1727
55	1537
56	1422
57	1347
58	1312
59	1287
60	1294
61	1302
62	1298
63	1291
64	1298
65	1291
66	1269
67	1271
68	1277
69	1276
70	1288
71	1297
72	1299
73	1304
74	1301
75	1320
76	1338
77	1386
78	1477
79	1627
80	1828
81	2023
82	2154
83	2143
84	2046
85	1882
86	1715
87	1529
88	1405
89	1337
90	1313
91	1285
92	1276
93	1290
94	1303
95	1298
96	1291
97	1293
98	1296
99	1273
100	1264
101	1273
102	1342
103	1267
104	1287
105	1302
106	1305
107	1297
108	1288
109	1305
110	1335
111	1351
112	1409
113	1511
114	1662
115	1874
116	2059
117	2214
118	2209
119	2126
120	1984
121	1852
122	1665
123	1501
124	1401
125	1343
126	1320
127	1289
128	1277
129	1274
130	1288
131	1305
132	1305
133	1287
134	1289
135	1301
136	1274
137	1261
138	1259
139	1272
140	1271
141	1268
142	1278
143	1299
144	1307
145	1296
146	1293
147	1290
148	1314
149	1318
150	1323
151	1357
152	1406
153	1496
154	1622
155	1812
156	2021
157	2195
158	2318
159	2277
160	2210
161	2079
162	1954
163	1819
164	1628
165	1487
166	1400
167	1355
168	1325
169	1304
170	1283
171	1265
172	1257
173	1275
174	1299
175	1319
176	1299
177	1274
178	1281
179	1302
180	1296
181	1261
182	1252
183	1247
184	1255
185	1278
186	1277
187	1265
188	1270
189	1286
190	1308
191	1300
192	1294
193	1278
194	1281
195	1286
196	1317
197	1318
198	1313
199	1333
200	1360
201	1404
202	1491
203	1592
204	1717
205	1918
206	2086
207	2244
208	2436
209	2438
210	2349
211	2309
212	2175
213	2070
214	2014
215	1873
216	1698
217	1547
218	1445
219	1384
220	1346
221	1327
222	1312
223	1296
224	1283
225	1270
226	1260
227	1246
228	1259
229	1283
230	1312
231	1342
232	1325
233	1288
234	1270
235	1275
236	1291
237	1324
238	1321
239	1286
240	1259
241	1244
242	1238
243	1240
244	1259
245	1277
246	1286
247	1274
248	1263
249	1256
250	1262
251	1285
252	1299
253	1318
254	1317
255	1310
256	1291
257	1279
258	1271
259	1265
260	1282
261	1296
262	1322
263	1325
264	1311
265	1307
266	1304
267	1318
268	1343
269	1348
270	1381
271	1422
272	1467
273	1531
274	1590
275	1675
276	1799
277	1964
278	2094
279	2149
280	2244
281	2409
282	2599
283	2678
284	2634
285	2544
286	2497
287	2489
288	2476
289	2392
290	2275
291	2186
292	2156
293	2155
294	2126
295	2061
296	1942
297	1836
298	1733
299	1631
300	1547
301	1500
302	1445
303	1408
304	1383
305	1369
306	1354
307	1348
308	1343
309	1335
310	1345
311	1321
312	1310
313	1308
314	1301
315	1292
316	1283
317	1281
318	1264
319	1261
320	1251
321	1255
322	1253
323	1237
324	1238
325	1234
326	1239
327	1237
328	1238
329	1241
330	1255
331	1267
332	1276
333	1289
334	1308
335	1334
336	1358
337	1381
338	1376
339	1386
340	1368
341	1364
342	1346
343	1322
344	1312
345	1298
346	1281
347	1268
348	1257
349	1256
350	1259
351	1258
352	1256
353	1250
354	1250
355	1253
356	1245
357	1246
358	1248
359	1246
360	1255
361	1250
362	1250
363	1252
364	1256
365	1254
366	1259
367	1263
368	1266
369	1263
370	1263
371	1268
372	1266
373	1255
374	1262
375	1266
376	1262
377	1266
378	1265
379	1257
380	1264
381	1262
382	1254
383	1258
384	1252
385	1251
386	1248
387	1254
388	1249
389	1246
390	1245
391	1248
392	1256
393	1246
394	1246
395	1254
396	1250
397	1261
398	1255
399	1261
400	1272
401	1275
402	1293
403	1302
404	1326
405	1339
406	1352
407	1404
408	1369
409	1366
410	1365
411	1350
412	1334
413	1319
414	1288
415	1275
416	1261
417	1248
418	1245
419	1237
420	1241
421	1238
422	1230
423	1232
424	1236
425	1239
426	1240
427	1245
428	1255
429	1266
430	1278
431	1277
432	1280
433	1293
434	1304
435	1301
436	1301
437	1311
438	1321
439	1332
440	1336
441	1345
442	1345
443	1376
444	1395
445	1421
446	1466
447	1528
448	1594
449	1685
450	1775
451	1888
452	1987
453	2065
454	2099
455	2118
456	2168
457	2216
458	2305
459	2381
460	2398
461	2436
462	2470
463	2537
464	2544
465	2501
466	2370
467	2231
468	2125
469	2031
470	1928
471	1806
472	1681
473	1593
474	1534
475	1471
476	1432
477	1383
478	1348
479	1342
480	1313
481	1297
482	1297
483	1302
484	1305
485	1305
486	1292
487	1280
488	1263
489	1259
490	1255
491	1275
492	1280
493	1286
494	1305
495	1290
496	1266
497	1256
498	1246
499	1249
500	1252
501	1263
502	1265
503	1244
504	1233
505	1234
506	1233
507	1236
508	1254
509	1278
510	1293
511	1283
512	1261
513	1245
514	1264
515	1277
516	1293
517	1296
518	1271
519	1250
520	1232
521	1235
522	1241
523	1251
524	1262
525	1273
526	1288
527	1306
528	1324
529	1355
530	1425
531	1542
532	1675
533	1799
534	1907
535	1988
536	2062
537	2133
538	2193
539	2197
540	2140
541	2013
542	1874
543	1738
544	1595
545	1508
546	1416
547	1369
548	1327
549	1304
550	1294
551	1291
552	1282
553	1261
554	1256
555	1256
556	1268
557	1274
558	1264
559	1254
560	1237
561	1244
562	1237
563	1233
564	1230
565	1223
566	1235
567	1250
568	1264
569	1262
570	1250
571	1256
572	1264
573	1275
574	1257
575	1250
576	1238
577	1244
578	1254
579	1266
580	1283
581	1313
582	1347
583	1447
584	1572
585	1718
586	1833
587	1922
588	2009
589	2078
590	2060
591	1961
592	1803
593	1646
594	1511
595	1414
596	1359
597	1310
598	1295
599	1277
600	1273
601	1264
602	1254
603	1257
604	1261
605	1252
606	1247
607	1245
608	1237
609	1229
610	1232
611	1231
612	1249
613	1257
614	1249
615	1253
616	1263
617	1273
618	1248
619	1245
620	1244
621	1255
622	1269
623	1293
624	1341
625	1441
626	1577
627	1722
628	1843
629	1926
630	1990
631	1948
632	1822
633	1660
634	1509
635	1409
636	1333
637	1309
638	1289
639	1273
640	1262
641	1254
642	1254
643	1252
644	1245
645	1234
646	1232
647	1229
648	1228
649	1234
650	1253
651	1248
652	1253
653	1257
654	1257
655	1240
656	1231
657	1244
658	1257
659	1281
660	1340
661	1438
662	1577
663	1704
664	1819
665	1888
666	1871
667	1763
668	1606
669	1461
670	1371
671	1318
672	1284
673	1272
674	1254
675	1245
676	1250
677	1250
678	1242
679	1233
680	1231
681	1218
682	1231
683	1230
684	1244
685	1246
686	1246
687	1241
688	1225
689	1237
690	1253
691	1283
692	1338
693	1436
694	1584
695	1716
696	1801
697	1838
698	1767
699	1625
700	1478
701	1366
702	1313
703	1274
704	1257
705	1242
706	1242
707	1238
708	1238
709	1228
710	1227
711	1221
712	1228
713	1246
714	1244
715	1239
716	1243
717	1230
718	1228
719	1242
720	1270
721	1322
722	1425
723	1569
724	1687
725	1769
726	1751
727	1652
728	1514
729	1405
730	1320
731	1287
732	1263
733	1255
734	1237
735	1240
736	1230
737	1219
738	1224
739	1231
740	1231
741	1238
742	1242
743	1248
744	1229
745	1232
746	1281
747	1268
748	1338
749	1445
750	1580
751	1692
752	1748
753	1675
754	1539
755	1416
756	1329
757	1277
758	1260
759	1246
760	1245
761	1234
762	1233
763	1225
764	1226
765	1236
