CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\1_B0198.FIT
Average of Rows 238 through 264
Column	Value (ADU)
1	1297
2	1273
3	1273
4	1279
5	1304
6	1302
7	1291
8	1271
9	1261
10	1269
11	1268
12	1272
13	1269
14	1285
15	1290
16	1289
17	1298
18	1337
19	1438
20	1636
21	1882
22	2027
23	1922
24	1735
25	1534
26	1388
27	1309
28	1271
29	1260
30	1262
31	1272
32	1293
33	1305
34	1300
35	1275
36	1255
37	1261
38	1265
39	1267
40	1263
41	1273
42	1282
43	1293
44	1285
45	1285
46	1302
47	1379
48	1519
49	1769
50	2028
51	2078
52	1926
53	1727
54	1520
55	1382
56	1298
57	1266
58	1259
59	1250
60	1262
61	1275
62	1295
63	1303
64	1286
65	1262
66	1250
67	1246
68	1252
69	1254
70	1263
71	1252
72	1265
73	1289
74	1285
75	1277
76	1270
77	1296
78	1360
79	1497
80	1744
81	2013
82	2173
83	2086
84	1895
85	1671
86	1493
87	1360
88	1291
89	1250
90	1245
91	1240
92	1246
93	1261
94	1277
95	1298
96	1310
97	1277
98	1257
99	1244
100	1242
101	1254
102	1314
103	1259
104	1251
105	1255
106	1272
107	1283
108	1284
109	1277
110	1267
111	1277
112	1300
113	1368
114	1515
115	1760
116	2041
117	2243
118	2194
119	2016
120	1812
121	1610
122	1452
123	1335
124	1283
125	1252
126	1234
127	1229
128	1239
129	1235
130	1254
131	1273
132	1303
133	1313
134	1293
135	1261
136	1238
137	1232
138	1240
139	1242
140	1242
141	1252
142	1254
143	1242
144	1249
145	1260
146	1292
147	1296
148	1280
149	1250
150	1257
151	1262
152	1290
153	1347
154	1470
155	1667
156	1934
157	2231
158	2383
159	2285
160	2110
161	1916
162	1718
163	1553
164	1402
165	1330
166	1278
167	1242
168	1234
169	1228
170	1223
171	1225
172	1227
173	1241
174	1263
175	1283
176	1321
177	1321
178	1307
179	1269
180	1243
181	1228
182	1227
183	1242
184	1236
185	1239
186	1256
187	1251
188	1248
189	1243
190	1236
191	1248
192	1258
193	1282
194	1285
195	1288
196	1270
197	1249
198	1248
199	1250
200	1251
201	1280
202	1327
203	1395
204	1533
205	1724
206	1990
207	2301
208	2512
209	2514
210	2390
211	2225
212	2054
213	1875
214	1734
215	1581
216	1455
217	1350
218	1292
219	1265
220	1244
221	1230
222	1228
223	1216
224	1220
225	1217
226	1216
227	1222
228	1222
229	1243
230	1250
231	1275
232	1313
233	1345
234	1341
235	1333
236	1295
237	1269
238	1241
239	1239
240	1222
241	1218
242	1220
243	1231
244	1234
245	1238
246	1246
247	1256
248	1261
249	1258
250	1251
251	1248
252	1243
253	1229
254	1235
255	1234
256	1250
257	1263
258	1288
259	1298
260	1310
261	1296
262	1272
263	1254
264	1243
265	1243
266	1242
267	1240
268	1241
269	1245
270	1250
271	1272
272	1289
273	1315
274	1357
275	1438
276	1529
277	1643
278	1810
279	1998
280	2217
281	2458
282	2644
283	2747
284	2737
285	2679
286	2576
287	2485
288	2392
289	2280
290	2172
291	2047
292	1938
293	1850
294	1784
295	1732
296	1639
297	1553
298	1468
299	1392
300	1356
301	1329
302	1302
303	1275
304	1258
305	1248
306	1240
307	1237
308	1231
309	1224
310	1246
311	1223
312	1219
313	1218
314	1209
315	1212
316	1217
317	1217
318	1212
319	1206
320	1211
321	1217
322	1215
323	1210
324	1217
325	1217
326	1223
327	1212
328	1220
329	1226
330	1225
331	1231
332	1228
333	1225
334	1229
335	1233
336	1234
337	1252
338	1249
339	1254
340	1266
341	1280
342	1290
343	1310
344	1331
345	1342
346	1349
347	1356
348	1364
349	1363
350	1359
351	1363
352	1360
353	1362
354	1355
355	1362
356	1355
357	1359
358	1367
359	1361
360	1363
361	1363
362	1359
363	1366
364	1351
365	1353
366	1354
367	1356
368	1350
369	1345
370	1351
371	1348
372	1360
373	1344
374	1341
375	1346
376	1349
377	1353
378	1348
379	1360
380	1361
381	1352
382	1355
383	1362
384	1365
385	1367
386	1363
387	1362
388	1366
389	1363
390	1363
391	1367
392	1359
393	1366
394	1357
395	1371
396	1370
397	1368
398	1362
399	1360
400	1356
401	1346
402	1332
403	1312
404	1303
405	1290
406	1287
407	1301
408	1258
409	1248
410	1242
411	1231
412	1236
413	1232
414	1225
415	1220
416	1223
417	1209
418	1220
419	1215
420	1211
421	1219
422	1213
423	1212
424	1207
425	1206
426	1210
427	1207
428	1207
429	1210
430	1212
431	1214
432	1208
433	1214
434	1208
435	1206
436	1213
437	1213
438	1219
439	1226
440	1227
441	1238
442	1245
443	1259
444	1280
445	1296
446	1321
447	1344
448	1406
449	1462
450	1543
451	1621
452	1702
453	1771
454	1853
455	1931
456	2043
457	2132
458	2234
459	2338
460	2426
461	2513
462	2598
463	2631
464	2598
465	2502
466	2322
467	2121
468	1924
469	1756
470	1622
471	1518
472	1429
473	1366
474	1322
475	1285
476	1267
477	1249
478	1239
479	1229
480	1225
481	1225
482	1228
483	1231
484	1243
485	1265
486	1278
487	1287
488	1283
489	1271
490	1253
491	1235
492	1232
493	1221
494	1227
495	1222
496	1227
497	1242
498	1241
499	1238
500	1231
501	1226
502	1218
503	1206
504	1209
505	1205
506	1219
507	1203
508	1216
509	1219
510	1244
511	1268
512	1295
513	1305
514	1308
515	1283
516	1255
517	1238
518	1222
519	1217
520	1210
521	1207
522	1207
523	1208
524	1209
525	1209
526	1223
527	1225
528	1243
529	1264
530	1306
531	1401
532	1500
533	1615
534	1739
535	1881
536	2032
537	2163
538	2258
539	2239
540	2092
541	1884
542	1680
543	1511
544	1403
545	1328
546	1280
547	1249
548	1229
549	1229
550	1227
551	1238
552	1259
553	1255
554	1256
555	1237
556	1221
557	1216
558	1221
559	1232
560	1220
561	1228
562	1212
563	1208
564	1205
565	1205
566	1212
567	1213
568	1233
569	1261
570	1277
571	1269
572	1263
573	1240
574	1222
575	1216
576	1209
577	1203
578	1206
579	1213
580	1225
581	1239
582	1271
583	1336
584	1443
585	1570
586	1720
587	1887
588	2037
589	2104
590	2026
591	1832
592	1610
593	1454
594	1346
595	1284
596	1250
597	1235
598	1235
599	1240
600	1250
601	1248
602	1231
603	1221
604	1224
605	1217
606	1220
607	1222
608	1212
609	1211
610	1212
611	1207
612	1219
613	1244
614	1261
615	1261
616	1245
617	1224
618	1213
619	1215
620	1209
621	1209
622	1213
623	1231
624	1264
625	1344
626	1464
627	1614
628	1788
629	1936
630	2004
631	1888
632	1676
633	1490
634	1363
635	1292
636	1243
637	1232
638	1232
639	1248
640	1246
641	1232
642	1212
643	1218
644	1223
645	1214
646	1213
647	1212
648	1209
649	1208
650	1228
651	1258
652	1254
653	1243
654	1224
655	1210
656	1204
657	1211
658	1213
659	1232
660	1277
661	1352
662	1478
663	1638
664	1811
665	1891
666	1830
667	1636
668	1457
669	1327
670	1274
671	1241
672	1229
673	1240
674	1237
675	1228
676	1219
677	1221
678	1219
679	1217
680	1208
681	1204
682	1206
683	1230
684	1236
685	1248
686	1227
687	1220
688	1204
689	1208
690	1211
691	1227
692	1284
693	1357
694	1494
695	1658
696	1805
697	1796
698	1659
699	1478
700	1345
701	1270
702	1242
703	1226
704	1238
705	1223
706	1219
707	1211
708	1212
709	1211
710	1205
711	1201
712	1209
713	1230
714	1239
715	1233
716	1218
717	1202
718	1200
719	1214
720	1226
721	1269
722	1358
723	1493
724	1651
725	1758
726	1705
727	1535
728	1381
729	1294
730	1255
731	1237
732	1228
733	1233
734	1210
735	1215
736	1215
737	1209
738	1204
739	1208
740	1219
741	1233
742	1239
743	1221
744	1205
745	1214
746	1239
747	1227
748	1279
749	1367
750	1517
751	1661
752	1703
753	1579
754	1411
755	1305
756	1254
757	1225
758	1234
759	1229
760	1216
761	1211
762	1210
763	1210
764	1204
765	1213
